ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_result,entry_minute,union_source,union_source_priority,union_source_file,_20,source_variant,total_votes,action_votes,action_score_mean,action_score_max,variant,config_priority,union_config_sources,union_config_max_day,union_config_cooldown,union_config_min_score,union_config_daily_order,selected_by
SPY,20251027,202510,10:30,630,zero_dte,CALL,0.2797696839597859,0.2797696839597859,-0.2689680217824612,0.016260146842582,-0.3,0.016260146842582,thr-0.100_maxday1,202510,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2110,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251028,202510,10:30,630,zero_dte,PUT,0.4522298257909943,0.3384542476564442,0.4522298257909943,-0.3,0.5,0.5,thr0.446_maxday1,202510,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2078,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251029,202510,10:30,630,front_weekly,CALL,0.4910803088061293,0.4910803088061293,0.3217214882010157,-0.122655111931849,0.1061093804681514,-0.122655111931849,thr0.446_maxday1,202510,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2079,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251030,202510,10:40,640,front_weekly,CALL,0.4746169472799739,0.4746169472799739,0.4659175178248085,-0.1964912145678609,0.0695876218976396,-0.1964912145678609,thr0.446_maxday1,202510,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,640,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2080,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251030,202510,14:15,855,zero_dte,PUT,0.4634373873028093,-0.2999719085806628,0.4634373873028093,-0.3,0.5,0.5,cons_votes1_score0.00_maxday2_cool45_maxside1,202510,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret,855,cons_m2s1c45,6,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md2_ms1_c45\event_option_gate_trades.csv,1058,d65ret,1.0,1.0,0.4634373873028093,0.4634373873028093,cons_votes1_score0.00_maxday2_cool45_maxside1,2,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251031,202510,10:30,630,front_weekly,PUT,0.7180820760166305,0.2990786419606754,0.7180820760166305,-0.2138098508605885,0.3431310114806847,0.3431310114806847,thr0.446_maxday1,202510,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2081,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251031,202510,10:30,630,zero_dte,PUT,0.3738007142027378,-0.2999752728761334,0.5130977397451718,-0.3,-0.3,-0.3,cons_votes1_score0.00_maxday2_cool45_maxside1,202510,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret,630,cons_m2s1c45,6,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md2_ms1_c45\event_option_gate_trades.csv,1059,d65ret,2.0,2.0,0.3738007142027378,0.5130977397451718,cons_votes1_score0.00_maxday2_cool45_maxside1,2,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251103,202511,10:30,630,front_weekly,CALL,0.5061968641978601,0.5061968641978601,0.491307849996164,0.2469136420227997,-0.3,0.2469136420227997,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2082,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251103,202511,10:30,630,zero_dte,CALL,0.1094785387385327,0.1094785387385327,-0.1948525000606008,0.5,-0.3,0.5,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2115,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251104,202511,10:30,630,front_weekly,PUT,0.7303214564912966,0.2693528595462559,0.7303214564912966,-0.3,0.5,0.5,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2083,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251104,202511,11:00,660,front_weekly,PUT,0.5704763379012252,0.4005623966015529,0.5704763379012252,-0.2013986067151876,0.5,0.5,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2084,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251104,202511,10:30,630,zero_dte,PUT,0.3011371023225305,-0.2265593471597409,0.3011371023225305,-0.3,0.5,0.5,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2116,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251105,202511,10:30,630,front_weekly,PUT,0.6332109574513133,0.2601717676648859,0.6332109574513133,0.3414634348957754,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2085,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251105,202511,11:00,660,front_weekly,PUT,0.6177325352584672,0.2638299893215547,0.6177325352584672,0.3603082591410556,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2086,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251105,202511,10:30,630,zero_dte,PUT,0.1383080951578156,-0.2736814399822742,0.1383080951578156,0.5,-0.3,-0.3,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2117,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251106,202511,11:05,665,front_weekly,PUT,0.7133405232204962,0.2272358731262874,0.7133405232204962,-0.3,0.5,0.5,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,665,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2088,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251106,202511,10:35,635,front_weekly,PUT,0.673229279222332,0.2091042502833152,0.673229279222332,-0.3,0.5,0.5,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,635,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2087,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251106,202511,10:35,635,zero_dte,PUT,0.2566194358390342,-0.2159279181847761,0.2566194358390342,-0.3,0.5,0.5,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,635,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2118,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251107,202511,11:10,670,front_weekly,PUT,0.7515296028190328,0.1994200609876345,0.7515296028190328,0.1087902545604972,-0.239024371635623,-0.239024371635623,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,670,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2090,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251107,202511,10:40,640,front_weekly,PUT,0.742183968074478,0.2129489481985113,0.742183968074478,0.0081440434924542,-0.1209638664521366,-0.1209638664521366,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,640,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2089,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251107,202511,10:40,640,zero_dte,PUT,0.4135375070482738,-0.2166342559120729,0.4135375070482738,-0.3,0.5,0.5,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,640,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2119,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251110,202511,11:00,660,front_weekly,PUT,0.6030749695585697,0.3131585730511719,0.6030749695585697,0.3808255085903069,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2092,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251110,202511,10:30,630,front_weekly,PUT,0.5922320788655344,0.3574628474993278,0.5922320788655344,-0.3,-0.1203852323762173,-0.1203852323762173,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2091,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251110,202511,10:40,640,zero_dte,PUT,0.0093401415104504,-0.1694683248789451,0.0093401415104504,-0.3,0.5,0.5,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,640,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2120,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251111,202511,11:00,660,front_weekly,PUT,0.7199246466044631,0.3244297104715548,0.7199246466044631,0.5,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2094,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251111,202511,10:30,630,front_weekly,PUT,0.7166686632226686,0.3248271474396861,0.7166686632226686,0.3627451484545256,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2093,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251112,202511,10:30,630,front_weekly,PUT,0.6863008279282997,0.2036503409845289,0.6863008279282997,0.0348162138650594,-0.1150442440532761,-0.1150442440532761,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2095,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251112,202511,11:00,660,front_weekly,PUT,0.6551645067817781,0.2401475376663896,0.6551645067817781,0.1605165817919998,-0.2232558683681103,-0.2232558683681103,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2096,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251112,202511,10:30,630,zero_dte,PUT,0.0716992876697048,-0.2980997875665433,0.0716992876697048,-0.3,0.5,0.5,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2122,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251113,202511,11:05,665,front_weekly,PUT,0.693581588908026,0.1652090176187302,0.693581588908026,-0.3,0.5,0.5,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,665,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2098,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251113,202511,10:35,635,front_weekly,PUT,0.6767850202638213,0.2064230379896424,0.6767850202638213,-0.3,0.5,0.5,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,635,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2097,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251113,202511,10:35,635,zero_dte,PUT,0.3796928056058035,-0.2582195934370318,0.3796928056058035,-0.3,0.5,0.5,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,635,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2123,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251114,202511,11:00,660,front_weekly,PUT,0.6648066191265578,0.2113729978893207,0.6648066191265578,0.0648888481987848,-0.0750256502138073,-0.0750256502138073,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2100,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251114,202511,10:30,630,front_weekly,PUT,0.6444776623132319,0.2622771814316225,0.6444776623132319,0.1559251150347329,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2099,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251114,202511,10:30,630,zero_dte,PUT,0.1576939493573977,-0.0912224743041043,0.1576939493573977,0.5,-0.3,-0.3,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2124,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251117,202511,11:05,665,front_weekly,PUT,0.6728249905495731,0.2613147714612434,0.6728249905495731,-0.2448210749444757,0.2809871144318256,0.2809871144318256,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,665,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2101,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251117,202511,12:55,775,front_weekly,PUT,0.6487559683050345,0.3016386407043099,0.6487559683050345,-0.3,0.5,0.5,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,775,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2102,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251118,202511,11:05,665,front_weekly,PUT,0.6957013130254318,0.2367233088996615,0.6957013130254318,0.3968392772471818,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,665,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2104,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251118,202511,10:35,635,front_weekly,PUT,0.6558398492141431,0.1522223613009804,0.6558398492141431,0.3559011236080542,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,635,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2103,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251118,202511,10:35,635,zero_dte,PUT,0.5066393849852326,-0.2618821472527474,0.5066393849852326,0.5,-0.3,-0.3,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,635,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2126,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251119,202511,10:30,630,front_weekly,PUT,0.6494909124006221,0.2401748981667864,0.6494909124006221,-0.3,0.5,0.5,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2105,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251119,202511,11:35,695,front_weekly,PUT,0.6347484619200386,0.1869756640249749,0.6347484619200386,-0.085308036254541,0.1278649486724197,0.1278649486724197,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,695,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2106,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251120,202511,10:30,630,front_weekly,PUT,0.648181135286557,0.2053247918154231,0.648181135286557,-0.3,0.5,0.5,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2107,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251120,202511,11:00,660,front_weekly,PUT,0.5383812883700881,0.2543443071302912,0.5383812883700881,-0.3,0.5,0.5,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2108,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251120,202511,10:30,630,zero_dte,PUT,0.0249403396867044,-0.1985006835544169,0.0249403396867044,-0.3,0.5,0.5,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2128,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251121,202511,11:00,660,front_weekly,PUT,0.7339586293815643,0.2344947302149606,0.7339586293815643,0.5,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2110,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251121,202511,10:30,630,front_weekly,PUT,0.7085135116053783,0.2153049455787197,0.7085135116053783,0.1618111175864709,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2109,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251121,202511,10:30,630,zero_dte,PUT,0.506483210000332,-0.2272175542580549,0.506483210000332,0.5,-0.3,-0.3,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2129,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251124,202511,11:00,660,front_weekly,PUT,0.7192398871949499,0.2787010410996596,0.7192398871949499,0.207896352722299,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2112,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251124,202511,10:30,630,front_weekly,PUT,0.6591922401725251,0.2302431792887858,0.6591922401725251,0.2727272234672369,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2111,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251124,202511,10:30,630,zero_dte,PUT,0.1718892448366414,-0.2869431385241842,0.1718892448366414,0.5,-0.3,-0.3,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2130,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251125,202511,11:20,680,front_weekly,PUT,0.5436682002498018,0.3975998402006471,0.5436682002498018,0.3190394781912837,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,680,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2114,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251125,202511,10:40,640,front_weekly,CALL,0.5013876030789168,0.5013876030789168,0.4631069317685505,0.5,-0.3,0.5,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,640,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2113,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251125,202511,10:30,630,front_weekly,CALL,0.0108641112364545,0.0108641112364545,-0.0494327754969306,0.325400005118613,-0.3,0.325400005118613,thr0.000_maxday1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,2131,,,,,,,1,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251126,202511,10:35,635,front_weekly,PUT,0.596828589853286,0.3706254183567864,0.596828589853286,0.5,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,635,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2115,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251126,202511,11:05,665,zero_dte,PUT,0.5457685427407456,0.2295636871729142,0.5457685427407456,0.5,-0.3,-0.3,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,665,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2116,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251126,202511,10:30,630,front_weekly,CALL,0.0339679180972758,0.0474792121578502,-0.1608742517082608,0.3626197158294391,-0.3,0.3626197158294391,cons_votes1_score0.00_maxday2_cool45_maxside1,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,630,cons_m2s1c45,6,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md2_ms1_c45\event_option_gate_trades.csv,1079,d80_front,2.0,2.0,0.0339679180972758,0.0474792121578502,cons_votes1_score0.00_maxday2_cool45_maxside1,2,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
SPY,20251128,202511,10:30,630,front_weekly,PUT,0.6646482935968447,0.3204375047554513,0.6646482935968447,0.0639606089099165,-0.1520548088372947,-0.1520548088372947,thr0.500_maxday2,202511,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,2117,,,,,,,0,"d65win,d80,cons_m2s1c45",3,0,0.0,score_desc,ranked_select_window
