status,ticker,test_month,train_months,inner_months,feature_hash,weight_cap_q95_train,weight_mean,variant_side_feature_count,scientific_mask_rows,scientific_mask_sha256,sci_cell_degenerate,sci_cell_degenerate_reason,sci_c0_accuracy,sci_c0_balanced_accuracy,sci_c0_roc_auc,sci_c0_spearman,sci_p1_accuracy,sci_p1_balanced_accuracy,sci_p1_roc_auc,sci_p1_spearman,sci_ba_delta,variant_valid_inner,variant_trade_threshold,variant_side_margin,variant_selection_details_reason,variant_test_metrics_trades,variant_test_metrics_win_rate,variant_test_metrics_profit_factor,variant_test_metrics_pnl_return,variant_test_metrics_avg_return,variant_test_metrics_max_drawdown,variant_test_metrics_call_rate,variant_test_metrics_days_with_trades,variant_test_metrics_daily_win_rate,variant_test_metrics_median_daily_return,variant_test_metrics_daily_max_drawdown,variant_test_metrics_top5_day_return,variant_test_metrics_top5_share_of_pnl,variant_test_metrics_min_month_trades,variant_test_metrics_positive_month_rate,variant_diagnostics_pnl,variant_diagnostics_min_hold_minutes,variant_diagnostics_gross_profit,variant_diagnostics_gross_loss,variant_diagnostics_outer_trade_records,control_valid_inner,control_trade_threshold,control_side_margin,control_selection_details_reason,control_test_metrics_trades,control_test_metrics_win_rate,control_test_metrics_profit_factor,control_test_metrics_pnl_return,control_test_metrics_avg_return,control_test_metrics_max_drawdown,control_test_metrics_call_rate,control_test_metrics_days_with_trades,control_test_metrics_daily_win_rate,control_test_metrics_median_daily_return,control_test_metrics_daily_max_drawdown,control_test_metrics_top5_day_return,control_test_metrics_top5_share_of_pnl,control_test_metrics_min_month_trades,control_test_metrics_positive_month_rate,control_diagnostics_pnl,control_diagnostics_min_hold_minutes,control_diagnostics_gross_profit,control_diagnostics_gross_loss,control_diagnostics_outer_trade_records,variant_selection_details_trade_threshold,variant_selection_details_side_margin,variant_selection_details_rank_key,variant_selection_details_total_trades,variant_selection_details_total_pnl,variant_selection_details_gate_details_months_202304_trades,variant_selection_details_gate_details_months_202304_pf,variant_selection_details_gate_details_months_202304_wr,variant_selection_details_gate_details_months_202304_pnl,variant_selection_details_gate_details_months_202304_min_hold_minutes,variant_selection_details_gate_details_months_202304_pass,variant_selection_details_gate_details_months_202305_trades,variant_selection_details_gate_details_months_202305_pf,variant_selection_details_gate_details_months_202305_wr,variant_selection_details_gate_details_months_202305_pnl,variant_selection_details_gate_details_months_202305_min_hold_minutes,variant_selection_details_gate_details_months_202305_pass,variant_selection_details_gate_details_months_202306_trades,variant_selection_details_gate_details_months_202306_pf,variant_selection_details_gate_details_months_202306_wr,variant_selection_details_gate_details_months_202306_pnl,variant_selection_details_gate_details_months_202306_min_hold_minutes,variant_selection_details_gate_details_months_202306_pass,control_selection_details_trade_threshold,control_selection_details_side_margin,control_selection_details_rank_key,control_selection_details_total_trades,control_selection_details_total_pnl,control_selection_details_gate_details_months_202407_trades,control_selection_details_gate_details_months_202407_pf,control_selection_details_gate_details_months_202407_wr,control_selection_details_gate_details_months_202407_pnl,control_selection_details_gate_details_months_202407_min_hold_minutes,control_selection_details_gate_details_months_202407_pass,control_selection_details_gate_details_months_202408_trades,control_selection_details_gate_details_months_202408_pf,control_selection_details_gate_details_months_202408_wr,control_selection_details_gate_details_months_202408_pnl,control_selection_details_gate_details_months_202408_min_hold_minutes,control_selection_details_gate_details_months_202408_pass,control_selection_details_gate_details_months_202409_trades,control_selection_details_gate_details_months_202409_pf,control_selection_details_gate_details_months_202409_wr,control_selection_details_gate_details_months_202409_pnl,control_selection_details_gate_details_months_202409_min_hold_minutes,control_selection_details_gate_details_months_202409_pass,variant_selection_details_gate_details_months_202411_trades,variant_selection_details_gate_details_months_202411_pf,variant_selection_details_gate_details_months_202411_wr,variant_selection_details_gate_details_months_202411_pnl,variant_selection_details_gate_details_months_202411_min_hold_minutes,variant_selection_details_gate_details_months_202411_pass,variant_selection_details_gate_details_months_202412_trades,variant_selection_details_gate_details_months_202412_pf,variant_selection_details_gate_details_months_202412_wr,variant_selection_details_gate_details_months_202412_pnl,variant_selection_details_gate_details_months_202412_min_hold_minutes,variant_selection_details_gate_details_months_202412_pass,variant_selection_details_gate_details_months_202501_trades,variant_selection_details_gate_details_months_202501_pf,variant_selection_details_gate_details_months_202501_wr,variant_selection_details_gate_details_months_202501_pnl,variant_selection_details_gate_details_months_202501_min_hold_minutes,variant_selection_details_gate_details_months_202501_pass
completed,QQQ,202403,"202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311","202312,202401,202402",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4299681843478425,1.0,154,505,a2802256538641151049abd4bf1871af743e0dc8686fa91db883aa3d95ca6168,False,,0.5524752475247525,0.5408140569395018,0.5320602440264363,0.012068335849346275,0.5584158415841585,0.5189851296390442,0.5193346466700559,0.11162165913167407,-0.0218289273004576,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202404,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312","202401,202402,202403",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4203167584529424,1.0,154,616,9bb3c618d609aaa09a54c64a689ed64d833f8fc5d9cfcfa38c3fc1d2aa5df85c,False,,0.349025974025974,0.3740997110449821,0.39200845301246384,-0.2234967603955082,0.44642857142857145,0.49207530081511197,0.5166580411437444,0.010481377610131322,0.1179755897701299,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202405,"202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401","202402,202403,202404",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4204155378109853,1.0,154,555,89b11ceb659c425ba0d6e6ddf3fdf8c3979e92c1572cd4bda2b062527d25b48d,False,,0.581981981981982,0.5902509652509653,0.5987947406866327,0.1328637501498876,0.5315315315315315,0.5513996138996139,0.6203824480851509,0.18196722729751658,-0.038851351351351426,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202406,"202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402","202403,202404,202405",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4002023263510996,1.0000000000000002,154,541,545a5170df5520eeae0151be573bda8f9d474c68f763d69d7654734144edf66d,False,,0.5175600739371534,0.5091905681191395,0.5202702702702703,-0.006114518054647155,0.5582255083179297,0.5572531715388858,0.5612520683949256,0.09471208928798497,0.04806260341974622,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202407,"202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403","202404,202405,202406",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.3998835766134623,1.0,154,631,731dfebbb75beef6de0f6bbfd6ff472afa02f17d1280f698774953824a0af397,False,,0.5166402535657686,0.5230836060936679,0.5373176546652119,0.050027417324783184,0.526148969889065,0.5378682264516911,0.579100497029943,0.1766187738546309,0.014784620358023193,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202408,"202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404","202405,202406,202407",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4384567046617964,1.0,154,567,57be2e115f7e1204ae16d2d3d3fb80b1917e216c6ce65ea6e04805e64b574798,False,,0.4532627865961199,0.45103323789368854,0.47119382546993654,-0.039013231331451605,0.5255731922398589,0.5218038092866925,0.5001369351425371,0.007068981089784355,0.07077057139300391,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202409,"202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405","202406,202407,202408",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4323018173079616,1.0,154,535,84d93bbff72b33e44db086c6ff58008c6704e3c062deefb7053414e543ebb7a8,False,,0.4822429906542056,0.47752100840336137,0.5145238095238095,0.03504837738079361,0.5607476635514018,0.5575980392156863,0.5714425770308122,0.05453823144110125,0.08007703081232492,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202410,"202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406","202407,202408,202409",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4750277087608645,1.0,154,486,d4b852ca9464591cfc6332cac08c2d726f7260664ff1e58fc6c1034eb7feba94,False,,0.47530864197530864,0.4784915254237288,0.45372881355932204,-0.10813915025064695,0.4547325102880658,0.45552542372881355,0.42671186440677966,-0.18949884706319636,-0.022966101694915253,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202411,"202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407","202408,202409,202410",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.477585773432101,1.0,154,482,8353072df91b1f3bb9269ce72b56b04bd1aa81fb306941f4ef01eda0a0380746,False,,0.5746887966804979,0.5701596113809855,0.5704718945176961,0.11687329030927875,0.5726141078838174,0.5620575988896599,0.568910478834143,0.08774722107402291,-0.008102012491325583,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202412,"202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408","202409,202410,202411",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.506520266529396,1.0000000000000002,154,652,f3219f1a7d7df8aee77108fdbd91b76b9594e46b8a899e93f3c6a889eba5cdbd,False,,0.5199386503067485,0.5285317232125744,0.5583860456200882,0.12934347216876796,0.6411042944785276,0.6293847038527889,0.6846942687368219,0.33863865203240723,0.10085298064021453,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202501,"202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409","202410,202411,202412",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.465026385356859,1.0,154,517,0e36e6d46f4d1eac79bd2f4c88439eb1089b3377d0d0c7422b9e34595314ff8d,False,,0.4274661508704062,0.4303159628631327,0.41174004192872116,-0.15420083816753086,0.47775628626692457,0.4789832285115304,0.46964660077867626,-0.041694841169400115,0.04866726564839774,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202502,"202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410","202411,202412,202501",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.403259599908657,1.0,154,418,c4459c6a5795645650290c0c39335ee1ecd2aeb647ee0cbc0f351de07d8da935,False,,0.5143540669856459,0.5123737373737374,0.5212121212121212,0.003312995466453211,0.5502392344497608,0.5472222222222222,0.520224977043159,0.10796313420691885,0.034848484848484795,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202503,"202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411","202412,202501,202502",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.446405811348855,1.0,154,515,f2b146897803e64aeaa17454e17f464e712b0e416a06f7dc5f0e0b7f4ec28c9f,False,,0.44660194174757284,0.43891626364935976,0.4111080694710588,-0.07608528156745469,0.4893203883495146,0.49378745019314413,0.47242753292575357,0.000916667911264016,0.05487118654378437,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202504,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412","202501,202502,202503",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4451605748494685,1.0,154,509,251d74cb02539632d29433529e95642eedccffc7718e7a53dffb012eb7ca8984,False,,0.5520628683693517,0.5474546355360129,0.5488326004830618,0.05618023461391652,0.6031434184675835,0.5976342354616957,0.6078528519229578,0.15230087585801289,0.05017959992568277,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202505,"202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501","202502,202503,202504",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.5030265612342077,1.0,154,526,bc737b59787915368bed0946b06b370107b735b4013a7e4194a7583ccfd3b218,False,,0.5247148288973384,0.5245791540741389,0.5335289737637423,0.06132777976921997,0.5076045627376425,0.5226738498824697,0.5389893857766487,0.1474524539083403,-0.0019053041916692326,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202506,"202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502","202503,202504,202505",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.513556834210222,0.9999999999999999,154,571,ac5538a43b1851884d1ecc4913495ccaba3f239017bb9330535dfc5665c99d44,False,,0.574430823117338,0.5812331406551059,0.6205009633911368,0.1988221046898413,0.5919439579684763,0.6197752087347463,0.6652280025690431,0.29234994898743444,0.038542068079640446,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202507,"202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503","202504,202505,202506",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.5165860372400624,1.0,154,575,28f2104fa243f9db47ca4f5f857d56215946a189d3264b298acaab634015d1cf,False,,0.5060869565217392,0.5048093292475315,0.5307407947857387,0.029885657309313814,0.6,0.5932195145678292,0.5958339413395592,0.24153094240226797,0.08841018532029765,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202508,"202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504","202505,202506,202507",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4920064532812236,1.0,154,588,3613c74294328b759fedb7942a0f612e4c41340ac599822ef07bfc10aa48cb36,False,,0.4523809523809524,0.4452412674506169,0.3674216532468285,-0.22698552547844153,0.4523809523809524,0.4472803104906447,0.4723396860337137,0.029071199446622117,0.0020390430400278325,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202509,"202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505","202506,202507,202508",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4750948884326167,1.0000000000000002,154,578,b9a8a48be261a95f4baa57449ae03924b3933057cc71e194e3a0213662d75a69,False,,0.4740484429065744,0.4756756109534586,0.4829076714920316,-0.05547071003566547,0.42214532871972316,0.42434474418381884,0.3459295712250201,-0.24435602944344484,-0.05133086676963977,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202510,"202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506","202507,202508,202509",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4575934888664555,1.0,154,641,a57f798dbba8767c43b652e3be0e3817b1fb6fccb4a0cdd27e00a2ec3125f8a1,False,,0.36817472698907955,0.3474440731836519,0.32006641946130965,-0.30108029539764053,0.5429017160686428,0.5151532129905056,0.5341774988794262,0.01352802857884942,0.16770913980685376,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202511,"202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507","202508,202509,202510",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4357285303150698,1.0,154,498,749c66c0ab52c51559f509b63042696bb52e7f329a3d64efcf8b9bd82bb38f08,False,,0.4939759036144578,0.4937011990488558,0.48096868306996976,-0.0017721803154484856,0.5281124497991968,0.5298328751876149,0.5359798978025869,0.03227793329448001,0.03613167613875912,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202512,"202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507,202508","202509,202510,202511",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4052827600432214,1.0,154,485,bb121d77927b665041d93c40af16ca4f521fb3ef63ee11102b90754bd2a2443f,False,,0.5381443298969072,0.5630732262088194,0.5504805928534743,0.01925703032917064,0.3958762886597938,0.4150157751852667,0.41182405165456015,-0.17602670335694276,-0.14805745102355267,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPY,202304,"202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212","202301,202302,202303",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.3059932598332025,1.0,154,614,f7e777652cb43d5a0d780852ca1ac795f98812d8b19a4f8442ba85e3af5e7a40,False,,0.5602605863192183,0.5159381320095605,0.49023257951829385,0.04810165532286701,0.4527687296416938,0.5294286633572347,0.5092847949990807,0.107391944775975,0.013490531347674195,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPY,202305,"202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301","202302,202303,202304",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.305262697158853,0.9999999999999998,154,600,820357b3285ba07758ca3396012a3245720fcfd1b7676ffc3b6a92b30c9a5044,False,,0.49,0.4853472501003613,0.5070141397921406,0.03192084132907391,0.5016666666666667,0.4975578750167269,0.5080177527989652,-0.03590118605061577,0.012210624916365598,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPY,202306,"202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302","202303,202304,202305",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.28139407659053,1.0,154,633,66d474b1d20fc17dd469467bed847ad27f64de95c351570a8d5e44877dbb39e5,False,,0.47393364928909953,0.4315762849048968,0.3940813435855929,-0.17684334065403798,0.5418641390205371,0.5334732901659247,0.5338628085795225,0.01128987199113023,0.1018970052610279,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPY,202307,"202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303","202304,202305,202306",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.2968776869367677,1.0,154,616,e83bf24476045e6e83efb95114ed5e087f7cd7ab878e4b008a64a2a28027b172,False,,0.5892857142857143,0.5590968020743301,0.5292242869490061,0.007812384890213688,0.5064935064935064,0.4765773552290406,0.4454948141745894,-0.13386384821523292,-0.0825194468452895,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPY,202308,"202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304","202305,202306,202307",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.277905894039131,1.0,154,715,4f7c99576fe3cfda7bbda4ff656c5f37fd745a725c9645c4f619a982906d0619,False,,0.49230769230769234,0.4846566709101482,0.5009901456928663,0.004602692852727939,0.5370629370629371,0.5316375123768211,0.5488000377198359,0.11986324847999313,0.04698084146667292,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
