feature,median
ctx_qqq_phys_total_oi_skew_call_minus_put,0.1699102235609332
ctx_spy_qqq_ret_5m_spread,-0.05030371405700951
ctx_spx_spy_ret_5m_spread,-0.0010663462868265583
ticker_QQQ,0.0
ticker_SPXW,1.0
ticker_SPY,0.0
expiry_mode_zero_dte,1.0
nearest_level_name_fib_127_dn,0.0
nearest_level_name_fib_127_up,0.0
nearest_level_name_fib_161_dn,0.0
nearest_level_name_fib_161_up,0.0
nearest_level_name_fib_200_dn,0.0
nearest_level_name_fib_200_up,0.0
nearest_level_name_ib_high,0.0
nearest_level_name_ib_low,0.0
