ticker,trade_date,source_sha256,underlying_rows,required_window_minutes,expected_required_window_minutes,out_of_scope_invalid_rows
SPY,20230508,a6bf82089d37085fba1c9135039e7745230ce343737e1b6d6fb709b3f164591b,391,390,390,0
SPY,20230509,498121efcc1e5ba69c2860d698f3475d38006938e2d05acbf54a4febd0667fd3,391,390,390,0
SPY,20230510,6b0c514311f71a54b6dc49d0f90acc61116716a441c57549f264e147e83db89c,391,390,390,0
SPY,20230511,8560d1c19ba198da970c8dfba7af09b021b89b40c692812891d36b926126ddcd,391,390,390,0
SPY,20230512,04f1a678850629606eaa05955e34be4eff240daa60c6c82fa21b4e14baf5332c,391,390,390,0
SPY,20230515,9b7110c8dfca255384b1dbb97ddc783e90d4b8d43df58268133fe1c2cfba5017,391,390,390,0
SPY,20230516,966292a1c94fd2fe4e2148f252034e4ad0c71cdac6d2a1707fff5b9f4d35a2bb,391,390,390,0
SPY,20230517,abc417d1d8be973e27ad59157c05413773c29fa3360cc0af06c754de532358d1,391,390,390,0
SPY,20230518,b91c09ace49130e8b36c5e0f2ba111a7563850dd4538b02250fb266618e261e7,391,390,390,0
SPY,20230519,45a21f4fbd67a0fe29f239a02232c95a740f03cb4671eb55447ddcb381a02362,391,390,390,0
SPY,20230522,5e0597223393b67f2dad30889b19ac05325d6b1c8693f1132b8266707d378d8c,391,390,390,0
SPY,20230523,c89be7752c37280857c61cd1e10035e555689b81b627b0d9ec84748709db3d63,391,390,390,0
SPY,20230524,3d924915817bd346ce909023f8671bd48a78b94ba9024e77750e12b655c436d8,391,390,390,0
SPY,20230525,494d9f160e6c38c60d1c47071c884186f07161def9addb03116965620738f411,391,390,390,0
SPY,20230526,41b6ef7d08fd184a3cfbc0b887992c3958603e7c9198657de5a122fb265a248e,391,390,390,0
SPY,20230530,fa85d4866aaa9b4590d7dcf9c32f68953b0e13d689420e6d73c1654fa6e8cf0d,391,390,390,0
SPY,20230531,4f7e00c82b84e3c545f16a48ae9056b49eda733f0a12022eed4f40fb89675f36,391,390,390,0
SPY,20230601,c44443b8525462bf7d0a8b213a453157d5704baf715b28d1d45343eb7028c0b8,391,390,390,0
SPY,20230602,16009fcaedcd2c76808c1dd98e4b9fc2e51b6efaab5c2390e41bff945df5b868,391,390,390,0
SPY,20230605,c352d80f7d58468f005ddc30d118785004c6409b0bfdb22b2784b53788703e4d,391,390,390,3
SPY,20230606,0200f304e6318cea46cb3867084b62bdd6c55355ed8cbd19f2a77c4b588fd330,391,390,390,0
SPY,20230607,6aa72a902e10d4c0e3d2a4a711e1c99971d1c33f8500d92f52ca9100d5e380b2,391,390,390,0
SPY,20230608,172d43ff4c05f0d92a5d80df1bbe6d781adff3294a286aed6d9d526c9cdaad6d,391,390,390,0
SPY,20230609,8cf7d49adb966ac0899b2c283d319a91d34162c93de025e9f923059c718ab852,391,390,390,0
SPY,20230612,2430dd07bb5d9b79aa2f630e65cffc406ddb49087f57ccf629769a5200a85457,391,390,390,0
SPY,20230613,82b955cfa8152dc44646db857363986f6718f3e039e2096e2dbdafde3ee4c067,391,390,390,0
SPY,20230614,bdfb61e3e8c67675eca02b9885e134c5e57cf6f16a3e3e768744c5a405e3c491,391,390,390,0
SPY,20230615,3391161d5c8fe56a1ad362dce6d97b64b1ddaf8e76132a5956b5af7e77b3ee66,391,390,390,0
SPY,20230616,376c345e4b32fa1e1e020d95860de0fa6293d15dd6b849ff14c23f90831336ec,391,390,390,0
SPY,20230620,f25faa94c8e4252076aa3461e1ebd1ced5e9d0de7463f8253d298fbe0697b67b,391,390,390,0
SPY,20230621,867f1ac667121067f431976c6824652f71f79f081a70eeabf9bf00a087b6b6d1,391,390,390,0
SPY,20230622,ec08878b84bdced11845bb25d0c5f25f139adfc842b65099811fc4c0d39f6ca2,391,390,390,0
SPY,20230623,d15322079d308729629b7c517bb98d34f93d3a739f2fc06b8a10cf86cef2d181,391,390,390,0
SPY,20230626,350af96a9ff8db062c0c6fcb688576290ba4c4335a6fe88ec0538dee978ff7ab,391,390,390,0
SPY,20230627,d5339b321e320beab5f5c6633bac1fbba5de1cdab5437299f84e6cb616c52b5b,391,390,390,0
SPY,20230628,f4a7c343d7c3d52753da0bc4ad12b79f73e5e587393c19790b43dbeb8bc9a1a8,391,390,390,0
SPY,20230629,aaf7e5a2b8942d4d0f96491aba3a3ded3efaeb6673687dca47d8b11ea09a6ed1,391,390,390,0
SPY,20230630,290df00d1a8ee57063ebe74efb85113102ffe4d96c19e9a3513ffaf16c915bfb,391,390,390,0
SPY,20230705,7821fecacccea4d44863d46b7ec8be17d789952ef510201a145e414634f5fb8a,391,390,390,0
SPY,20230706,60aba3bf59f9facbe7f02f281351d37ac38bd48ee3cc77e79ba2e9da8c2c7986,391,390,390,0
SPY,20230707,fba73edcff89baf203e794892420708c1b64c65d63496c3bfe37bab618ea4c83,391,390,390,0
SPY,20230710,b4d22dc7422b345064c565e3235ab528f60b5d7d17f2975fce1ca71d0eb5683a,391,390,390,0
SPY,20230711,6f4986b18db22da82d0b15d458bda3c97a75793318ddbc97581ad8ff05a6251f,391,390,390,0
SPY,20230712,5550d532df1ee7970d62fcecb0899eb0608141d73746c15d34c22ecf3cd3670c,391,390,390,0
SPY,20230713,e4a921229b483542622a6f5709c8a471973752be759b6fb447b402ebbdaae086,391,390,390,0
SPY,20230714,5c0350ee1d2c61db22ef597f06b19316fd8325f4906acdef5cb349bede5b9a11,391,390,390,0
SPY,20230717,e1da92ca35b6980472f958a2d424f7418ecb1f613323a9c807943a25f8b13ead,391,390,390,0
SPY,20230718,e8314a507a4cd2343dc8e969aa095a8bd362ca04d419a031adabd63c4b871d0e,391,390,390,0
SPY,20230719,b58debb6503ea5af2e04d930190cd99bccb491594ae621ab2bc0b19aa69ceaa7,391,390,390,0
SPY,20230720,d5787fd6e5857714a1f7689b135cadbe19e1602a6f3946cbb23d28fd09f8355a,391,390,390,0
SPY,20230721,0d3b79b13f82ff52cf5e97c9263db97e26b4c597949725b85bc9366a818e6d10,391,390,390,0
SPY,20230724,1fbf91c857f660816e2c9a8821538cb9d1f7b337ecb4c37431f873b39eb9b97a,391,390,390,0
SPY,20230725,8fea28e7e11df13ffbbd949f1a986b07320fc61afd02a026f58fd6b2fb406a93,391,390,390,0
SPY,20230726,1afb46b7346831c60d171ab33829fea4e3e8a7affaf3f16814d8070578e02ad0,391,390,390,0
SPY,20230727,eadb1096e8351d3a2e9a02007b00f7f63c996a10174f0649c6b4ad15e545a00d,391,390,390,0
SPY,20230728,2b64eb264d4a73f76bd6d61fc6da597556fbbbc06c8fc4f3bff6c680d34157db,391,390,390,0
SPY,20230731,53abc45b8f8508c36db475a73c1cf0cadadd9963884e1d50ca6ea29f6f82bacd,391,390,390,0
SPY,20230801,1d196a57b115114ecb11211dd88ed3f9780e134f17417d8ea108a9ad96de3d54,391,390,390,0
SPY,20230802,46981c1e64141c682e0aef6d377762abed41c744ccecaaa6ffa4fb84aaf6abb7,391,390,390,0
SPY,20230803,8cac456df98ac7f82b6f1bd8a8dc12fd235fa18e998ce19cac13342684fe384f,391,390,390,0
SPY,20230804,3976dc6fcac91c59e24a98939852390da37a065583643d4af4e87910c326f067,391,390,390,0
SPY,20230807,7957e60470a8e081576c53d6bb886583b720c7ee092caf5d27cacd0b19a0cdbb,391,390,390,0
SPY,20230808,e364705381fd5cc91df35ee18ed3333e07862605da1aaf8b4b057c1f621ee658,391,390,390,0
SPY,20230809,f1f4d7dfb3e05b68f9a0d1f49fda5bc0f951fb12953fe71d2d17fc69b6374abc,391,390,390,0
SPY,20230810,e24d918935ceeb381dff3475226aab7ce7fda4cf2ce090f8a4d64e9851e6ee7c,391,390,390,0
SPY,20230811,a3d4e147fe7a07bb2ed0144a09cb303ee1d86f7653248046db8e81461d5a938e,391,390,390,0
SPY,20230814,202ebb623dbe08941bdf52997f255aaa4a169b134b7cb9f9f00ec0f33a9148ca,391,390,390,0
SPY,20230815,a0ec16ccc924de4753c00fbb1c95491103172c9e0d3105419470dbef76ca87de,391,390,390,0
SPY,20230816,e594cfc9a693ce7228c427afee1ed4e066f453d62350b242db9aca9b5c678354,391,390,390,0
SPY,20230817,0fd4de474ac5a49c261b6caf684600d0bc9371268c29ce3fa48096645d8419e4,391,390,390,0
SPY,20230818,ff17322f6b896876cf46007ad9a15ff547f414c4d85d33a6f2a63894d67c4db5,391,390,390,0
SPY,20230821,68572c03f8d9ce1ccb0b2da1be2c8a418c7b2efd492df0884f03f1aecdfff5f1,391,390,390,0
SPY,20230822,9c098b6f49fa4501983dbcfb0185941fb2c7411c8d1bf6cffa74dc20dcdbd552,391,390,390,0
SPY,20230823,f6af4acc55e4064105ddfebaf806eacb1c53764529b0d981a6a09bbc6523b955,391,390,390,0
SPY,20230824,774d2cf40048121f14f5b4115144d6225fcec90ce89ec6ca0831e440ade5af98,391,390,390,0
SPY,20230825,dc812f005a96a1f6f3964aacf0a2b31c7c03651ad21cac4aaac1bffefa306fdd,391,390,390,0
SPY,20230828,059e62f216044e13877554e0811a500bef7e52b67a38c0d106b2c3254721ed65,391,390,390,0
SPY,20230829,ca38edfe07c1aa21e98d397874c29c5b63c09c9d2dc076addf32ec855f7c84be,391,390,390,0
SPY,20230830,948113ba81583dfa43e5b08eeb1ea22bfa113782e57d7a7b98eab14311f7c5d5,391,390,390,0
SPY,20230831,3dfe11307c8ba15a2519d6be4db476d3a625f97d8e628c98f5b8bcfd086a634d,391,390,390,0
SPY,20230901,48d8fc705d0decef160b443ecb4fb376079eba842af167e9d060c160e727779f,391,390,390,0
SPY,20230905,916c252cb0ddb9d709c5f93367940d23f2e735b96d3cd26619d285de83f9b569,391,390,390,0
SPY,20230906,d4e85033c2a43774a618f2ce3059c325a2ff44ff8d1dd42fde06ebcf3565091f,391,390,390,0
SPY,20230907,475e235a0bb6429989d748a8522b87890bdd263bd12ffbc7af1207f212e85a82,391,390,390,0
SPY,20230908,4750c899affc30ba603b34e2516ea46ce9d78ca4d90054a38103c8e02a5da4f6,391,390,390,0
SPY,20230911,3c2977bc32ec0be524ab0774eae8b02066ab731c6138937181c94581dfed7b67,391,390,390,0
SPY,20230912,0c8a9b1a20fe0e5226fd11ee02f9ce90a2c37d01c03ec543e6dd221a9b1a6eae,391,390,390,0
SPY,20230913,2b239d55a1bb4f7e44f4e4c7354e4c8a9781239f133cf6f1d284aea21602f67a,391,390,390,0
SPY,20230914,86227a0f907e8be1d8f1830709d4e59449406ee1a426534ee2344cbf251b938d,391,390,390,0
SPY,20230915,67363ccbaac9d17cbf47bfd37bf7bbb9c0239334ae2ca5d1155dcf493ea610c2,391,390,390,0
SPY,20230918,8d8f5ba5e5aed2b884299f54e97c0c3ffff483e55796afd72e4c9adb1808ef7e,391,390,390,0
SPY,20230919,22ffab6b1ec3513ccadcde4471cdc2371bdc29567ce34c18e2658917f72f5fe4,391,390,390,0
SPY,20230920,6ffd6d91850f8e2734fe9290ad0ef5ea8b09fb6911919c81318ee439347041e9,391,390,390,0
SPY,20230921,517c038523e009397d2502b9133e279d1a97874d4917d34e8a7c998b6e59d852,391,390,390,0
SPY,20230922,478670f449d9a7009af21ed133a5b51f7d35d4b1161c9192d75d68b1977c2f42,391,390,390,0
SPY,20230925,4d1d0ef822db55b62bd8793f81b41c8cfcb716bf9af30885dce8252567b3fc63,391,390,390,0
SPY,20230926,9a3170ce17acb83f396ec9c81bc0a7586109cfd6c2c8377b3d3aec09942b36b6,391,390,390,0
SPY,20230927,d1eb0c83f9c8894c24caeee9dd1708b8509d983b5700448ef02d1e4b401f9cbd,391,390,390,0
SPY,20230928,55f6b104f062099e6f53fa3a5be8b648688f66107c9faf2d2fea1f6794d7b34d,391,390,390,0
SPY,20230929,d1f22bbd6a7d441a67e316a1fd88ce4b2fd40378cde330f58d56f0e6b8cd6e2d,391,390,390,0
SPY,20231002,1e4b556bdbb4009dc66d7ec1c73888a0d0e6af184bea326444949a6af8252650,391,390,390,0
SPY,20231003,dec8add0236ae67ae51ae4d21cb697cd02e455e5070e4e4fdfbba0739b4cb8fe,391,390,390,0
SPY,20231004,c849ad5e0d47f3e877495445e6088c944067534af9e7085449853ed9a3c97f58,391,390,390,0
SPY,20231005,915b557517dcdb1492a9c3c57ee41ea6ba3809f1bf568426b3df965fad9cb2f2,391,390,390,0
SPY,20231006,d8f5d1cef4869377a3f431f5842cf1d85190478cca5d944342aec9c55b246f23,391,390,390,0
SPY,20231009,3d331293ebd17a42927b695891ca76abd86055ccf7b32a32ad37fbc869ba5485,391,390,390,0
SPY,20231010,bf23b74fc3eb93e612cf00c71d2b289e4602769e2f61b61db49b3c422c33d70b,391,390,390,0
SPY,20231011,07e5023f5b91823774ebdd655302210ab9059eaf181579fe36faf93200b8b29e,391,390,390,0
SPY,20231012,db19a58df0c89d3512dd51f17e3ba66f6c90e0c30560445c93f5cb32e0340caa,391,390,390,0
SPY,20231013,8ef8eed0cd838ad16b4198a6d81a4a3efabc69315891cb18376bf5c05028f924,391,390,390,0
SPY,20231016,76f7f7e49f5fa922cc617110b8c04eb877cfe23006b04a57e7725ccef0b65e9f,391,390,390,0
SPY,20231017,88c7d48c3d0d048a652d4d2b03fdd5404017ab0ee2ec1751accb3d2aabb78281,391,390,390,0
SPY,20231018,c8f66cfda3bf17cc37dc2e4646b4f2e8016852eb02dd8799257162aaf85c5a92,391,390,390,0
SPY,20231019,6148b3ce4f619bf0e8d009b03f24db0144efaa6f3b6d3501c23e07ed27370cd9,391,390,390,0
SPY,20231020,9d664cb38695435b64b6aad3ba2457c6ea2dd54fdb7899e442b1d83d936f3f05,391,390,390,0
SPY,20231023,511b6eb421b58b2cf95315102ffb7a4614a6334217bb3ec28ad04808d3b96e82,391,390,390,0
SPY,20231024,6ff9d60292360352efc86aecd8e20aad4e669642b66e315f59acb15219972b8e,391,390,390,0
SPY,20231025,5f2c5ee12adbb298d35a38dd40841cdfdc5dc9965491624253b9f7aaf5781a6c,391,390,390,0
SPY,20231026,3306f6d33920b8e4228e50ead4e0f2a99fb0409e941494d752c6acfb360eba50,391,390,390,0
SPY,20231027,f1c154fae7540551ab61ce6b53dc71e08cdec778aaf31a0009f178442154d01d,391,390,390,0
SPY,20231030,fd3f04b7cb0cf0c33778fd77f82dc725d48240dc4d08c43255cf9fe592bdf34d,391,390,390,0
SPY,20231031,6640dded157e47f44a5e69bf112ac78b36daf5afbe92ad43ac8cd88745760784,391,390,390,0
SPY,20231101,7866743950765a610c8584a805668300f8b7ee0c1cd8f2145f31963f0ece05cf,391,390,390,0
SPY,20231102,2b9bd9ad15cbe567d21b3a192c6d07b0f7346bea2579db1cadf88084d775bd31,391,390,390,0
SPY,20231103,7261ee4aa97a607d31d5c4c190157b97bba7162bfd92a1169384cb77fa9ed46a,391,390,390,0
SPY,20231106,ebc5994e088910648f818509f0f4186da379d16e43f64e1974e47bf4575bb3cd,391,390,390,0
SPY,20231107,0771074a737771a678e09689b0f7a02558ac740ea4989420a43a1e1b4ecfe1a7,391,390,390,0
SPY,20231108,c1fd0c83b8770b02ea7c8be63bdb2602bd2afb495a2d21f8cf595434d4468822,391,390,390,0
SPY,20231109,8eed57f66cffee044a84b5f143198700eea4d74070ae9a4a450caee90d9f4554,391,390,390,0
SPY,20231110,f30e608ca710bb5a2e1c83d9b9b876840f0dd69f719f1bad5a0ed2058311cf42,391,390,390,0
SPY,20231113,7499fc08216882bd5c50448485c07e9b7bf266bf84a94defe11e53bab2052504,391,390,390,0
SPY,20231114,2137756aef8b840f88dcdcfe4f362ca0b98d65b71c743675d828fef12abf82a4,391,390,390,0
SPY,20231115,9c6054986b4ef4e0bff821c1842cbc5a78967ba9c498255b473d9c3426324ed9,391,390,390,0
SPY,20231116,d00ce7a19c4007ab1fbbbf1191526ac9553e49f3e38f39960107f72c77e660d6,391,390,390,0
SPY,20231117,70cce253cff4b10025573c78ac19cc546cc93b50d3b273f480b5f6c58c498790,391,390,390,0
SPY,20231120,2de415b0d22f58b3710857594ea2ea6a13c761db296cd6600162a2ab8e26c3b9,391,390,390,0
SPY,20231121,eb8d22133f01dfe3d2db53f95c3960dd87dc773e201bd2fd405a6dd6228cb21e,391,390,390,0
SPY,20231122,e9e098609bbead670e7922530a8796a663269e5fd41d28e85d6a816c16ad91a6,391,390,390,0
SPY,20231127,504883e1cf718b09612d73d41571766a2bbddc5c9c20124457da07c8da3fab1e,391,390,390,0
SPY,20231128,f49fcdbad3eefeee11d4052eb9da4dd53be739a5da68dd6d21980bf1884c5925,391,390,390,0
SPY,20231129,127c520212f5aa0125c5c71e7606be481af50fceef0b96771bb3e3a790792a6a,391,390,390,0
SPY,20231130,7d6516b6a8f376d9ddc7d05c495ef59e020253557360ac547a5b9fc8e1a9d7c4,391,390,390,0
SPY,20231201,d3d620153ee62d5981d751b1ead63f1553533f3afc44aff60b4e3ecfc48d7900,391,390,390,0
SPY,20231204,33f41455aff0c8671be3bb0f223b76f2352adf8ff134f216ca1111fe6a944a6e,391,390,390,0
SPY,20231205,33881f5bcf0f6f093decad27b206cf028bc62f858bd90d18167cfe2cb2d55ef2,391,390,390,0
SPY,20231206,ba9282ba6f97f358904dfa49248234820db9166526337c751777482d0fc796e2,391,390,390,0
SPY,20231207,a6df5f46769f4faa4d3921c13d0fbdaabd15942f004f828a5117ac6515798cd8,391,390,390,0
SPY,20231208,ddb2bce7ffdb80c7697ab6bc7a4f6c08a8bf1953a1b3a8bba3d44326bd1b6252,391,390,390,0
SPY,20231211,63ec64d2fda7d6360bba7313e23f1b04cd389ff191007ec02e18aa4eb60c3b04,391,390,390,0
SPY,20231212,1af2da3d91918d8b5d57a6d66ae9ececf5dfe05d0d6bd134e75405db382e9027,391,390,390,0
SPY,20231213,9dc25ddf5e41e032a36e83edd64860c593e2c22aa9a1e69e5e7c4b513bbd5f61,391,390,390,0
SPY,20231214,e55aa034e6144761b628325cbfdb46dc37b62b2b99cb467946c1a65d23e8987c,391,390,390,0
SPY,20231215,2cc6ca392a660adbcd6993f11d059d8f3d5b1eac00fae6629d482d8a31c03ec2,391,390,390,0
SPY,20231218,da3690362637f46cfff522ee59665fdb6451b2bd4956c83e069040cde0daf3c1,391,390,390,0
SPY,20231219,33968dd01fa9d964d3c783607168e8ce66b7f0270691cadce5a6f77a0c6773db,391,390,390,0
SPY,20231220,8bc62f8ba8612ff3846a89701c42f3d65c1bf66cdfcc7b2a37253275c6b85996,391,390,390,0
SPY,20231221,46f2c526cc038dc779cc5c6accb62a1a92daa50ec22b018fc6dc05eff6081ad6,391,390,390,0
SPY,20231222,1d7b86e56a766c25cf56312b3815125dfe0801cfece46d7c10f6be91bd40a610,391,390,390,0
SPY,20231226,a4b9184a30970d31a345e9017f5615d52c0db5ab7820bb1b734b961828d1443c,391,390,390,0
SPY,20231227,d08ae930cd1140640c70969aae20170713ee2a340e6e4ce81c6addd4c38d7fe1,391,390,390,0
SPY,20231228,e056c22ddee37d1cc275fce4e523698e5abc8870be309727742bfcd26dee4052,391,390,390,0
SPY,20231229,3e99f8b84044bea3101bcf8e646d6cd7ff00a1d9f008ed873a6aacbbbd1309f6,391,390,390,0
