ticker,year,feature,rows,finite,distinct_finite,missing_rate,minimum,maximum
SPXW,2024,qdyn_put_log_ask_size_increase,1060,1060,329,0.0,1.9459101490553132,6.246106765481563
SPXW,2024,qdyn_put_log_ask_size_decrease,1060,1060,304,0.0,1.3862943611198906,6.255750041753367
SPXW,2024,qdyn_put_bid_exchange_change_fraction,1060,1060,1,0.0,0.0,0.0
SPXW,2024,qdyn_put_ask_exchange_change_fraction,1060,1060,1,0.0,0.0,0.0
SPXW,2024,qdyn_put_log_last_update_age_ms,1060,1060,333,0.0,0.6931471805599453,7.848153086199526
SPXW,2025,qdyn_call_log_update_count,921,921,831,0.0,5.564520407322694,9.327323087461798
SPXW,2025,qdyn_call_log_unique_timestamp_count,921,921,799,0.0,5.375278407684165,8.837971491357209
SPXW,2025,qdyn_call_timestamp_collision_fraction,921,921,920,0.0,0.17870722433460076,0.6755852842809364
SPXW,2025,qdyn_call_update_acceleration_10s_vs_prior20s,921,921,917,0.0,-1.5452876654229368,0.9543626798235629
SPXW,2025,qdyn_call_unambiguous_state_change_fraction,921,921,1,0.0,1.0,1.0
SPXW,2025,qdyn_call_unambiguous_price_change_fraction,921,921,909,0.0,0.007380073800738007,0.5895470383275261
SPXW,2025,qdyn_call_unambiguous_size_only_change_fraction,921,921,909,0.0,0.41045296167247386,0.992619926199262
SPXW,2025,qdyn_call_log_bid_size_increase,921,921,389,0.0,2.772588722239781,6.577861357721047
SPXW,2025,qdyn_call_log_bid_size_decrease,921,921,368,0.0,2.8903717578961645,6.375024819828097
SPXW,2025,qdyn_call_log_ask_size_increase,921,921,393,0.0,3.295836866004329,6.579251212010101
SPXW,2025,qdyn_call_log_ask_size_decrease,921,921,359,0.0,3.4965075614664802,6.490723534502507
SPXW,2025,qdyn_call_bid_exchange_change_fraction,921,921,1,0.0,0.0,0.0
SPXW,2025,qdyn_call_ask_exchange_change_fraction,921,921,1,0.0,0.0,0.0
SPXW,2025,qdyn_call_log_last_update_age_ms,921,921,223,0.0,0.6931471805599453,7.037905963447182
SPXW,2025,qdyn_put_log_update_count,921,921,833,0.0,5.351858133476067,9.341544057591527
SPXW,2025,qdyn_put_log_unique_timestamp_count,921,921,815,0.0,5.099866427824199,8.855948534052018
SPXW,2025,qdyn_put_timestamp_collision_fraction,921,921,916,0.0,0.18004866180048662,0.6762442278091328
SPXW,2025,qdyn_put_update_acceleration_10s_vs_prior20s,921,921,919,0.0,-1.381072417138739,0.9034425893963061
SPXW,2025,qdyn_put_unambiguous_state_change_fraction,921,921,1,0.0,1.0,1.0
SPXW,2025,qdyn_put_unambiguous_price_change_fraction,921,921,912,0.0,0.0024875621890547263,0.7725947521865889
SPXW,2025,qdyn_put_unambiguous_size_only_change_fraction,921,921,912,0.0,0.22740524781341107,0.9975124378109452
SPXW,2025,qdyn_put_log_bid_size_increase,921,921,394,0.0,2.302585092994046,6.616065185132817
SPXW,2025,qdyn_put_log_bid_size_decrease,921,921,370,0.0,2.70805020110221,6.579251212010101
SPXW,2025,qdyn_put_log_ask_size_increase,921,921,390,0.0,2.9444389791664403,6.693323668269949
SPXW,2025,qdyn_put_log_ask_size_decrease,921,921,357,0.0,2.0794415416798357,6.406879986069314
SPXW,2025,qdyn_put_bid_exchange_change_fraction,921,921,1,0.0,0.0,0.0
SPXW,2025,qdyn_put_ask_exchange_change_fraction,921,921,1,0.0,0.0,0.0
SPXW,2025,qdyn_put_log_last_update_age_ms,921,921,237,0.0,0.6931471805599453,7.325807502595773
SPY,2022,qdyn_call_log_update_count,245,245,233,0.0,5.68697535633982,8.215006432761575
SPY,2022,qdyn_call_log_unique_timestamp_count,245,245,225,0.0,5.5254529391317835,7.982416346827733
SPY,2022,qdyn_call_timestamp_collision_fraction,245,245,245,0.0,0.159375,0.41136671177266576
SPY,2022,qdyn_call_update_acceleration_10s_vs_prior20s,245,245,245,0.0,-0.9439741606225718,0.7824782693082121
SPY,2022,qdyn_call_unambiguous_state_change_fraction,245,245,242,0.0,0.6093023255813953,0.8206896551724138
SPY,2022,qdyn_call_unambiguous_price_change_fraction,245,245,236,0.0,0.0,0.24720578566732412
SPY,2022,qdyn_call_unambiguous_size_only_change_fraction,245,245,244,0.0,0.12807525325615052,0.4008438818565401
SPY,2022,qdyn_call_log_bid_size_increase,245,245,86,0.0,1.6094379124341003,4.77912349311153
SPY,2022,qdyn_call_log_bid_size_decrease,245,245,71,0.0,1.9459101490553132,4.605170185988092
SPY,2022,qdyn_call_log_ask_size_increase,245,245,74,0.0,1.6094379124341003,4.709530201312334
SPY,2022,qdyn_call_log_ask_size_decrease,245,245,66,0.0,2.0794415416798357,4.605170185988092
SPY,2022,qdyn_call_bid_exchange_change_fraction,245,245,242,0.0,0.08873720136518772,0.3963963963963964
SPY,2022,qdyn_call_ask_exchange_change_fraction,245,245,243,0.0,0.0024449877750611247,0.3898305084745763
SPY,2022,qdyn_call_log_last_update_age_ms,245,245,117,0.0,0.6931471805599453,7.331714969726466
SPY,2022,qdyn_put_log_update_count,245,245,226,0.0,5.655991810819852,8.270269111436624
