trade_date,month,open_time,decision_bar_time,entry_time,exit_time,hold_minutes,qqq_opening_move_bps,spxw_opening_move_bps,spy_opening_move_bps,market_anchor_bps,relative_impulse_bps,action,trade_executed,qqq_position,spy_position,qqq_leg_return_bps,spy_leg_return_bps,gross_bps,cost_bps,net_bps,mean_reversion_control_net_bps,fixed_long_qqq_short_spy_net_bps
20220927,202209,09:30,10:34,10:36,13:36,180,-15.128595926302067,-5.3368516281001765,-11.418629917751586,-8.37774077292588,-6.750855153376186,SHORT_QQQ_LONG_SPY,True,-1,1,-158.69025931856396,-160.61300149492308,-1.9227421763591224,2.0,-3.9227421763591224,-0.07725782364087763,-0.07725782364087763
20220928,202209,09:30,10:34,10:36,13:36,180,57.03610179859285,58.977586586154985,51.46043710640189,55.219011846278434,1.8170899523144186,LONG_QQQ_SHORT_SPY,True,1,-1,82.9521112514636,80.20161252544668,2.7504987260169287,2.0,0.7504987260169287,-4.750498726016929,0.7504987260169287
20220929,202209,09:30,10:34,10:36,13:36,180,-189.5479194283502,-158.14608977141432,-156.05140981528854,-157.09874979335143,-32.44916963499878,SHORT_QQQ_LONG_SPY,True,-1,1,28.795058289680554,39.82856876164731,11.033510471966757,2.0,9.033510471966757,-13.033510471966757,-13.033510471966757
20220930,202209,09:30,10:34,10:36,13:36,180,100.2155846101875,50.49816186044635,65.56136094264205,58.02976140154421,42.1858232086433,LONG_QQQ_SHORT_SPY,True,1,-1,-91.02984603108796,-61.17238221066688,-29.857463820421074,2.0,-31.857463820421074,27.857463820421074,-31.857463820421074
20221003,202210,09:30,10:34,10:36,13:36,180,98.0019307939987,89.65245793154342,91.52372640129461,90.58809216641902,7.413838627579679,LONG_QQQ_SHORT_SPY,True,1,-1,48.463582024071584,38.890307280670676,9.573274743400908,2.0,7.5732747434009084,-11.573274743400908,7.5732747434009084
20221004,202210,09:30,10:34,10:36,13:36,180,111.19937806394435,116.12462176958459,117.73164803997265,116.92813490477863,-5.728756840834279,SHORT_QQQ_LONG_SPY,True,-1,1,-66.46904526348912,-35.89617904469117,30.572866218797948,2.0,28.572866218797948,-32.57286621879795,-32.57286621879795
20221005,202210,09:30,10:34,10:36,13:36,180,-95.67723496152652,-67.60218220829111,-60.981531911128585,-64.29185705970986,-31.385377901816668,SHORT_QQQ_LONG_SPY,True,-1,1,178.274498223194,132.438092161186,-45.836406062007995,2.0,-47.836406062007995,43.836406062007995,43.836406062007995
20221006,202210,09:30,10:34,10:36,13:36,180,-47.09080800891019,-61.081889346268625,-55.259821074488855,-58.17085521037874,11.080047201468552,LONG_QQQ_SHORT_SPY,True,1,-1,42.05280609280258,28.843862638450023,13.208943454352553,2.0,11.208943454352553,-15.208943454352553,11.208943454352553
20221007,202210,09:30,10:34,10:36,13:36,180,-102.33259390871002,-76.7133592097772,-81.91747967955651,-79.31541944466684,-23.01717446404318,SHORT_QQQ_LONG_SPY,True,-1,1,-84.88388729305224,-57.84562344480182,27.038263848250423,2.0,25.038263848250423,-29.038263848250423,-29.038263848250423
20221010,202210,09:30,10:34,10:36,13:36,180,-93.64517106619215,-65.67725901623568,-64.22204788641902,-64.94965345132735,-28.695517614864798,SHORT_QQQ_LONG_SPY,True,-1,1,-32.29564563030774,-50.73408811268269,-18.438442482374953,2.0,-20.438442482374953,16.438442482374953,16.438442482374953
20221011,202210,09:30,10:34,10:36,13:36,180,-58.724524215273846,-24.82424409548086,-23.474845198775824,-24.149544647128344,-34.5749795681455,SHORT_QQQ_LONG_SPY,True,-1,1,104.77240914286055,118.81217686671737,14.039767723856812,2.0,12.039767723856812,-16.039767723856812,-16.039767723856812
20221012,202210,09:30,10:34,10:36,13:36,180,1.898145517535577,35.16664606099559,14.787330233867205,24.9769881474314,-23.07884262989582,SHORT_QQQ_LONG_SPY,True,-1,1,-11.021378787853301,-25.13967804476218,-14.11829925690888,2.0,-16.11829925690888,12.11829925690888,12.11829925690888
20221013,202210,09:30,10:34,10:36,13:36,180,97.11275400478672,84.43281435683629,87.81489971811568,86.12385703747599,10.988896967310737,LONG_QQQ_SHORT_SPY,True,1,-1,437.15544671126213,387.7383069723437,49.41713973891842,2.0,47.41713973891842,-51.41713973891842,47.41713973891842
20221014,202210,09:30,10:34,10:36,13:36,180,-245.64472406679292,-178.2916229668959,-182.91857215764475,-180.60509756227032,-65.0396265045226,SHORT_QQQ_LONG_SPY,True,-1,1,-79.25864885654323,-71.78622548671557,7.472423369827666,2.0,5.472423369827666,-9.472423369827666,-9.472423369827666
20221017,202210,09:30,10:34,10:36,13:36,180,65.37558073345335,47.71755079494308,62.165582025546925,54.941566410245,10.434014323208345,LONG_QQQ_SHORT_SPY,True,1,-1,11.885749644255077,6.26745711639173,5.618292527863346,2.0,3.618292527863346,-7.618292527863346,3.618292527863346
20221018,202210,09:30,10:34,10:36,13:36,180,-131.40123910652738,-79.90897905674063,-84.86538143980506,-82.38718024827284,-49.01405885825454,SHORT_QQQ_LONG_SPY,True,-1,1,-14.668674015303207,1.3441402227310946,16.012814238034302,2.0,14.012814238034302,-18.012814238034302,-18.012814238034302
20221019,202210,09:30,10:34,10:36,13:36,180,110.90141850085692,43.79427493942158,54.59620577815711,49.19524035878935,61.70617814206757,LONG_QQQ_SHORT_SPY,True,1,-1,-131.40599538147464,-110.08190985416874,-21.324085527305897,2.0,-23.324085527305897,19.324085527305897,-23.324085527305897
20221020,202210,09:30,10:34,10:36,13:36,180,148.01448425977048,82.65379327116183,86.30655686123688,84.48017506619937,63.53430919357112,LONG_QQQ_SHORT_SPY,True,1,-1,-126.91692791977155,-117.33121094757628,-9.585716972195272,2.0,-11.585716972195272,7.5857169721952715,-11.585716972195272
20221021,202210,09:30,10:34,10:36,13:36,180,62.115466311112606,78.0174907662865,55.44417223908678,66.73083150268664,-4.6153651915740355,SHORT_QQQ_LONG_SPY,True,-1,1,140.6108823668153,133.32446898576273,-7.286413381052569,2.0,-9.286413381052569,5.286413381052569,5.286413381052569
20221024,202210,09:30,10:34,10:36,13:36,180,-75.01036517897346,-10.544391666569437,-15.707994337518013,-13.126193002043724,-61.88417217692974,SHORT_QQQ_LONG_SPY,True,-1,1,66.47922040549643,22.050139773768944,-44.42908063172749,2.0,-46.42908063172749,42.42908063172749,42.42908063172749
20221025,202210,09:30,10:34,10:36,13:36,180,106.08479396746121,82.49094183737161,96.94911924871043,89.72003054304102,16.36476342442019,LONG_QQQ_SHORT_SPY,True,1,-1,11.3278358249367,19.072258266565186,-7.744422441628485,2.0,-9.744422441628485,5.744422441628485,-9.744422441628485
20221026,202210,09:30,10:34,10:36,13:36,180,92.58166966944725,73.32774223737867,71.02042958911896,72.17408591324882,20.407583756198434,LONG_QQQ_SHORT_SPY,True,1,-1,-82.17853879640685,-34.6611764342871,-47.517362362119755,2.0,-49.517362362119755,45.517362362119755,-49.517362362119755
20221027,202210,09:30,10:34,10:36,13:36,180,10.472528628083069,15.945446072328398,31.797357900411882,23.871401986370138,-13.39887335828707,SHORT_QQQ_LONG_SPY,True,-1,1,-116.55693764394034,-70.5497948539676,46.00714278997275,2.0,44.00714278997275,-48.00714278997275,-48.00714278997275
20221028,202210,09:30,10:34,10:36,13:36,180,155.6465838026476,106.28362668638223,113.34458101269757,109.8141038495399,45.83247995310769,LONG_QQQ_SHORT_SPY,True,1,-1,134.8189606623433,95.65729898996845,39.16166167237485,2.0,37.16166167237485,-41.16166167237485,37.16166167237485
20221031,202210,09:30,10:34,10:36,13:36,180,-88.94388950452274,-22.284865461935258,-17.61156602422692,-19.94821574308109,-68.99567376144165,SHORT_QQQ_LONG_SPY,True,-1,1,100.86540846173969,49.16176326649513,-51.70364519524456,2.0,-53.70364519524456,49.70364519524456,49.70364519524456
20221101,202211,09:30,10:34,10:36,13:36,180,-131.59966778104823,-88.69192165177466,-92.70293509464757,-90.69742837321112,-40.9022394078371,SHORT_QQQ_LONG_SPY,True,-1,1,-93.3402818874306,-52.92664907869013,40.41363280874047,2.0,38.41363280874047,-42.41363280874047,-42.41363280874047
20221102,202211,09:30,10:34,10:36,13:36,180,-58.33896805626143,-36.789204181981745,-38.62721754428332,-37.708210863132535,-20.630757193128893,SHORT_QQQ_LONG_SPY,True,-1,1,-28.219101422697438,4.970244036658891,33.18934545935633,2.0,31.189345459356332,-35.18934545935633,-35.18934545935633
20221103,202211,09:30,10:34,10:36,13:36,180,-33.130897229599036,15.161374739586456,-4.577583385216103,5.291895677185177,-38.42279290678421,SHORT_QQQ_LONG_SPY,True,-1,1,-2.287544331147095,27.94498809112595,30.232532422273046,2.0,28.232532422273046,-32.232532422273046,-32.232532422273046
20221104,202211,09:30,10:34,10:36,13:36,180,-10.549319040285786,13.829304194482997,16.168580820090586,14.998942507286792,-25.54826154757258,SHORT_QQQ_LONG_SPY,True,-1,1,-216.24110438406078,-179.7519118753095,36.48919250875127,2.0,34.48919250875127,-38.48919250875127,-38.48919250875127
20221107,202211,09:30,10:34,10:36,13:36,180,-52.05987312371844,-35.11753957428222,-27.040656968731962,-31.079098271507092,-20.980774852211347,SHORT_QQQ_LONG_SPY,True,-1,1,15.48367914472129,12.732772689516212,-2.7509064552050777,2.0,-4.750906455205078,0.7509064552050777,0.7509064552050777
20221108,202211,09:30,10:34,10:36,13:36,180,30.424481764869984,46.78826878869339,34.054625042185314,40.42144691543935,-9.996965150569363,SHORT_QQQ_LONG_SPY,True,-1,1,0.7410701055697321,-9.681429421079203,-10.422499526648934,2.0,-12.422499526648934,8.422499526648934,8.422499526648934
20221109,202211,09:30,10:34,10:36,13:36,180,-43.41811664088528,-24.758186330089487,-26.097630439207048,-25.42790838464827,-17.99020825623701,SHORT_QQQ_LONG_SPY,True,-1,1,-88.50781842255296,-71.77792997269869,16.729888449854272,2.0,14.729888449854272,-18.729888449854272,-18.729888449854272
20221110,202211,09:30,10:34,10:36,13:36,180,37.967176920247354,28.678496921024816,23.42554454429757,26.05202073266119,11.915156187586163,LONG_QQQ_SHORT_SPY,True,1,-1,58.65330501248694,34.89598902044561,23.757315992041327,2.0,21.757315992041327,-25.757315992041327,21.757315992041327
20221111,202211,09:30,10:34,10:36,13:36,180,95.45182803867252,32.156637455367836,25.24552601837175,28.701081736869792,66.75074630180272,LONG_QQQ_SHORT_SPY,True,1,-1,92.92643289441719,38.78804953759107,54.13838335682612,2.0,52.13838335682612,-56.13838335682612,52.13838335682612
20221114,202211,09:30,10:34,10:36,13:36,180,28.646307799153796,36.78242409012761,41.76421900718309,39.273321548655346,-10.62701374950155,SHORT_QQQ_LONG_SPY,True,-1,1,87.28516807545378,51.6253057466917,-35.65986232876208,2.0,-37.65986232876208,33.65986232876208,33.65986232876208
20221115,202211,09:30,10:34,10:36,13:36,180,18.80246011437727,17.38043311733269,16.689296571573355,17.034864844453022,1.7675952699242465,LONG_QQQ_SHORT_SPY,True,1,-1,-172.4061736750156,-136.6809576475748,-35.72521602744081,2.0,-37.72521602744081,33.72521602744081,-37.72521602744081
20221116,202211,09:30,10:34,10:36,13:36,180,-38.69690547652286,-3.6970669099784956,2.267830829539352,-0.7146180402195719,-37.98228743630329,SHORT_QQQ_LONG_SPY,True,-1,1,-0.6993251515139478,-26.001907991628496,-25.30258284011455,2.0,-27.30258284011455,23.30258284011455,23.30258284011455
20221117,202211,09:30,10:34,10:36,13:36,180,70.94744197323608,16.084726555293997,25.323916484147617,20.704321519720807,50.243120453515274,LONG_QQQ_SHORT_SPY,True,1,-1,102.26942533225187,77.86497011414919,24.404455218102683,2.0,22.404455218102683,-26.404455218102683,22.404455218102683
20221118,202211,09:30,10:34,10:36,13:36,180,-107.21809802604261,-53.83959468378163,-63.056682312162884,-58.44813849797225,-48.76995952807036,SHORT_QQQ_LONG_SPY,True,-1,1,-43.61136585478168,-19.24197368139207,24.36939217338961,2.0,22.36939217338961,-26.36939217338961,-26.36939217338961
20221121,202211,09:30,10:34,10:36,13:36,180,-45.272952508831324,-40.28439966844201,-24.354985781064194,-32.319692724753104,-12.95325978407822,SHORT_QQQ_LONG_SPY,True,-1,1,3.8970471504485236,27.637284798301575,23.74023764785305,2.0,21.74023764785305,-25.74023764785305,-25.74023764785305
20221122,202211,09:30,10:34,10:36,13:36,180,-12.03710405199606,11.55480162544884,8.568980815676863,10.061891220562853,-22.098995272558913,SHORT_QQQ_LONG_SPY,True,-1,1,71.28016347706826,33.45283884366937,-37.82732463339889,2.0,-39.82732463339889,35.82732463339889,35.82732463339889
20221123,202211,09:30,10:34,10:36,13:36,180,105.0480980773095,57.22180470202397,63.12159974810125,60.1717022250626,44.8763958522469,LONG_QQQ_SHORT_SPY,True,1,-1,-57.59705038324301,-31.636530428436988,-25.96051995480602,2.0,-27.96051995480602,23.96051995480602,-27.96051995480602
20221128,202211,09:30,10:34,10:36,13:36,180,-6.671699950758413,-9.303419677521022,2.7560288304727947,-3.2736954235241136,-3.398004527234299,SHORT_QQQ_LONG_SPY,True,-1,1,-30.2316818996962,-47.68965640869765,-17.457974509001453,2.0,-19.457974509001453,15.457974509001453,15.457974509001453
20221129,202211,09:30,10:34,10:36,13:36,180,-3.181617348979026,24.874036103755273,20.936076963282126,22.9050565335187,-26.086673882497724,SHORT_QQQ_LONG_SPY,True,-1,1,-113.09199804039153,-65.98848292742089,47.10351511297064,2.0,45.10351511297064,-49.10351511297064,-49.10351511297064
20221130,202211,09:30,10:34,10:36,13:36,180,7.83113271075552,-42.467527146259066,-30.899398999203658,-36.683463072731364,44.51459578348688,LONG_QQQ_SHORT_SPY,True,1,-1,70.1384384344413,62.67553181330681,7.462906621134486,2.0,5.462906621134486,-9.462906621134486,5.462906621134486
20221201,202212,09:30,10:34,10:36,13:36,180,-60.79668975848522,-68.49434362123449,-79.32943497278016,-73.91188929700732,13.115199538522099,LONG_QQQ_SHORT_SPY,True,1,-1,51.96592890865977,29.795272039400434,22.170656869259336,2.0,20.170656869259336,-24.170656869259336,20.170656869259336
20221202,202212,09:30,10:34,10:36,13:36,180,78.36408445948531,36.37978526727671,59.24437590418997,47.81208058573334,30.55200387375197,LONG_QQQ_SHORT_SPY,True,1,-1,0.0,18.54164365122741,-18.54164365122741,2.0,-20.54164365122741,16.54164365122741,-20.54164365122741
20221205,202212,09:30,10:34,10:36,13:36,180,-19.646710326473798,-28.127602890174696,-21.561079467122017,-24.844341178648357,5.197630852174559,LONG_QQQ_SHORT_SPY,True,1,-1,-52.57344704702718,-61.472798453009574,8.899351405982394,2.0,6.899351405982394,-10.899351405982394,6.899351405982394
20221206,202212,09:30,10:34,10:36,13:36,180,-139.06870946005478,-92.050943324044,-90.53704677305336,-91.29399504854868,-47.774714411506096,SHORT_QQQ_LONG_SPY,True,-1,1,-64.06988165265325,-69.23250882864278,-5.1626271759895275,2.0,-7.1626271759895275,3.1626271759895275,3.1626271759895275
20221207,202212,09:30,10:34,10:36,13:36,180,-20.345160766498733,18.639429047289866,26.687354603260438,22.663391825275152,-43.008552591773885,SHORT_QQQ_LONG_SPY,True,-1,1,45.972176972910866,6.852357352068536,-39.11981962084233,2.0,-41.11981962084233,37.11981962084233,37.11981962084233
20221208,202212,09:30,10:34,10:36,13:36,180,84.41849402398381,49.951578492678955,49.22698486221654,49.589281677447744,34.82921234653607,LONG_QQQ_SHORT_SPY,True,1,-1,5.27620969344537,-5.795129733722996,11.071339427168366,2.0,9.071339427168366,-13.071339427168366,9.071339427168366
20221209,202212,09:30,10:34,10:36,13:36,180,37.056032238908536,13.597844638265071,21.498585580372993,17.54821510931903,19.507817129589505,LONG_QQQ_SHORT_SPY,True,1,-1,17.25382917159277,7.57882008790623,9.67500908368654,2.0,7.67500908368654,-11.67500908368654,7.67500908368654
20221212,202212,09:30,10:34,10:36,13:36,180,-18.087997696428552,-1.8506664353341826,5.834231885953359,1.991782725309588,-20.07978042173814,SHORT_QQQ_LONG_SPY,True,-1,1,29.759817896714594,31.391636117630632,1.6318182209160383,2.0,-0.36818177908396166,-3.6318182209160383,-3.6318182209160383
20221213,202212,09:30,10:34,10:36,13:36,180,-125.85609753278865,-81.80004711930808,-100.20786772475655,-91.00395742203231,-34.85214011075634,SHORT_QQQ_LONG_SPY,True,-1,1,-144.5261039546816,-105.74771335130453,38.77839060337706,2.0,36.77839060337706,-40.77839060337706,-40.77839060337706
20221214,202212,09:30,10:34,10:36,13:36,180,72.98166354022968,43.46915998879183,57.10754191847572,50.288350953633774,22.6933125865959,LONG_QQQ_SHORT_SPY,True,1,-1,13.429060434564366,16.078963526456135,-2.649903091891769,2.0,-4.649903091891769,0.649903091891769,-4.649903091891769
20221215,202212,09:30,10:34,10:36,13:36,180,-118.66086101227963,-97.5686994760354,-81.74328357210892,-89.65599152407216,-29.00486948820746,SHORT_QQQ_LONG_SPY,True,-1,1,-109.88527696175701,-80.56076615042736,29.32451081132966,2.0,27.32451081132966,-31.32451081132966,-31.32451081132966
20221216,202212,09:30,10:34,10:36,13:36,180,-88.72462843170665,-81.95034183342578,-77.66928119099569,-79.80981151221073,-8.91481691949592,SHORT_QQQ_LONG_SPY,True,-1,1,-21.93945592620374,-16.75831761670644,5.1811383094973,2.0,3.1811383094972996,-7.1811383094973,-7.1811383094973
20221219,202212,09:30,10:34,10:36,13:36,180,-61.53414771916135,-7.847621430213953,-12.26369708426762,-10.055659257240785,-51.47848846192057,SHORT_QQQ_LONG_SPY,True,-1,1,-63.74494217247275,-63.367585698366156,0.3773564741065911,2.0,-1.6226435258934089,-2.377356474106591,-2.377356474106591
20221220,202212,09:30,10:34,10:36,13:36,180,84.17277203209649,66.43760007505799,62.298946317501006,64.36827319627949,19.804498835817,LONG_QQQ_SHORT_SPY,True,1,-1,-12.93063817371716,6.547845338121732,-19.478483511838892,2.0,-21.478483511838892,17.478483511838892,-21.478483511838892
20221221,202212,09:30,10:34,10:36,13:36,180,95.26158435911601,68.1827591363015,67.86915134046335,68.02595523838242,27.23562912073359,LONG_QQQ_SHORT_SPY,True,1,-1,15.002106767289334,1.5548069479365354,13.447299819352798,2.0,11.447299819352798,-15.447299819352798,11.447299819352798
20221222,202212,09:30,10:34,10:36,13:36,180,-179.1293185268744,-105.8907481154806,-101.80875635685408,-103.84975223616735,-75.27956629070707,SHORT_QQQ_LONG_SPY,True,-1,1,-117.00468588644564,-113.53509403710031,3.469591849345335,2.0,1.4695918493453348,-5.469591849345335,-5.469591849345335
20221223,202212,09:30,10:34,10:36,13:36,180,66.83713676576762,53.02293396347292,65.37772882929922,59.20033139638607,7.636805369381555,LONG_QQQ_SHORT_SPY,True,1,-1,-6.368353246750289,8.1131660190368,-14.481519265787089,2.0,-16.48151926578709,12.481519265787089,-16.48151926578709
20221227,202212,09:30,10:34,10:36,13:36,180,-52.24495543065711,-2.9667335700510398,-4.180929795151912,-3.573831682601476,-48.671123748055635,SHORT_QQQ_LONG_SPY,True,-1,1,-36.268882554885636,-12.822024234452657,23.44685832043298,2.0,21.44685832043298,-25.44685832043298,-25.44685832043298
20221228,202212,09:30,10:34,10:36,13:36,180,3.799392142969568,-11.997476480291068,-14.17137095847032,-13.084423719380695,16.88381586235026,LONG_QQQ_SHORT_SPY,True,1,-1,-62.12265343328787,-45.27634152666621,-16.846311906621665,2.0,-18.846311906621665,14.846311906621665,-18.846311906621665
20221229,202212,09:30,10:34,10:36,13:36,180,113.06391832362725,86.97990350860593,86.55110681082225,86.76550515971408,26.298413163913168,LONG_QQQ_SHORT_SPY,True,1,-1,2.629058624370283,9.653895574497202,-7.024836950126919,2.0,-9.024836950126918,5.024836950126919,-9.024836950126918
20221230,202212,09:30,10:34,10:36,13:36,180,6.8261976938634215,-5.8333215094827455,0.5254308534211513,-2.653945328030797,9.480143021894218,LONG_QQQ_SHORT_SPY,True,1,-1,4.1702208925827575,-16.307210347044585,20.477431239627343,2.0,18.477431239627343,-22.477431239627343,18.477431239627343
20230103,202301,09:30,10:34,10:36,13:36,180,-177.62723162580644,-92.89307065498889,-97.77855679215084,-95.33581372356986,-82.29141790223659,SHORT_QQQ_LONG_SPY,True,-1,1,-28.433343011441732,-41.039729283820506,-12.606386272378774,2.0,-14.606386272378774,10.606386272378774,10.606386272378774
20230104,202301,09:30,10:34,10:36,13:36,180,-117.71055704113932,-34.966574917278855,-47.34696316314436,-41.15676904021161,-76.55378800092771,SHORT_QQQ_LONG_SPY,True,-1,1,115.05870372874428,97.34786466420817,-17.710839064536103,2.0,-19.710839064536103,15.710839064536103,15.710839064536103
20230105,202301,09:30,10:34,10:36,13:36,180,-61.538655743782236,-50.66825037968266,-48.847200440527885,-49.75772541010527,-11.780930333676963,SHORT_QQQ_LONG_SPY,True,-1,1,57.81462226121813,44.948621421228815,-12.866000839989319,2.0,-14.866000839989319,10.866000839989319,10.866000839989319
20230106,202301,09:30,10:34,10:36,13:36,180,31.093609155736644,40.82907576839178,27.666144910920053,34.24761033965592,-3.154001183919277,SHORT_QQQ_LONG_SPY,True,-1,1,108.74784975342841,64.66463263700952,-44.08321711641889,2.0,-46.08321711641889,42.08321711641889,42.08321711641889
20230109,202301,09:30,10:34,10:36,13:36,180,115.27716775026478,49.32723159558638,48.807384762531065,49.06730817905873,66.20985957120605,LONG_QQQ_SHORT_SPY,True,1,-1,-1.8248508235075034,-30.88273405625291,29.057883232745407,2.0,27.057883232745407,-31.057883232745407,27.057883232745407
20230110,202301,09:30,10:34,10:36,13:36,180,9.642487025112798,-15.307575864064503,-6.199147815727757,-10.75336183989613,20.39584886500893,LONG_QQQ_SHORT_SPY,True,1,-1,79.02844040720534,64.40001649489348,14.62842391231186,2.0,12.62842391231186,-16.62842391231186,12.62842391231186
20230111,202301,09:30,10:34,10:36,13:36,180,26.252476245733252,-4.114108147330361,1.5295197337868844,-1.2922942067717385,27.54477045250499,LONG_QQQ_SHORT_SPY,True,1,-1,60.65357182115663,42.48559465734104,18.167977163815593,2.0,16.167977163815593,-20.167977163815593,16.167977163815593
20230112,202301,09:30,10:34,10:36,13:36,180,-21.60061321572503,-16.292094648336807,-14.127503043474993,-15.209798845905901,-6.390814369819129,SHORT_QQQ_LONG_SPY,True,-1,1,18.3364245023232,6.050827130963873,-12.285597371359328,2.0,-14.285597371359328,10.285597371359328,10.285597371359328
20230113,202301,09:30,10:34,10:36,13:36,180,63.08486882811376,50.51790221658385,57.25158133199075,53.8847417742873,9.200127053826463,LONG_QQQ_SHORT_SPY,True,1,-1,24.025973940667804,14.380686948443438,9.645286992224365,2.0,7.645286992224365,-11.645286992224365,7.645286992224365
20230117,202301,09:30,10:34,10:36,13:36,180,36.975190559812425,14.334807561265094,21.80861928486576,18.071713423065425,18.903477136747,LONG_QQQ_SHORT_SPY,True,1,-1,-7.810281567148931,-25.826525394388483,18.016243827239553,2.0,16.016243827239553,-20.016243827239553,16.016243827239553
20230118,202301,09:30,10:34,10:36,13:36,180,-0.7064142416039428,-9.915667690977132,-4.010929837433088,-6.96329876420511,6.256884522601167,LONG_QQQ_SHORT_SPY,True,1,-1,-163.17295307541792,-139.41732107848762,-23.755631996930305,2.0,-25.755631996930305,21.755631996930305,-25.755631996930305
20230119,202301,09:30,10:34,10:36,13:36,180,-36.26345720427274,-27.607984406115797,-18.25216769132847,-22.930076048722135,-13.333381155550605,SHORT_QQQ_LONG_SPY,True,-1,1,17.062062839909988,26.732485588687545,9.670422748777558,2.0,7.670422748777558,-11.670422748777558,-11.670422748777558
20230120,202301,09:30,10:34,10:36,13:36,180,50.45601218544224,23.747097034719125,19.208365383995268,21.477731209357195,28.978280976085045,LONG_QQQ_SHORT_SPY,True,1,-1,56.64112651551935,32.1781823737014,24.462944141817957,2.0,22.462944141817957,-26.462944141817957,22.462944141817957
20230123,202301,09:30,10:34,10:36,13:36,180,132.8003538952851,78.41801950748406,67.82923056328957,73.12362503538682,59.676728859898276,LONG_QQQ_SHORT_SPY,True,1,-1,87.30956616416678,62.88230327588342,24.42726288828336,2.0,22.42726288828336,-26.42726288828336,22.42726288828336
20230124,202301,09:30,10:34,10:36,13:36,180,30.931263474528112,18.664623224811052,10.022551578146935,14.343587401478993,16.587676073049117,LONG_QQQ_SHORT_SPY,True,1,-1,20.468705649450644,32.020039865788725,-11.55133421633808,2.0,-13.55133421633808,9.55133421633808,-13.55133421633808
20230125,202301,09:30,10:34,10:36,13:36,180,-74.63381123284418,-39.16111506707691,-43.53445332765084,-41.34778419736388,-33.2860270354803,SHORT_QQQ_LONG_SPY,True,-1,1,150.43705294896813,108.70905971399726,-41.72799323497087,2.0,-43.72799323497087,39.72799323497087,39.72799323497087
20230126,202301,09:30,10:34,10:36,13:36,180,14.411202054930992,-7.367757741225364,-1.2404023881248134,-4.304080064675088,18.71528211960608,LONG_QQQ_SHORT_SPY,True,1,-1,-7.5554643335949745,-3.4770514953927507,-4.078412838202224,2.0,-6.078412838202224,2.0784128382022242,-6.078412838202224
20230127,202301,09:30,10:34,10:36,13:36,180,84.91823558797948,30.95138474547065,35.858730447325506,33.40505759639808,51.5131779915814,LONG_QQQ_SHORT_SPY,True,1,-1,66.62970890039209,25.624613637001502,41.00509526339059,2.0,39.00509526339059,-43.00509526339059,39.00509526339059
20230130,202301,09:30,10:34,10:36,13:36,180,-42.42513548268501,-3.534184622551316,12.901947006074593,4.683881191761639,-47.10901667444665,SHORT_QQQ_LONG_SPY,True,-1,1,-12.693186836060057,-30.046831063317402,-17.353644227257345,2.0,-19.353644227257345,15.353644227257345,15.353644227257345
20230131,202301,09:30,10:34,10:36,13:36,180,73.10199864154285,38.19828039791294,40.55387647100401,39.37607843445848,33.72592020708437,LONG_QQQ_SHORT_SPY,True,1,-1,8.545402239351048,21.328315212774765,-12.782912973423716,2.0,-14.782912973423716,10.782912973423716,-14.782912973423716
20230201,202302,09:30,10:34,10:36,13:36,180,4.414486378293338,8.234428485937778,12.331370097897578,10.282899291917678,-5.86841291362434,SHORT_QQQ_LONG_SPY,True,-1,1,-0.6793247514595221,-20.979114971774734,-20.299790220315213,2.0,-22.299790220315213,18.299790220315213,18.299790220315213
20230202,202302,09:30,10:34,10:36,13:36,180,85.4761404375999,18.04855357531358,23.11416048470944,20.58135703001151,64.89478340758839,LONG_QQQ_SHORT_SPY,True,1,-1,68.11709016538943,25.688748296531973,42.42834186885746,2.0,40.42834186885746,-44.42834186885746,40.42834186885746
20230203,202302,09:30,10:34,10:36,13:36,180,192.90070116666274,89.62450219878455,102.48319217472499,96.05384718675478,96.84685397990796,LONG_QQQ_SHORT_SPY,True,1,-1,-115.48854603427537,-76.03130965063156,-39.45723638364382,2.0,-41.45723638364382,37.45723638364382,-41.45723638364382
20230206,202302,09:30,10:34,10:36,13:36,180,-19.45878815213542,-43.04977818936469,-28.592744219901622,-35.82126120463315,16.362473052497734,LONG_QQQ_SHORT_SPY,True,1,-1,35.59660976949509,31.271402401391125,4.325207368103964,2.0,2.325207368103964,-6.325207368103964,2.325207368103964
20230207,202302,09:30,10:34,10:36,13:36,180,2.9655502136706415,-4.365901646317426,-1.9568992993156649,-3.1614004728165455,6.126950686487187,LONG_QQQ_SHORT_SPY,True,1,-1,-23.75454762675903,-18.1226018791422,-5.631945747616832,2.0,-7.631945747616832,3.6319457476168324,-7.631945747616832
20230208,202302,09:30,10:34,10:36,13:36,180,-80.37660622638643,-26.951720599397362,-19.382668276845674,-23.16719443812152,-57.20941178826491,SHORT_QQQ_LONG_SPY,True,-1,1,-32.74075543651242,-18.937560287224727,13.803195149287696,2.0,11.803195149287696,-15.803195149287696,-15.803195149287696
20230209,202302,09:30,10:34,10:36,13:36,180,-68.23303595383673,-39.86975871158567,-42.80176290243393,-41.3357608070098,-26.897275146826935,SHORT_QQQ_LONG_SPY,True,-1,1,-69.02783604070083,-59.55075143934648,9.477084601354356,2.0,7.477084601354356,-11.477084601354356,-11.477084601354356
