ticker,trade_date,month,path,bytes,calendar_half_day,eligible_fixed_180m_clock
QQQ,20250312,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250312_20250312_greeks.parquet,2248594,False,True
QQQ,20250313,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250313_20250313_greeks.parquet,2312936,False,True
QQQ,20250314,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250314_20250314_greeks.parquet,2544263,False,True
QQQ,20250317,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250317_20250317_greeks.parquet,2106458,False,True
QQQ,20250318,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250318_20250318_greeks.parquet,2062945,False,True
QQQ,20250319,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250319_20250319_greeks.parquet,2174733,False,True
QQQ,20250320,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250320_20250320_greeks.parquet,2154408,False,True
QQQ,20250321,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250321_20250321_greeks.parquet,3252548,False,True
QQQ,20250324,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250324_20250324_greeks.parquet,1762459,False,True
QQQ,20250325,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250325_20250325_greeks.parquet,1684465,False,True
QQQ,20250326,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250326_20250326_greeks.parquet,1916824,False,True
QQQ,20250327,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250327_20250327_greeks.parquet,1813956,False,True
QQQ,20250328,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250328_20250328_greeks.parquet,2781126,False,True
QQQ,20250331,202503,D:\ThetaData\data_options\QQQ\greeks\2025\03\QQQ_20250331_20250331_greeks.parquet,2755105,False,True
QQQ,20250401,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250401_20250401_greeks.parquet,1940760,False,True
QQQ,20250402,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250402_20250402_greeks.parquet,2470234,False,True
QQQ,20250403,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250403_20250403_greeks.parquet,2400593,False,True
QQQ,20250404,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250404_20250404_greeks.parquet,3581274,False,True
QQQ,20250407,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250407_20250407_greeks.parquet,3484306,False,True
QQQ,20250408,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250408_20250408_greeks.parquet,3247668,False,True
QQQ,20250409,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250409_20250409_greeks.parquet,4010712,False,True
QQQ,20250410,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250410_20250410_greeks.parquet,4113216,False,True
QQQ,20250411,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250411_20250411_greeks.parquet,4583930,False,True
QQQ,20250414,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250414_20250414_greeks.parquet,3348554,False,True
QQQ,20250415,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250415_20250415_greeks.parquet,3315008,False,True
QQQ,20250416,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250416_20250416_greeks.parquet,3413090,False,True
QQQ,20250417,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250417_20250417_greeks.parquet,4259499,False,True
QQQ,20250421,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250421_20250421_greeks.parquet,3355946,False,True
QQQ,20250422,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250422_20250422_greeks.parquet,3288886,False,True
QQQ,20250423,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250423_20250423_greeks.parquet,3356984,False,True
QQQ,20250424,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250424_20250424_greeks.parquet,3357543,False,True
QQQ,20250425,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250425_20250425_greeks.parquet,3205404,False,True
QQQ,20250428,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250428_20250428_greeks.parquet,2171277,False,True
QQQ,20250429,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250429_20250429_greeks.parquet,2164094,False,True
QQQ,20250430,202504,D:\ThetaData\data_options\QQQ\greeks\2025\04\QQQ_20250430_20250430_greeks.parquet,3020604,False,True
QQQ,20250501,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250501_20250501_greeks.parquet,2236345,False,True
QQQ,20250502,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250502_20250502_greeks.parquet,2534960,False,True
QQQ,20250505,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250505_20250505_greeks.parquet,2532847,False,True
QQQ,20250506,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250506_20250506_greeks.parquet,2385141,False,True
QQQ,20250507,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250507_20250507_greeks.parquet,2635287,False,True
QQQ,20250508,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250508_20250508_greeks.parquet,2399781,False,True
QQQ,20250509,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250509_20250509_greeks.parquet,2779020,False,True
QQQ,20250512,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250512_20250512_greeks.parquet,2027573,False,True
QQQ,20250513,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250513_20250513_greeks.parquet,1984169,False,True
QQQ,20250514,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250514_20250514_greeks.parquet,1981783,False,True
QQQ,20250515,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250515_20250515_greeks.parquet,2087211,False,True
QQQ,20250516,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250516_20250516_greeks.parquet,2589028,False,True
QQQ,20250519,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250519_20250519_greeks.parquet,2150490,False,True
QQQ,20250520,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250520_20250520_greeks.parquet,1899564,False,True
QQQ,20250521,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250521_20250521_greeks.parquet,2059858,False,True
QQQ,20250522,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250522_20250522_greeks.parquet,2115023,False,True
QQQ,20250523,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250523_20250523_greeks.parquet,2917582,False,True
QQQ,20250527,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250527_20250527_greeks.parquet,1815609,False,True
QQQ,20250528,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250528_20250528_greeks.parquet,2069324,False,True
QQQ,20250529,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250529_20250529_greeks.parquet,2131488,False,True
QQQ,20250530,202505,D:\ThetaData\data_options\QQQ\greeks\2025\05\QQQ_20250530_20250530_greeks.parquet,2741155,False,True
QQQ,20250602,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250602_20250602_greeks.parquet,1889891,False,True
QQQ,20250603,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250603_20250603_greeks.parquet,1533055,False,True
QQQ,20250604,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250604_20250604_greeks.parquet,1551484,False,True
QQQ,20250605,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250605_20250605_greeks.parquet,1602089,False,True
QQQ,20250606,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250606_20250606_greeks.parquet,2216549,False,True
QQQ,20250609,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250609_20250609_greeks.parquet,1669256,False,True
QQQ,20250610,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250610_20250610_greeks.parquet,1683256,False,True
QQQ,20250611,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250611_20250611_greeks.parquet,2051003,False,True
QQQ,20250612,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250612_20250612_greeks.parquet,1878429,False,True
QQQ,20250613,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250613_20250613_greeks.parquet,2406903,False,True
QQQ,20250616,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250616_20250616_greeks.parquet,1699967,False,True
QQQ,20250617,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250617_20250617_greeks.parquet,1670630,False,True
QQQ,20250618,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250618_20250618_greeks.parquet,1814116,False,True
QQQ,20250620,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250620_20250620_greeks.parquet,4022981,False,True
QQQ,20250623,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250623_20250623_greeks.parquet,1771542,False,True
QQQ,20250624,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250624_20250624_greeks.parquet,1558278,False,True
QQQ,20250625,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250625_20250625_greeks.parquet,1603660,False,True
QQQ,20250626,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250626_20250626_greeks.parquet,1820515,False,True
QQQ,20250627,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250627_20250627_greeks.parquet,2177940,False,True
QQQ,20250630,202506,D:\ThetaData\data_options\QQQ\greeks\2025\06\QQQ_20250630_20250630_greeks.parquet,2744002,False,True
QQQ,20250701,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250701_20250701_greeks.parquet,1900952,False,True
QQQ,20250702,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250702_20250702_greeks.parquet,1805698,False,True
QQQ,20250703,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250703_20250703_greeks.parquet,1943092,True,False
QQQ,20250707,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250707_20250707_greeks.parquet,2181795,False,True
QQQ,20250708,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250708_20250708_greeks.parquet,1701396,False,True
QQQ,20250709,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250709_20250709_greeks.parquet,2002906,False,True
QQQ,20250710,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250710_20250710_greeks.parquet,1922156,False,True
QQQ,20250711,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250711_20250711_greeks.parquet,2221394,False,True
QQQ,20250714,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250714_20250714_greeks.parquet,1544063,False,True
QQQ,20250715,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250715_20250715_greeks.parquet,1650590,False,True
QQQ,20250716,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250716_20250716_greeks.parquet,1675244,False,True
QQQ,20250717,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250717_20250717_greeks.parquet,1676421,False,True
QQQ,20250718,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250718_20250718_greeks.parquet,2859182,False,True
QQQ,20250721,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250721_20250721_greeks.parquet,1541408,False,True
QQQ,20250722,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250722_20250722_greeks.parquet,1582135,False,True
QQQ,20250723,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250723_20250723_greeks.parquet,1739494,False,True
QQQ,20250724,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250724_20250724_greeks.parquet,1750454,False,True
QQQ,20250725,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250725_20250725_greeks.parquet,1969733,False,True
QQQ,20250728,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250728_20250728_greeks.parquet,1400890,False,True
QQQ,20250729,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250729_20250729_greeks.parquet,1609119,False,True
QQQ,20250730,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250730_20250730_greeks.parquet,1753168,False,True
QQQ,20250731,202507,D:\ThetaData\data_options\QQQ\greeks\2025\07\QQQ_20250731_20250731_greeks.parquet,2607852,False,True
QQQ,20250801,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250801_20250801_greeks.parquet,2290724,False,True
QQQ,20250804,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250804_20250804_greeks.parquet,1679255,False,True
QQQ,20250805,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250805_20250805_greeks.parquet,1731257,False,True
QQQ,20250806,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250806_20250806_greeks.parquet,1467025,False,True
QQQ,20250807,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250807_20250807_greeks.parquet,1601532,False,True
QQQ,20250808,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250808_20250808_greeks.parquet,1812804,False,True
QQQ,20250811,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250811_20250811_greeks.parquet,1590234,False,True
QQQ,20250812,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250812_20250812_greeks.parquet,1391646,False,True
QQQ,20250813,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250813_20250813_greeks.parquet,1549231,False,True
QQQ,20250814,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250814_20250814_greeks.parquet,1612495,False,True
QQQ,20250815,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250815_20250815_greeks.parquet,2523213,False,True
QQQ,20250818,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250818_20250818_greeks.parquet,1589926,False,True
QQQ,20250819,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250819_20250819_greeks.parquet,1754665,False,True
QQQ,20250820,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250820_20250820_greeks.parquet,1901654,False,True
QQQ,20250821,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250821_20250821_greeks.parquet,1833110,False,True
QQQ,20250822,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250822_20250822_greeks.parquet,2252268,False,True
QQQ,20250825,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250825_20250825_greeks.parquet,1819272,False,True
QQQ,20250826,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250826_20250826_greeks.parquet,1681660,False,True
QQQ,20250827,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250827_20250827_greeks.parquet,2017975,False,True
QQQ,20250828,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250828_20250828_greeks.parquet,1589092,False,True
QQQ,20250829,202508,D:\ThetaData\data_options\QQQ\greeks\2025\08\QQQ_20250829_20250829_greeks.parquet,2399453,False,True
QQQ,20250902,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250902_20250902_greeks.parquet,1454199,False,True
QQQ,20250903,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250903_20250903_greeks.parquet,1406087,False,True
QQQ,20250904,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250904_20250904_greeks.parquet,1385406,False,True
QQQ,20250905,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250905_20250905_greeks.parquet,2037368,False,True
QQQ,20250908,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250908_20250908_greeks.parquet,1401962,False,True
QQQ,20250909,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250909_20250909_greeks.parquet,1319574,False,True
QQQ,20250910,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250910_20250910_greeks.parquet,1396548,False,True
QQQ,20250911,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250911_20250911_greeks.parquet,1557240,False,True
QQQ,20250912,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250912_20250912_greeks.parquet,2265803,False,True
QQQ,20250915,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250915_20250915_greeks.parquet,1591930,False,True
QQQ,20250916,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250916_20250916_greeks.parquet,1581776,False,True
QQQ,20250917,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250917_20250917_greeks.parquet,2163805,False,True
QQQ,20250918,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250918_20250918_greeks.parquet,1814425,False,True
QQQ,20250919,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250919_20250919_greeks.parquet,2694746,False,True
QQQ,20250922,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250922_20250922_greeks.parquet,1618932,False,True
QQQ,20250923,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250923_20250923_greeks.parquet,1766677,False,True
QQQ,20250924,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250924_20250924_greeks.parquet,1699358,False,True
QQQ,20250925,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250925_20250925_greeks.parquet,1996068,False,True
QQQ,20250926,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250926_20250926_greeks.parquet,2260266,False,True
QQQ,20250929,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250929_20250929_greeks.parquet,1626683,False,True
QQQ,20250930,202509,D:\ThetaData\data_options\QQQ\greeks\2025\09\QQQ_20250930_20250930_greeks.parquet,2972176,False,True
QQQ,20251001,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251001_20251001_greeks.parquet,1665474,False,True
QQQ,20251002,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251002_20251002_greeks.parquet,1581693,False,True
QQQ,20251003,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251003_20251003_greeks.parquet,2051629,False,True
QQQ,20251006,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251006_20251006_greeks.parquet,1459941,False,True
QQQ,20251007,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251007_20251007_greeks.parquet,1501094,False,True
QQQ,20251008,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251008_20251008_greeks.parquet,1524000,False,True
QQQ,20251009,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251009_20251009_greeks.parquet,1628064,False,True
QQQ,20251010,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251010_20251010_greeks.parquet,3041601,False,True
QQQ,20251013,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251013_20251013_greeks.parquet,2317694,False,True
QQQ,20251014,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251014_20251014_greeks.parquet,2409022,False,True
QQQ,20251015,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251015_20251015_greeks.parquet,2374545,False,True
QQQ,20251016,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251016_20251016_greeks.parquet,2437558,False,True
QQQ,20251017,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251017_20251017_greeks.parquet,3545281,False,True
QQQ,20251020,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251020_20251020_greeks.parquet,2051425,False,True
QQQ,20251021,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251021_20251021_greeks.parquet,2222849,False,True
QQQ,20251022,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251022_20251022_greeks.parquet,1929919,False,True
QQQ,20251023,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251023_20251023_greeks.parquet,1696027,False,True
QQQ,20251024,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251024_20251024_greeks.parquet,1993125,False,True
QQQ,20251027,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251027_20251027_greeks.parquet,1547841,False,True
QQQ,20251028,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251028_20251028_greeks.parquet,1564612,False,True
QQQ,20251029,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251029_20251029_greeks.parquet,2050150,False,True
QQQ,20251030,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251030_20251030_greeks.parquet,1922322,False,True
QQQ,20251031,202510,D:\ThetaData\data_options\QQQ\greeks\2025\10\QQQ_20251031_20251031_greeks.parquet,2439247,False,True
QQQ,20251103,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251103_20251103_greeks.parquet,1805710,False,True
QQQ,20251104,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251104_20251104_greeks.parquet,1793508,False,True
QQQ,20251105,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251105_20251105_greeks.parquet,1679306,False,True
QQQ,20251106,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251106_20251106_greeks.parquet,1944024,False,True
QQQ,20251107,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251107_20251107_greeks.parquet,2494270,False,True
QQQ,20251110,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251110_20251110_greeks.parquet,1835214,False,True
QQQ,20251111,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251111_20251111_greeks.parquet,1780949,False,True
QQQ,20251112,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251112_20251112_greeks.parquet,1805305,False,True
QQQ,20251113,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251113_20251113_greeks.parquet,2051165,False,True
QQQ,20251114,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251114_20251114_greeks.parquet,2332480,False,True
QQQ,20251117,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251117_20251117_greeks.parquet,2232441,False,True
QQQ,20251118,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251118_20251118_greeks.parquet,2190220,False,True
QQQ,20251119,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251119_20251119_greeks.parquet,2472686,False,True
QQQ,20251120,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251120_20251120_greeks.parquet,2615913,False,True
QQQ,20251121,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251121_20251121_greeks.parquet,3972000,False,True
QQQ,20251124,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251124_20251124_greeks.parquet,2184550,False,True
QQQ,20251125,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251125_20251125_greeks.parquet,2062163,False,True
QQQ,20251126,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251126_20251126_greeks.parquet,1820071,False,True
QQQ,20251128,202511,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251128_20251128_greeks.parquet,2105418,True,False
QQQ,20251201,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251201_20251201_greeks.parquet,1609542,False,True
QQQ,20251202,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251202_20251202_greeks.parquet,1630352,False,True
QQQ,20251203,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251203_20251203_greeks.parquet,1596662,False,True
QQQ,20251204,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251204_20251204_greeks.parquet,1839633,False,True
QQQ,20251205,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251205_20251205_greeks.parquet,2096985,False,True
QQQ,20251208,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251208_20251208_greeks.parquet,1890849,False,True
QQQ,20251209,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251209_20251209_greeks.parquet,1690112,False,True
QQQ,20251210,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251210_20251210_greeks.parquet,1921151,False,True
QQQ,20251211,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251211_20251211_greeks.parquet,1770067,False,True
QQQ,20251212,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251212_20251212_greeks.parquet,2306715,False,True
QQQ,20251215,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251215_20251215_greeks.parquet,1770154,False,True
QQQ,20251216,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251216_20251216_greeks.parquet,1830028,False,True
QQQ,20251217,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251217_20251217_greeks.parquet,1868246,False,True
QQQ,20251218,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251218_20251218_greeks.parquet,1738198,False,True
QQQ,20251219,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251219_20251219_greeks.parquet,3169541,False,True
QQQ,20251222,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251222_20251222_greeks.parquet,1629494,False,True
QQQ,20251223,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251223_20251223_greeks.parquet,1575674,False,True
QQQ,20251224,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251224_20251224_greeks.parquet,1444551,True,False
QQQ,20251226,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251226_20251226_greeks.parquet,1801719,False,True
QQQ,20251229,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251229_20251229_greeks.parquet,1531528,False,True
QQQ,20251230,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251230_20251230_greeks.parquet,1492818,False,True
QQQ,20251231,202512,D:\ThetaData\data_options\QQQ\greeks\2025\12\QQQ_20251231_20251231_greeks.parquet,2872131,False,True
SPXW,20230103,202301,D:\ThetaData\data_options\SPXW\greeks\2023\01\SPXW_20230103_20230103_greeks.parquet,3321937,False,True
