ticker,year,feature,rows,finite,missing_rate,zero_rate_finite,distinct_finite,minimum,maximum
SPXW,2022,qsize_put_local_log_ask_depth,320,316,0.012499999999999956,0.0,305,5.720311776607412,9.071997422354437
SPXW,2022,qsize_put_relative_qimb,320,316,0.012499999999999956,0.43037974683544306,168,-0.8884216428371181,1.0176737299898213
SPXW,2022,qsize_put_local_qimb_change_1m,320,316,0.012499999999999956,0.22784810126582278,223,-0.9854111405835544,0.5946021174014613
SPXW,2022,qsize_put_local_log_bid_depth_change_1m,320,316,0.012499999999999956,0.0,316,-2.194575569164642,1.4654843720885964
SPXW,2022,qsize_put_local_log_ask_depth_change_1m,320,316,0.012499999999999956,0.0,316,-2.090851608417867,1.6832641547648572
SPXW,2022,qsize_put_relative_qimb_change_1m,320,316,0.012499999999999956,0.22151898734177214,236,-0.9583841135565274,1.4099848267474333
SPXW,2022,qsize_put_local_qimb_change_5m,320,316,0.012499999999999956,0.2120253164556962,240,-0.768713204373423,0.49728416237850204
SPXW,2022,qsize_put_local_log_bid_depth_change_5m,320,316,0.012499999999999956,0.0031645569620253164,316,-2.066460830207115,1.2990705571512358
SPXW,2022,qsize_put_local_log_ask_depth_change_5m,320,316,0.012499999999999956,0.0,316,-2.0010368360105373,1.7954100599837126
SPXW,2022,qsize_put_relative_qimb_change_5m,320,316,0.012499999999999956,0.19936708860759494,249,-1.051686948959567,0.9623188405797101
SPXW,2022,qsize_put_local_qimb_change_15m,320,316,0.012499999999999956,0.23417721518987342,227,-0.7596422428620572,0.6690158570349862
SPXW,2022,qsize_put_local_log_bid_depth_change_15m,320,316,0.012499999999999956,0.0,316,-1.9894483515276962,2.1577502451040846
SPXW,2022,qsize_put_local_log_ask_depth_change_15m,320,316,0.012499999999999956,0.0,316,-1.9424075185041119,1.5905099025485816
SPXW,2022,qsize_put_relative_qimb_change_15m,320,316,0.012499999999999956,0.23734177215189872,232,-0.8884216428371181,1.050041702732581
SPXW,2022,qsize_call_local_signable_fraction,320,316,0.012499999999999956,0.0,10,0.6,1.0
SPXW,2022,qsize_call_local_signable_fraction_change_1m,320,316,0.012499999999999956,0.9683544303797469,5,-0.040000000000000036,0.04347826086956519
