dir,name,trade_file,fold_file,passed_metrics,fold_ok,fold_issue,overall_trades,overall_win_rate,overall_profit_factor,overall_pnl_return,overall_min_month_trades,overall_call_rate,overall_positive_month_rate,SPXW_trades,SPXW_win_rate,SPXW_profit_factor,SPXW_pnl_return,SPXW_min_month_trades,SPXW_call_rate,SPXW_positive_month_rate,SPY_trades,SPY_win_rate,SPY_profit_factor,SPY_pnl_return,SPY_min_month_trades,SPY_call_rate,SPY_positive_month_rate,QQQ_trades,QQQ_win_rate,QQQ_profit_factor,QQQ_pnl_return,QQQ_min_month_trades,QQQ_call_rate,QQQ_positive_month_rate,passed_all
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s12_ordergrid_v2,event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s12_ordergrid_v2,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",230,0.5217391304347826,1.239923807581017,5.3998124408692805,44,0.6478260869565218,0.5,0,0.0,0.0,0.0,0,0.0,0.0,230,0.5217391304347826,1.239923807581017,5.3998124408692805,44,0.6478260869565218,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s6_ordergrid_w8_v1,event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s6_ordergrid_w8_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",230,0.5217391304347826,1.239923807581017,5.3998124408692805,44,0.6478260869565218,0.5,0,0.0,0.0,0.0,0,0.0,0.0,230,0.5217391304347826,1.239923807581017,5.3998124408692805,44,0.6478260869565218,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_static_union_qqq_d80_win80_ptdj80_scoredesc_m8_2025julsep_select_2025oct_2026may_v1,event_static_union_qqq_d80_win80_ptdj80_scoredesc_m8_2025julsep_select_2025oct_2026may_v1,combined_trades.csv,combined_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",437,0.4462242562929062,1.2230362211202632,12.082541148439692,72,0.5789473684210527,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,437,0.4462242562929062,1.2230362211202632,12.082541148439692,72,0.5789473684210527,0.5,False
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_val2_min18_2026janmay,event_option_gate_spy_mixed_delta35_wincls_val2_min18_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",135,0.4222222222222222,1.2200976294336658,4.178842185257888,28,0.2740740740740741,0.75,0,0.0,0.0,0.0,0,0.0,0.0,135,0.4222222222222222,1.2200976294336658,4.178842185257888,28,0.2740740740740741,0.75,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d35_physctx_2025_2026_qqq_v1,event_option_gate_dense15_zero_dte_return_forcedmax3_d35_physctx_2025_2026_qqq_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",234,0.4230769230769231,1.2172172180772431,8.797297332128352,51,0.48717948717948717,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,234,0.4230769230769231,1.2172172180772431,8.797297332128352,51,0.48717948717948717,0.75,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d35_physctx_2023_2026_qqq_v1,event_option_gate_dense15_zero_dte_return_forcedmax3_d35_physctx_2023_2026_qqq_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",234,0.4230769230769231,1.2172172180772431,8.797297332128352,51,0.48717948717948717,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,234,0.4230769230769231,1.2172172180772431,8.797297332128352,51,0.48717948717948717,0.75,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s6_v1,event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s6_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",257,0.5058365758754864,1.2049741104456022,5.190558926482265,49,0.6264591439688716,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,257,0.5058365758754864,1.2049741104456022,5.190558926482265,49,0.6264591439688716,0.5,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s6_ordergrid_w8_v1,event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s6_ordergrid_w8_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",257,0.5058365758754864,1.2049741104456022,5.190558926482265,49,0.6264591439688716,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,257,0.5058365758754864,1.2049741104456022,5.190558926482265,49,0.6264591439688716,0.5,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2025_2026_qqq_small_s6_v1,event_trade_union_config_selector_full20_202205hist_2025_2026_qqq_small_s6_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",257,0.5058365758754864,1.2049741104456022,5.190558926482265,49,0.6264591439688716,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,257,0.5058365758754864,1.2049741104456022,5.190558926482265,49,0.6264591439688716,0.5,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_spxw_small_s3_v1,event_trade_union_config_selector_full20_202205hist_2024_2026_spxw_small_s3_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",223,0.452914798206278,1.203272374284705,4.32738139755162,19,0.7174887892376681,0.75,223,0.452914798206278,1.203272374284705,4.32738139755162,19,0.7174887892376681,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_spxw_small_s3_ordergrid_w8_v1,event_trade_union_config_selector_full20_202205hist_2024_2026_spxw_small_s3_ordergrid_w8_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",223,0.452914798206278,1.203272374284705,4.32738139755162,19,0.7174887892376681,0.75,223,0.452914798206278,1.203272374284705,4.32738139755162,19,0.7174887892376681,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2025_2026_spxw_small_s3_v1,event_trade_union_config_selector_full20_202205hist_2025_2026_spxw_small_s3_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",223,0.452914798206278,1.203272374284705,4.32738139755162,19,0.7174887892376681,0.75,223,0.452914798206278,1.203272374284705,4.32738139755162,19,0.7174887892376681,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedvol_d65_physctx_2025_2026_spy_v1,event_option_gate_dense15_zero_dte_return_forcedvol_d65_physctx_2025_2026_spy_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",160,0.4125,1.2010455287932966,5.5239391772637765,0,0.79375,0.5,0,0.0,0.0,0.0,0,0.0,0.0,160,0.4125,1.2010455287932966,5.5239391772637765,0,0.79375,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s12_v1,event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s12_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",201,0.4925373134328358,1.1992433887195033,3.909624194074048,19,0.6417910447761194,0.5,0,0.0,0.0,0.0,0,0.0,0.0,201,0.4925373134328358,1.1992433887195033,3.909624194074048,19,0.6417910447761194,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2025_2026_spy_small_s12_v1,event_trade_union_config_selector_full20_202205hist_2025_2026_spy_small_s12_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",201,0.4925373134328358,1.1992433887195033,3.909624194074048,19,0.6417910447761194,0.5,0,0.0,0.0,0.0,0,0.0,0.0,201,0.4925373134328358,1.1992433887195033,3.909624194074048,19,0.6417910447761194,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_2025_2026_qqq_v1,event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_2025_2026_qqq_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",98,0.41836734693877553,1.198830409356725,3.3999999999999995,17,0.1836734693877551,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,98,0.41836734693877553,1.198830409356725,3.3999999999999995,17,0.1836734693877551,0.5,False
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_physics_202501train_2026janmay,event_option_gate_spy_mixed_delta35_win_physics_202501train_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",143,0.43356643356643354,1.196970790472404,3.7140060860757433,17,0.34265734265734266,0.75,0,0.0,0.0,0.0,0,0.0,0.0,143,0.43356643356643354,1.196970790472404,3.7140060860757433,17,0.34265734265734266,0.75,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_2025_2026_spy_v1,event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_2025_2026_spy_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",140,0.4142857142857143,1.1923604059828408,4.678494644330435,17,0.24285714285714285,0.5,0,0.0,0.0,0.0,0,0.0,0.0,140,0.4142857142857143,1.1923604059828408,4.678494644330435,17,0.24285714285714285,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_qqq_balanced_wide_volume_backfill_m19_2026janmay_risk5000,event_option_qqq_balanced_wide_volume_backfill_m19_2026janmay_risk5000,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,281,0.4555160142348754,1.191967473820186,7.8552755559382375,56,0.6725978647686833,0.5,75,0.37333333333333335,0.9481976786838473,-0.6560746085937472,18,0.6666666666666666,0.25,56,0.375,0.6914149077445744,-2.9758602323558483,0,0.75,0.0,150,0.5266666666666666,1.6172171224536618,11.487210396887834,19,0.6466666666666666,1.0,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s3_v1,event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s3_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",291,0.49140893470790376,1.189149859022969,5.155042942225188,49,0.6391752577319587,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,291,0.49140893470790376,1.189149859022969,5.155042942225188,49,0.6391752577319587,0.5,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2025_2026_qqq_small_s3_v1,event_trade_union_config_selector_full20_202205hist_2025_2026_qqq_small_s3_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",291,0.49140893470790376,1.189149859022969,5.155042942225188,49,0.6391752577319587,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,291,0.49140893470790376,1.189149859022969,5.155042942225188,49,0.6391752577319587,0.5,False
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026jun,event_option_gate_spy_mixed_delta35_win_ptdj_2025h2_2026jun,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",135,0.4444444444444444,1.1804674476494752,3.435870401183864,26,0.32592592592592595,0.75,0,0.0,0.0,0.0,0,0.0,0.0,135,0.4444444444444444,1.1804674476494752,3.435870401183864,26,0.32592592592592595,0.75,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_spy_static_ptdj_delta35_2026janjun_rebuild,event_option_spy_static_ptdj_delta35_2026janjun_rebuild,combined_trades.csv,combined_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",135,0.4444444444444444,1.1804674476494752,3.435870401183864,26,0.32592592592592595,0.75,0,0.0,0.0,0.0,0,0.0,0.0,135,0.4444444444444444,1.1804674476494752,3.435870401183864,26,0.32592592592592595,0.75,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d25_physctx_2025_2026_qqq_v1,event_option_gate_dense15_zero_dte_return_forcedmax3_d25_physctx_2025_2026_qqq_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",234,0.41452991452991456,1.1800486618004868,7.4,51,0.3888888888888889,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,234,0.41452991452991456,1.1800486618004868,7.4,51,0.3888888888888889,0.75,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d25_physctx_2023_2026_qqq_v1,event_option_gate_dense15_zero_dte_return_forcedmax3_d25_physctx_2023_2026_qqq_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",234,0.41452991452991456,1.1800486618004868,7.4,51,0.3888888888888889,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,234,0.41452991452991456,1.1800486618004868,7.4,51,0.3888888888888889,0.75,False
research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_2025_2026_spxw_v1,event_option_gate_direct_return_forcedvol_d80_2025_2026_spxw_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",124,0.43548387096774194,1.1795800683980706,2.867264379849924,19,0.49193548387096775,0.75,124,0.43548387096774194,1.1795800683980706,2.867264379849924,19,0.49193548387096775,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_physctx_call02_2025_2026_spxw_v1,event_option_gate_direct_return_forcedvol_d80_physctx_call02_2025_2026_spxw_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",125,0.456,1.1742814739810397,3.077387554518576,19,0.336,0.75,125,0.456,1.1742814739810397,3.077387554518576,19,0.336,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s3_ordergrid_w8_v1,event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s3_ordergrid_w8_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",291,0.4948453608247423,1.168276134506614,4.626287034704121,49,0.6288659793814433,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,291,0.4948453608247423,1.168276134506614,4.626287034704121,49,0.6288659793814433,0.5,False
research_papers\JEPA\results\event_option_qqq_h2_union_config_selector_ptdj_nested_d65_d80_d35_s3_2026janmay_risk5000,event_option_qqq_h2_union_config_selector_ptdj_nested_d65_d80_d35_s3_2026janmay_risk5000,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",248,0.4314516129032258,1.1584482259988425,4.971355821485934,29,0.5604838709677419,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,248,0.4314516129032258,1.1584482259988425,4.971355821485934,29,0.5604838709677419,0.75,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_2025_2026_spxw_v1,event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_2025_2026_spxw_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",186,0.40860215053763443,1.15806339996523,5.186597900304133,19,0.22043010752688172,0.25,186,0.40860215053763443,1.15806339996523,5.186597900304133,19,0.22043010752688172,0.25,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_win_ptdj_all13_2025h2_2026jun,event_option_gate_spy_mixed_delta35_win_ptdj_all13_2025h2_2026jun,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",135,0.4074074074074074,1.15378057732219,2.5621428669198965,0,0.6814814814814815,0.5,0,0.0,0.0,0.0,0,0.0,0.0,135,0.4074074074074074,1.15378057732219,2.5621428669198965,0,0.6814814814814815,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_qqq_static_union_metas1_current_online_cap3_cd45_2026janmay_risk5000,event_option_qqq_static_union_metas1_current_online_cap3_cd45_2026janmay_risk5000,combined_trades.csv,,False,False,missing_folds,143,0.46153846153846156,1.1513096102802134,2.9694113884145334,23,0.5874125874125874,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,143,0.46153846153846156,1.1513096102802134,2.9694113884145334,23,0.5874125874125874,0.5,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_forced_2025_2026_qqq_v1,event_option_gate_dense15_zero_dte_return_valthr_d50_monthly_backfill18_forced_2025_2026_qqq_v1,monthly_volume_backfill_trades.csv,monthly_volume_backfill_config.csv,False,False,fold_missing_month,103,0.4077669902912621,1.147540983606557,2.7000000000000006,18,0.30097087378640774,0.25,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,103,0.4077669902912621,1.147540983606557,2.7000000000000006,18,0.30097087378640774,0.25,False
research_papers\JEPA\results\event_option_gate_direct_return_valthr_d80_physctx_xjepa_oof_call02_2025_2026_qqq_v1,event_option_gate_direct_return_valthr_d80_physctx_xjepa_oof_call02_2025_2026_qqq_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",94,0.40425531914893614,1.1463351820731655,2.2010549614164354,0,0.2872340425531915,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,94,0.40425531914893614,1.1463351820731655,2.2010549614164354,0,0.2872340425531915,0.5,False
research_papers\JEPA\results\event_trade_union_config_selector_scorecap5pool_monthly_s3_qqq_2026janmay_v1,event_trade_union_config_selector_scorecap5pool_monthly_s3_qqq_2026janmay_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",266,0.44360902255639095,1.1444635191671988,4.860933075059764,39,0.6015037593984962,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,266,0.44360902255639095,1.1444635191671988,4.860933075059764,39,0.6015037593984962,1.0,False
research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_vol25_2026janmay,event_option_gate_spy_mixed_delta35_wincls_vol25_2026janmay,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",164,0.4146341463414634,1.113038134477542,2.7221194717398474,28,0.32926829268292684,1.0,0,0.0,0.0,0.0,0,0.0,0.0,164,0.4146341463414634,1.113038134477542,2.7221194717398474,28,0.32926829268292684,1.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_2025_2026_spy_v1,event_option_gate_direct_return_forcedvol_d80_2025_2026_spy_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",112,0.45535714285714285,1.1130070808347916,1.4823360865115591,19,0.49107142857142855,0.5,0,0.0,0.0,0.0,0,0.0,0.0,112,0.45535714285714285,1.1130070808347916,1.4823360865115591,19,0.49107142857142855,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_qqq_nested_volume_backfill_m19_maxday5_cd75_2026janmay_risk5000,event_option_qqq_nested_volume_backfill_m19_maxday5_cd75_2026janmay_risk5000,nested_volume_backfill_trades.csv,nested_volume_backfill_folds.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",144,0.4444444444444444,1.1110905785772989,2.2133583104596255,19,0.6527777777777778,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,144,0.4444444444444444,1.1110905785772989,2.2133583104596255,19,0.6527777777777778,0.75,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s3_ordergrid_w8_v1,event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s3_ordergrid_w8_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",201,0.48756218905472637,1.1095947374655597,2.171645585637534,19,0.6417910447761194,0.5,0,0.0,0.0,0.0,0,0.0,0.0,201,0.48756218905472637,1.1095947374655597,2.171645585637534,19,0.6417910447761194,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1,event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",246,0.3983739837398374,1.1082612437177064,4.786597900304136,57,0.23577235772357724,0.25,246,0.3983739837398374,1.1082612437177064,4.786597900304136,57,0.23577235772357724,0.25,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2025_2026_spxw_v1,event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2025_2026_spxw_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",246,0.3983739837398374,1.1082612437177064,4.786597900304136,57,0.23577235772357724,0.25,246,0.3983739837398374,1.1082612437177064,4.786597900304136,57,0.23577235772357724,0.25,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedvol_d65_physctx_2025_2026_spxw_v1,event_option_gate_dense15_zero_dte_return_forcedvol_d65_physctx_2025_2026_spxw_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",168,0.39880952380952384,1.1080695765554684,3.2672414180545446,0,0.7559523809523809,0.5,168,0.39880952380952384,1.1080695765554684,3.2672414180545446,0,0.7559523809523809,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s6_v1,event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s6_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",203,0.4630541871921182,1.1009136833079172,2.1759635419865697,30,0.6157635467980296,0.5,0,0.0,0.0,0.0,0,0.0,0.0,203,0.4630541871921182,1.1009136833079172,2.1759635419865697,30,0.6157635467980296,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2025_2026_spy_small_s6_v1,event_trade_union_config_selector_full20_202205hist_2025_2026_spy_small_s6_v1,trade_union_config_selector_trades.csv,trade_union_config_selector_folds.csv,False,False,"missing_ticker_folds:['QQQ', 'SPXW']",203,0.4630541871921182,1.1009136833079172,2.1759635419865697,30,0.6157635467980296,0.5,0,0.0,0.0,0.0,0,0.0,0.0,203,0.4630541871921182,1.1009136833079172,2.1759635419865697,30,0.6157635467980296,0.5,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_physctx_xjepa_oof_call02_2025_2026_spxw_v1,event_option_gate_direct_return_forcedvol_d80_physctx_xjepa_oof_call02_2025_2026_spxw_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",168,0.44047619047619047,1.0998512686125743,2.455555958955947,19,0.35714285714285715,0.5,168,0.44047619047619047,1.0998512686125743,2.455555958955947,19,0.35714285714285715,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_qqq_full20_family_d80_win_2025_2026_v1,event_option_gate_qqq_full20_family_d80_win_2025_2026_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",198,0.4292929292929293,1.097072893889257,3.0725252681068054,0,0.5808080808080808,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,198,0.4292929292929293,1.097072893889257,3.0725252681068054,0,0.5808080808080808,0.5,False
research_papers\JEPA\results\event_option_gate_direct_win_forcedvol_d80_2025_2026_spxw_v1,event_option_gate_direct_win_forcedvol_d80_2025_2026_spxw_v1,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['QQQ', 'SPY']",128,0.4609375,1.0958057747443906,1.5005529917060978,0,0.546875,0.5,128,0.4609375,1.0958057747443906,1.5005529917060978,0,0.546875,0.5,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,False
research_papers\JEPA\results\event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_2025h2_2026jun,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_2025h2_2026jun,event_option_gate_trades.csv,fold_configs.csv,False,False,"missing_ticker_folds:['SPXW', 'SPY']",173,0.4161849710982659,1.0946772752877154,2.7907849529334,29,0.3468208092485549,0.75,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,173,0.4161849710982659,1.0946772752877154,2.7907849529334,29,0.3468208092485549,0.75,False
