ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_variant,source_priority,config_selector_mode,selected_variants,selected_max_day,selected_cooldown,selected_daily_order,source_stream,source_file,candidate_id
QQQ,20260206,202602,11:05,665,zero_dte,PUT,0.7852458874181674,-0.4688778134938611,0.7852458874181674,0.4884615948919735,-0.6,-0.6,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,24
SPY,20260209,202602,10:10,610,zero_dte,PUT,0.5765002479622354,-0.4440105530838208,0.5765002479622354,1.0833334515965212,-0.6,-0.6,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,25
QQQ,20260209,202602,10:20,620,zero_dte,PUT,0.5251490913230004,-0.3082142321222647,0.5251490913230004,0.4852940222590036,0.6991525886045815,0.6991525886045815,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,25
SPXW,20260209,202602,10:45,645,zero_dte,PUT,0.6556287947594481,-0.5976239645691541,0.6556287947594481,0.3214285714285714,-0.6,-0.6,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,24
SPY,20260210,202602,10:00,600,zero_dte,PUT,0.4320234969492507,-0.318824647238512,0.4320234969492507,0.3306451798973915,-0.6,-0.6,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,26
QQQ,20260210,202602,10:05,605,zero_dte,PUT,0.5778610538266775,-0.0260615393978594,0.5778610538266775,0.3531746001710938,-0.6,-0.6,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,26
SPXW,20260210,202602,10:10,610,zero_dte,PUT,0.7152404749914889,-0.5980415545475396,0.7152404749914889,-0.6,0.8333332505491078,0.8333332505491078,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,25
SPY,20260211,202602,10:20,620,zero_dte,PUT,0.4408624758962195,-0.0296435068125099,0.4408624758962195,0.3010203585134163,-0.6,-0.6,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,27
QQQ,20260211,202602,10:30,630,zero_dte,PUT,0.5349572304381628,0.1267235637890944,0.5349572304381628,1.3081395477781816,-0.6,-0.6,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,27
SPY,20260212,202602,10:00,600,zero_dte,PUT,0.535863780229878,-0.2139577363457807,0.535863780229878,0.3152174251066033,0.3603896626655694,0.3603896626655694,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,28
QQQ,20260212,202602,10:35,635,zero_dte,PUT,0.6020374200878563,0.128789349902443,0.6020374200878563,-0.6,2.3611108351636925,2.3611108351636925,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,28
SPXW,20260212,202602,10:40,640,zero_dte,PUT,0.6195156496233347,-0.580133350787657,0.6195156496233347,-0.6,2.4488110125570683,2.4488110125570683,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,26
SPY,20260213,202602,10:10,610,zero_dte,PUT,0.6492218628768167,0.1328899089522502,0.6492218628768167,-0.6,-0.6,-0.6,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,29
QQQ,20260213,202602,10:30,630,zero_dte,PUT,0.6320737040140338,-0.3976510440544777,0.6320737040140338,-0.6,1.2198795102853563,1.2198795102853563,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,29
SPXW,20260213,202602,10:30,630,zero_dte,PUT,0.6061450903759478,-0.5568619812094897,0.6061450903759478,-0.6,0.8157894745097596,0.8157894745097596,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,27
SPY,20260217,202602,10:00,600,zero_dte,PUT,0.5301121342914932,-0.4474919209762123,0.5301121342914932,0.7253086655955001,-0.6,-0.6,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,30
SPXW,20260217,202602,10:25,625,zero_dte,PUT,0.6142193012334131,-0.5751429459093642,0.6142193012334131,0.4527397233430072,-0.6,-0.6,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,28
QQQ,20260217,202602,11:15,675,zero_dte,PUT,0.534730842735434,-0.1357511432495471,0.534730842735434,-0.6,0.2500000372529025,0.2500000372529025,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,30
SPY,20260218,202602,10:05,605,zero_dte,PUT,0.5542259922462845,-0.0477769933268329,0.5542259922462845,-0.6,-0.6,-0.6,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,31
SPXW,20260218,202602,10:10,610,zero_dte,PUT,0.6095026426555412,-0.5910529881689907,0.6095026426555412,0.4068046023907128,-0.6,-0.6,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,29
QQQ,20260218,202602,10:55,655,zero_dte,PUT,0.5145863410947229,-0.4394182313860482,0.5145863410947229,-0.6,-0.6,-0.6,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,31
QQQ,20260219,202602,10:05,605,zero_dte,PUT,0.6227900749266612,-0.0917960760359314,0.6227900749266612,-0.6,-0.6,-0.6,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,32
SPY,20260219,202602,10:05,605,zero_dte,PUT,0.5942280962879043,-0.1306095712769586,0.5942280962879043,-0.6,0.2474226829463128,0.2474226829463128,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,32
SPXW,20260219,202602,10:25,625,zero_dte,PUT,0.6657826947036007,-0.5763037916095032,0.6657826947036007,-0.6,0.4329268916741089,0.4329268916741089,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,30
QQQ,20260220,202602,10:55,655,zero_dte,PUT,0.6132240047370086,-0.3156403777601183,0.6132240047370086,-0.6,1.0735294504355388,1.0735294504355388,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,33
SPY,20260220,202602,10:55,655,zero_dte,PUT,0.5186759230442246,-0.4919225818164737,0.5186759230442246,-0.6,0.9500000000000002,0.9500000000000002,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,33
SPXW,20260220,202602,14:15,855,zero_dte,PUT,0.608695391642057,-0.6039026351185509,0.608695391642057,-0.6,-0.6,-0.6,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,31
SPY,20260223,202602,10:05,605,zero_dte,PUT,0.4135146259427809,-0.0611492986435216,0.4135146259427809,-0.6,0.7000000476837158,0.7000000476837158,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,34
SPXW,20260223,202602,10:50,650,zero_dte,PUT,0.6148118805666849,-0.5557877322495561,0.6148118805666849,-0.6,1.7008197182642784,1.7008197182642784,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,32
QQQ,20260223,202602,10:55,655,zero_dte,PUT,0.5636714772127841,0.1574663878949968,0.5636714772127841,-0.6,0.9753522403749616,0.9753522403749616,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,34
SPY,20260224,202602,10:25,625,zero_dte,PUT,0.4835338060742415,-0.0754298237235773,0.4835338060742415,0.3999999503294646,-0.6,-0.6,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,35
QQQ,20260224,202602,11:00,660,zero_dte,PUT,0.5508274073785221,-0.3813055447616919,0.5508274073785221,0.6071428470060125,-0.6,-0.6,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,35
SPXW,20260224,202602,11:05,665,zero_dte,PUT,0.6073299300567155,-0.5939672606805575,0.6073299300567155,0.4527027323090999,0.3313953230482889,0.3313953230482889,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,33
SPY,20260225,202602,10:00,600,zero_dte,PUT,0.9018438592788404,-0.636687288102139,0.9018438592788404,0.1799999475479126,-0.6,-0.6,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,36
QQQ,20260225,202602,10:25,625,zero_dte,PUT,0.5320237255497908,-0.665338874126889,0.5320237255497908,-0.0677965485272247,-0.4358974182629249,-0.4358974182629249,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,36
SPY,20260226,202602,10:20,620,zero_dte,PUT,0.5844739631118994,-0.2072508041826109,0.5844739631118994,-0.6,-0.6,-0.6,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,37
SPXW,20260226,202602,10:30,630,zero_dte,PUT,0.6366828230081124,-0.5551693557333086,0.6366828230081124,0.5653846447284405,-0.6,-0.6,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,34
QQQ,20260226,202602,12:55,775,zero_dte,PUT,0.6180876565036193,0.1408215435254389,0.6180876565036193,0.5833333643774199,-0.6,-0.6,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,37
SPXW,20260227,202602,10:05,605,zero_dte,PUT,0.6203999941033412,-0.5694979100800921,0.6203999941033412,-0.6,-0.6,-0.6,thr0.604_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,35
SPY,20260227,202602,10:05,605,zero_dte,PUT,0.4557035364348819,-0.080650129143807,0.4557035364348819,-0.6,-0.6,-0.6,thr-0.200_maxday3,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,38
QQQ,20260227,202602,10:10,610,zero_dte,PUT,0.5820933555556049,-0.589901452438164,0.5820933555556049,-0.6,-0.6,-0.6,thr0.506_maxday2,202602,d25,0,NO_HISTORY,d25,1,0,time_asc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,38
SPY,20260302,202603,10:05,605,zero_dte,PUT,0.0578366189249753,-0.0083007434599488,0.0578366189249753,-0.6,0.3265765562584608,0.3265765562584608,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,39
QQQ,20260302,202603,10:10,610,zero_dte,CALL,0.134224811837047,0.134224811837047,-0.1848800070405624,-0.6,0.3355855565597059,-0.6,thr0.000_maxday3,202603,d35,1,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,42
QQQ,20260302,202603,10:40,640,zero_dte,PUT,0.139911716074629,-0.1207214533280165,0.139911716074629,0.2738096157169167,-0.6,-0.6,thr0.000_maxday3,202603,d35,1,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,41
SPXW,20260302,202603,10:45,645,zero_dte,PUT,0.2774684129151907,-0.0194524511206992,0.2774684129151907,0.46910570161547,-0.6,-0.6,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,36
SPY,20260302,202603,11:05,665,zero_dte,CALL,0.0934031684714507,0.0934031684714507,0.0237442745302185,0.3591953660745983,0.5851647351159837,0.3591953660745983,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,40
QQQ,20260302,202603,11:10,670,zero_dte,CALL,0.1749093912915121,0.1749093912915121,-0.2471542031407533,0.4409090672642737,1.3382352528687584,0.4409090672642737,thr-0.041_maxday3,202603,d25,0,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,40
QQQ,20260302,202603,12:25,745,zero_dte,PUT,0.2280990146151809,0.0657827817206384,0.2280990146151809,-0.6,0.2735293185422192,0.2735293185422192,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,39
SPY,20260303,202603,10:20,620,zero_dte,CALL,0.0851636412742035,0.0851636412742035,0.049571783263768,0.2784552569745187,-0.6,0.2784552569745187,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,41
QQQ,20260303,202603,10:25,625,zero_dte,CALL,0.320493636329874,0.320493636329874,-0.0974305985779908,1.0,-0.6,1.0,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,44
SPXW,20260303,202603,10:50,650,zero_dte,CALL,0.5329514634988305,0.5329514634988305,-0.0863560158756737,1.1465968306181389,-0.6,1.1465968306181389,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,37
SPY,20260303,202603,10:50,650,zero_dte,PUT,0.1095031461526986,0.0082377476647437,0.1095031461526986,1.93446608009522,-0.6,-0.6,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,42
QQQ,20260303,202603,10:55,655,zero_dte,CALL,0.4440151217097615,0.4440151217097615,-0.3835932154855828,1.0937500523868962,-0.6,1.0937500523868962,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,43
QQQ,20260303,202603,11:25,685,zero_dte,CALL,0.2254841982301489,0.2254841982301489,-0.2626276022587525,0.2614006408411966,-0.6,0.2614006408411966,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,45
SPY,20260304,202603,10:25,625,zero_dte,CALL,0.1749390046863127,0.1749390046863127,0.0480147104613941,-0.5243902571991326,-0.6,-0.5243902571991326,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,43
QQQ,20260304,202603,10:55,655,zero_dte,PUT,0.3438626028900244,-0.5715642044009897,0.3438626028900244,0.5620689864958077,-0.6,-0.6,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,46
SPXW,20260304,202603,10:55,655,zero_dte,PUT,0.2719753713669799,-0.2063919275606809,0.2719753713669799,0.2003953262870494,-0.6,-0.6,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,38
SPY,20260304,202603,10:55,655,zero_dte,PUT,0.3149524331842674,-0.1766073643708861,0.3149524331842674,0.2905405550534803,-0.6,-0.6,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,44
QQQ,20260304,202603,11:30,690,zero_dte,PUT,0.2015259141877355,-0.2611703155445961,0.2015259141877355,0.4955357451714117,-0.6,-0.6,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,48
QQQ,20260304,202603,12:05,725,zero_dte,PUT,0.2689962029118303,-0.5086196943333338,0.2689962029118303,-0.3728813199742145,0.4964789394536839,0.4964789394536839,thr0.000_maxday3,202603,d35,1,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,47
