ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_delta_bucket,source_combined_from,source_variant,source_priority,config_selector_mode,selected_variants,selected_max_day,selected_cooldown,selected_daily_order
SPXW,20260116,202601,10:05,605,zero_dte,PUT,0.0400552258775527,-0.0206049416596508,0.0400552258775527,-0.0545455097166948,0.5936214256638712,0.5936214256638712,thr0.000_maxday3,202601,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1,d80,4,SELECTED,"d50,d80",1,0,time_asc
SPXW,20260120,202601,10:00,600,zero_dte,CALL,0.4195797284914377,0.4195797284914377,-0.6019671851977896,0.2562761746694042,0.016544075109143,0.2562761746694042,thr0.000_maxday3,202601,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1,d80,4,SELECTED,"d50,d80",1,0,time_asc
SPXW,20260121,202601,10:00,600,zero_dte,CALL,0.098320572315026,0.098320572315026,-0.0649968477527028,-0.6,-0.6,-0.6,thr0.000_maxday3,202601,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1,d80,4,SELECTED,"d50,d80",1,0,time_asc
SPXW,20260122,202601,10:00,600,zero_dte,CALL,0.1423628693000651,0.1423628693000651,0.0382348247566279,0.8679464579849057,-0.6,0.8679464579849057,thr0.000_maxday3,202601,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1,d80,4,SELECTED,"d50,d80",1,0,time_asc
SPXW,20260123,202601,10:15,615,zero_dte,PUT,0.1031000007484788,-0.2563425919904201,0.1031000007484788,0.3649501659234873,-0.6,-0.6,thr0.000_maxday3,202601,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1,d80,4,SELECTED,"d50,d80",1,0,time_asc
SPXW,20260126,202601,10:00,600,zero_dte,CALL,0.1309956219293039,0.1309956219293039,0.0116009270588945,0.259368576979444,-0.6,0.259368576979444,thr0.000_maxday3,202601,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1,d80,4,SELECTED,"d50,d80",1,0,time_asc
SPXW,20260127,202601,10:00,600,zero_dte,CALL,0.3309520122795399,0.3309520122795399,-0.1957232278277857,-0.0770498889148231,-0.0887850304859381,-0.0770498889148231,thr0.000_maxday3,202601,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1,d80,4,SELECTED,"d50,d80",1,0,time_asc
SPXW,20260128,202601,10:00,600,zero_dte,CALL,0.1856468845526628,0.1856468845526628,-0.1213720003751174,-0.4701492827657579,0.4237904923790407,-0.4701492827657579,thr0.000_maxday3,202601,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1,d80,4,SELECTED,"d50,d80",1,0,time_asc
SPXW,20260129,202601,10:10,610,zero_dte,CALL,0.078299694050176,0.078299694050176,-0.2757163877947185,-0.6,0.7650305157850337,-0.6,thr0.000_maxday3,202601,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1,d80,4,SELECTED,"d50,d80",1,0,time_asc
SPXW,20260130,202601,10:00,600,zero_dte,PUT,0.2089217706359007,-0.4133496795457659,0.2089217706359007,-0.5482673303358688,0.4207198135399677,0.4207198135399677,thr0.000_maxday3,202601,80,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d80_return_wf202504_202606_v1,d80,4,SELECTED,"d50,d80",1,0,time_asc
SPXW,20260202,202602,10:10,610,zero_dte,PUT,0.1575129544894301,-0.5776104685362088,0.1575129544894301,0.4234693162593197,-0.6,-0.6,thr0.050_maxday3,202602,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1,d50,2,SELECTED,"d50,d65,d80",2,30,time_asc
SPXW,20260202,202602,10:40,640,zero_dte,PUT,0.4592862151102564,-0.5971247822302983,0.4592862151102564,-0.6,0.8559999465942383,0.8559999465942383,thr0.050_maxday3,202602,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1,d50,2,SELECTED,"d50,d65,d80",2,30,time_asc
SPXW,20260203,202602,10:15,615,zero_dte,PUT,0.2796267972937382,-0.5617792406934906,0.2796267972937382,-0.6,0.2941176037474911,0.2941176037474911,thr0.050_maxday3,202602,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1,d50,2,SELECTED,"d50,d65,d80",2,30,time_asc
SPXW,20260203,202602,10:45,645,zero_dte,PUT,0.4946394072006937,-0.5633896371978927,0.4946394072006937,0.5982758094524514,0.9814684910344944,0.9814684910344944,thr0.050_maxday3,202602,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1,d50,2,SELECTED,"d50,d65,d80",2,30,time_asc
SPXW,20260204,202602,10:00,600,zero_dte,PUT,0.3181562315307412,-0.5971247822302983,0.3181562315307412,0.8178787231445312,0.3272894716727978,0.3272894716727978,thr0.050_maxday3,202602,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1,d50,2,SELECTED,"d50,d65,d80",2,30,time_asc
SPXW,20260204,202602,11:05,665,zero_dte,PUT,0.461432469800258,-0.5633896371978927,0.461432469800258,-0.6,0.4112902679999102,0.4112902679999102,thr0.050_maxday3,202602,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1,d50,2,SELECTED,"d50,d65,d80",2,30,time_asc
SPXW,20260205,202602,10:15,615,zero_dte,PUT,0.3993453362594367,-0.5971247822302983,0.3993453362594367,0.281772569277104,-0.6,-0.6,thr0.050_maxday3,202602,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1,d50,2,SELECTED,"d50,d65,d80",2,30,time_asc
