ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_stream,source_file,candidate_id,entry_minute,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode
SPY,20260511,202605,10:30,630,zero_dte,PUT,0.4044817277454086,0.2550033047826144,0.4044817277454086,-0.3,0.5,0.5,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,5.0,630,17,0,6,6,18,False,primary
QQQ,20260511,202605,10:35,635,zero_dte,PUT,0.4390562192295628,0.1844989898310941,0.4390562192295628,0.5,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,5.0,635,18,0,6,7,18,False,primary
QQQ,20260512,202605,10:30,630,zero_dte,PUT,0.428887023507159,0.3225071368753399,0.428887023507159,-0.3,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,6.0,630,19,0,7,8,18,False,primary
SPXW,20260512,202605,10:30,630,zero_dte,PUT,0.4336814858034479,0.3272235001042828,0.4336814858034479,-0.3,-0.3,-0.3,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,7.0,630,20,0,7,8,18,False,primary
SPY,20260512,202605,10:30,630,zero_dte,PUT,0.3913549327533445,0.3553061476860198,0.3913549327533445,-0.3,-0.3,-0.3,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,6.0,630,21,0,7,7,18,False,primary
SPY,20260513,202605,10:45,645,zero_dte,PUT,0.4009637611625289,0.2488519733305031,0.4009637611625289,0.5,-0.3,-0.3,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,7.0,645,22,0,8,8,18,False,primary
QQQ,20260513,202605,10:50,650,zero_dte,PUT,0.4616206595995224,0.1626500158928098,0.4616206595995224,0.5,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,7.0,650,23,0,8,9,18,False,primary
SPXW,20260513,202605,10:55,655,zero_dte,PUT,0.3937752545234294,0.2663582036481834,0.3937752545234294,0.5,-0.3,-0.3,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,8.0,655,24,0,8,9,18,False,primary
SPXW,20260514,202605,10:30,630,zero_dte,CALL,0.457352801309222,0.457352801309222,0.1930651881334507,0.5,-0.3,0.5,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,9.0,630,25,0,9,10,18,False,primary
SPY,20260514,202605,10:30,630,zero_dte,CALL,0.426793769627217,0.426793769627217,0.2148861790333031,0.5,-0.3,0.5,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,8.0,630,26,0,9,9,18,False,primary
QQQ,20260514,202605,13:15,795,zero_dte,CALL,0.4562782444178078,0.4562782444178078,0.2237518544308619,-0.3,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,8.0,795,27,0,9,10,18,False,primary
SPXW,20260515,202605,10:30,630,zero_dte,PUT,0.505991440572339,0.1470289258658172,0.505991440572339,-0.3,-0.3,-0.3,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,10.0,630,28,0,10,11,18,False,primary
SPY,20260515,202605,10:30,630,zero_dte,PUT,0.5513170742041265,0.1385442174240444,0.5513170742041265,-0.3,-0.3,-0.3,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,9.0,630,29,0,10,10,18,False,primary
QQQ,20260515,202605,10:35,635,zero_dte,PUT,0.5535101872651024,0.1836199048036694,0.5535101872651024,-0.3,0.5,0.5,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,9.0,635,30,0,10,11,18,False,primary
SPY,20260518,202605,10:35,635,zero_dte,PUT,0.40711120792752,0.2904816075274234,0.40711120792752,0.5,-0.3,-0.3,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,10.0,635,31,0,11,11,18,False,primary
QQQ,20260518,202605,10:40,640,zero_dte,CALL,0.5222717128741617,0.5222717128741617,0.2904661891322027,-0.3,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,10.0,640,32,0,11,12,18,False,primary
SPXW,20260518,202605,10:40,640,zero_dte,CALL,0.439445109819992,0.439445109819992,0.3480815279975844,-0.3,-0.3,-0.3,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,11.0,640,33,0,11,12,18,False,primary
SPXW,20260519,202605,10:30,630,zero_dte,PUT,0.5190523467504347,0.1993162044655322,0.5190523467504347,-0.3,-0.3,-0.3,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,12.0,630,34,0,12,13,18,False,primary
SPY,20260519,202605,10:30,630,zero_dte,PUT,0.5107543942961119,0.1643919822567575,0.5107543942961119,-0.3,-0.3,-0.3,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,11.0,630,35,0,12,12,18,False,primary
QQQ,20260519,202605,10:35,635,zero_dte,PUT,0.4459659850265738,0.1664449456600653,0.4459659850265738,0.5,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,11.0,635,36,0,12,13,18,False,primary
QQQ,20260520,202605,10:30,630,zero_dte,PUT,0.4990977461354954,0.1549069678639321,0.4990977461354954,0.5,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,12.0,630,37,0,12,14,18,False,primary
SPXW,20260520,202605,10:30,630,zero_dte,PUT,0.4166570035917264,0.1832379461605598,0.4166570035917264,-0.3,-0.3,-0.3,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,13.0,630,38,0,12,14,18,False,primary
SPY,20260520,202605,10:30,630,zero_dte,PUT,0.4598491152248559,0.1433676650976839,0.4598491152248559,0.5,-0.3,-0.3,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,12.0,630,39,0,12,13,18,False,primary
SPXW,20260521,202605,10:35,635,zero_dte,PUT,0.4945193361796748,0.2249000679682199,0.4945193361796748,-0.3,-0.3,-0.3,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,14.0,635,40,0,13,15,18,False,primary
SPY,20260521,202605,10:35,635,zero_dte,PUT,0.5274160998071223,0.1647494145463215,0.5274160998071223,-0.3,-0.3,-0.3,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,13.0,635,41,0,13,14,18,False,primary
QQQ,20260521,202605,10:50,650,zero_dte,PUT,0.573367195294589,0.1999473609723082,0.573367195294589,-0.3,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,13.0,650,42,0,13,15,18,False,primary
SPXW,20260522,202605,10:30,630,zero_dte,PUT,0.4423859024643473,0.1845015944335643,0.4423859024643473,0.5,-0.3,-0.3,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,15.0,630,43,0,14,16,18,False,primary
SPY,20260522,202605,10:30,630,zero_dte,PUT,0.4461714460235383,0.1813558488586497,0.4461714460235383,0.5,-0.3,-0.3,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,14.0,630,44,0,14,15,18,False,primary
QQQ,20260522,202605,11:15,675,zero_dte,PUT,0.4358706633188596,0.2380025975380202,0.4358706633188596,-0.3,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,14.0,675,45,0,14,16,18,False,primary
SPXW,20260526,202605,11:15,675,zero_dte,PUT,0.3988194054348011,0.2952023446951867,0.3988194054348011,-0.3,0.5,0.5,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,16.0,675,46,0,16,17,18,False,primary
SPY,20260526,202605,11:25,685,zero_dte,PUT,0.4606100943942998,0.2900948803827807,0.4606100943942998,-0.3,0.5,0.5,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,15.0,685,47,0,16,16,18,False,primary
SPXW,20260527,202605,10:35,635,zero_dte,CALL,0.4161335987543637,0.4161335987543637,0.3476022866643003,-0.3,-0.3,-0.3,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,17.0,635,48,0,17,18,18,False,primary
SPY,20260527,202605,10:40,640,zero_dte,CALL,0.426641105767978,0.426641105767978,0.2664262483307403,-0.3,0.5,-0.3,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,16.0,640,49,0,17,17,18,False,primary
QQQ,20260527,202605,11:35,695,zero_dte,PUT,0.4543623255861769,0.2907291851537445,0.4543623255861769,0.5,0.5,0.5,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,15.0,695,50,0,17,17,18,False,primary
SPXW,20260528,202605,10:30,630,zero_dte,PUT,0.4709374100862815,0.1662409682033621,0.4709374100862815,-0.3,0.5,0.5,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,18.0,630,51,0,18,19,18,False,primary
SPY,20260528,202605,10:40,640,zero_dte,PUT,0.3947152731296483,0.1454268976579218,0.3947152731296483,0.5,-0.3,-0.3,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,17.0,640,52,0,18,18,18,False,primary
QQQ,20260528,202605,10:45,645,zero_dte,PUT,0.5835929898536432,0.1269719984658223,0.5835929898536432,-0.3,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,16.0,645,53,0,18,18,18,False,primary
SPXW,20260529,202605,10:30,630,zero_dte,CALL,0.4193750624232127,0.4193750624232127,0.2823274271454173,-0.3,0.5,-0.3,thr0.392_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,19.0,630,54,0,18,20,18,False,primary
SPY,20260529,202605,10:35,635,zero_dte,CALL,0.4472666854441855,0.4472666854441855,0.2302389250769407,-0.3,0.5,-0.3,thr0.390_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,18.0,635,55,0,18,19,18,False,primary
QQQ,20260529,202605,10:45,645,zero_dte,PUT,0.4572092078862048,0.2777669992706773,0.4572092078862048,0.5,-0.3,-0.3,thr0.428_maxday1,202605,primary_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d25_combined_wf2026_v1\combined_trades.csv,17.0,645,56,0,18,19,18,False,primary
QQQ,20260601,202606,10:30,630,zero_dte,PUT,-0.0012367744958131,-0.040146479078076,-0.0012367744958131,0.5,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,652,1,1,0,18,False,fallback_volume_pace
SPXW,20260601,202606,10:30,630,zero_dte,CALL,0.0957953472147396,0.0957953472147396,0.04950500407829,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,302,1,1,0,18,False,fallback_volume_pace
SPY,20260601,202606,10:30,630,zero_dte,CALL,0.0810638795812018,0.0810638795812018,0.0359807117376152,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,1001,1,1,0,18,False,fallback_volume_pace
SPXW,20260602,202606,10:30,630,zero_dte,PUT,-0.1117293020351247,-0.1166226079446136,-0.1117293020351247,0.5,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,305,1,2,1,18,False,fallback_volume_pace
SPY,20260602,202606,10:30,630,zero_dte,PUT,-0.0974910806041828,-0.1854807100207622,-0.0974910806041828,0.5,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,1004,1,2,1,18,False,fallback_volume_pace
QQQ,20260602,202606,10:35,635,zero_dte,PUT,0.0440604553704498,-0.2518103361551107,0.0440604553704498,0.5,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,635,655,1,2,1,18,False,fallback_volume_pace
SPY,20260603,202606,10:45,645,zero_dte,PUT,-0.0647823346441479,-0.2900820492601814,-0.0647823346441479,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,645,1007,1,3,2,18,False,fallback_volume_pace
SPXW,20260603,202606,10:50,650,zero_dte,PUT,0.0024699369858124,-0.2374652514767364,0.0024699369858124,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,650,308,1,3,2,18,False,fallback_volume_pace
QQQ,20260603,202606,12:25,745,zero_dte,PUT,0.0155885383798285,-0.2159797240638336,0.0155885383798285,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,745,658,1,3,2,18,False,fallback_volume_pace
QQQ,20260604,202606,10:30,630,zero_dte,PUT,0.0304034160306146,-0.2092928962197403,0.0304034160306146,0.5,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,660,1,4,3,18,False,fallback_volume_pace
SPXW,20260604,202606,10:30,630,zero_dte,PUT,0.1022717286109544,-0.1476775336796739,0.1022717286109544,0.5,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,311,1,4,3,18,False,fallback_volume_pace
SPY,20260604,202606,10:30,630,zero_dte,PUT,0.1119134102405322,-0.175049370892093,0.1119134102405322,0.5,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,1010,1,4,3,18,False,fallback_volume_pace
SPXW,20260605,202606,10:30,630,zero_dte,PUT,0.1286554294300886,-0.2963220948254499,0.1286554294300886,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,314,1,5,4,18,False,fallback_volume_pace
SPY,20260605,202606,10:30,630,zero_dte,PUT,0.1747521518057001,-0.2838892290705253,0.1747521518057001,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,1013,1,5,4,18,False,fallback_volume_pace
QQQ,20260605,202606,11:05,665,zero_dte,PUT,0.1495081889320275,-0.307589111969608,0.1495081889320275,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,665,663,1,5,4,18,False,fallback_volume_pace
QQQ,20260609,202606,10:30,630,zero_dte,CALL,0.2165311368349897,0.2165311368349897,0.0746056385022979,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,669,1,6,5,18,False,fallback_volume_pace
SPXW,20260609,202606,10:30,630,zero_dte,CALL,0.263275409666808,0.263275409666808,0.1106363651647536,-0.3,0.5,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,320,1,6,5,18,False,fallback_volume_pace
SPY,20260609,202606,10:30,630,zero_dte,CALL,0.2450356787689879,0.2450356787689879,0.0997796429869114,-0.3,0.5,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,1019,1,6,5,18,False,fallback_volume_pace
SPXW,20260610,202606,10:30,630,zero_dte,PUT,0.001968617183282,-0.2141222351028454,0.001968617183282,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,323,1,7,6,18,False,fallback_volume_pace
SPY,20260610,202606,10:30,630,zero_dte,PUT,0.0112979047919494,-0.2085638500436973,0.0112979047919494,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,1022,1,7,6,18,False,fallback_volume_pace
QQQ,20260610,202606,10:35,635,zero_dte,PUT,0.1222567775970326,-0.0770578586213688,0.1222567775970326,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,635,672,1,7,6,18,False,fallback_volume_pace
QQQ,20260611,202606,10:55,655,zero_dte,PUT,0.1671879082963976,-0.2638390771781319,0.1671879082963976,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,655,675,1,8,7,18,False,fallback_volume_pace
SPXW,20260611,202606,10:55,655,zero_dte,PUT,0.1964609531920228,-0.2758480581593984,0.1964609531920228,0.5,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,655,326,1,8,7,18,False,fallback_volume_pace
SPY,20260611,202606,10:55,655,zero_dte,PUT,0.1791314057231363,-0.289910191731165,0.1791314057231363,0.5,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,655,1025,1,8,7,18,False,fallback_volume_pace
SPXW,20260612,202606,10:30,630,zero_dte,PUT,-0.1375297369012327,-0.2239955287012294,-0.1375297369012327,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,329,1,9,8,18,False,fallback_volume_pace
SPY,20260612,202606,10:30,630,zero_dte,PUT,-0.1701678480635298,-0.1798884378836079,-0.1701678480635298,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,1028,1,9,8,18,False,fallback_volume_pace
QQQ,20260612,202606,10:35,635,zero_dte,PUT,0.0016687684581228,-0.1449077305821655,0.0016687684581228,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,635,678,1,9,8,18,False,fallback_volume_pace
QQQ,20260616,202606,10:30,630,zero_dte,PUT,-0.0692407370932325,-0.2558655234541801,-0.0692407370932325,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,684,1,10,9,18,False,fallback_volume_pace
SPXW,20260616,202606,10:30,630,zero_dte,CALL,0.044713005382023,0.044713005382023,-0.052187448688306,0.5,-0.3,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,335,1,10,9,18,False,fallback_volume_pace
SPY,20260616,202606,10:30,630,zero_dte,CALL,0.0498075753070456,0.0498075753070456,-0.0527457458056436,0.5,-0.3,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,1034,1,10,9,18,False,fallback_volume_pace
QQQ,20260617,202606,10:30,630,zero_dte,PUT,0.1557940181635537,-0.2078177619679114,0.1557940181635537,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,687,1,11,10,18,False,fallback_volume_pace
SPXW,20260617,202606,10:30,630,zero_dte,PUT,0.1472793295601218,-0.094098173283146,0.1472793295601218,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,338,1,11,10,18,False,fallback_volume_pace
SPY,20260617,202606,10:30,630,zero_dte,PUT,0.1395245950431201,-0.1046180534835587,0.1395245950431201,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,1037,1,11,10,18,False,fallback_volume_pace
SPXW,20260618,202606,10:30,630,zero_dte,PUT,-0.0747858482070772,-0.1443953279026298,-0.0747858482070772,0.5,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,341,1,12,11,18,False,fallback_volume_pace
SPY,20260618,202606,10:30,630,zero_dte,PUT,-0.0736805197494286,-0.151565512116754,-0.0736805197494286,0.5,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,1040,1,12,11,18,False,fallback_volume_pace
QQQ,20260618,202606,10:40,640,zero_dte,PUT,-0.0239602210988385,-0.2374227921245841,-0.0239602210988385,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,640,690,1,12,11,18,False,fallback_volume_pace
QQQ,20260622,202606,10:30,630,zero_dte,PUT,-0.0354079800726147,-0.270611739767149,-0.0354079800726147,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,693,1,14,12,18,False,fallback_volume_pace
SPXW,20260622,202606,10:30,630,zero_dte,PUT,-0.0558526143555962,-0.2732611315982982,-0.0558526143555962,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,344,1,14,12,18,False,fallback_volume_pace
SPY,20260622,202606,10:30,630,zero_dte,PUT,-0.0683465963775009,-0.2385945647984476,-0.0683465963775009,-0.3,0.5,0.5,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,630,1043,1,14,12,18,False,fallback_volume_pace
QQQ,20260622,202606,11:00,660,zero_dte,PUT,0.0048205673645402,-0.2782806953290883,0.0048205673645402,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,660,694,1,14,13,18,False,fallback_volume_pace
SPXW,20260622,202606,11:00,660,zero_dte,PUT,-0.0139166629860096,-0.2827428758309653,-0.0139166629860096,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,660,345,1,14,13,18,False,fallback_volume_pace
SPY,20260622,202606,11:00,660,zero_dte,PUT,-0.0139703546196529,-0.271421953101467,-0.0139703546196529,-0.3,-0.3,-0.3,thr-999.000_maxday3,202606,fallback_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live1030_d50_fallback_wf2026_v1\event_option_gate_trades.csv,,660,1044,1,14,13,18,False,fallback_volume_pace
