source_index,ticker,date,month,time,ts,action,delta_target,strike,entry,actual_delta_abs,expected_realized_return,source_stream,monthly_backfill_role
346,QQQ,20260504,202605,10:00,2026-05-04 10:00:00,PUT,0.25,673.0,0.6899999976158142,0.2581999897956848,-0.3,win_valthr_wr45_d25,primary
347,QQQ,20260504,202605,10:30,2026-05-04 10:30:00,PUT,0.25,672.0,0.4399999976158142,0.219200000166893,-0.3,win_valthr_wr45_d25,primary
348,QQQ,20260505,202605,10:00,2026-05-05 10:00:00,CALL,0.25,683.0,0.4300000071525574,0.22679999470710754,-0.3,win_valthr_wr45_d25,primary
349,QQQ,20260505,202605,10:45,2026-05-05 10:45:00,CALL,0.25,683.0,0.4699999988079071,0.22660000622272491,0.5,win_valthr_wr45_d25,primary
350,QQQ,20260506,202605,10:00,2026-05-06 10:00:00,PUT,0.25,686.0,0.6700000166893005,0.2305999994277954,0.5,win_valthr_wr45_d25,primary
351,QQQ,20260506,202605,12:00,2026-05-06 12:00:00,CALL,0.25,694.0,0.3400000035762787,0.219200000166893,0.5,win_valthr_wr45_d25,primary
352,QQQ,20260507,202605,10:00,2026-05-07 10:00:00,CALL,0.25,700.0,0.7300000190734863,0.262800008058548,0.5,win_valthr_wr45_d25,primary
353,QQQ,20260507,202605,11:15,2026-05-07 11:15:00,PUT,0.25,696.0,0.5400000214576721,0.22509999573230743,-0.3,win_valthr_wr45_d25,primary
354,QQQ,20260508,202605,10:30,2026-05-08 10:30:00,PUT,0.25,702.0,0.949999988079071,0.25209999084472656,-0.3,win_valthr_wr45_d25,primary
355,QQQ,20260508,202605,11:15,2026-05-08 11:15:00,CALL,0.25,709.0,0.5699999928474426,0.25529998540878296,0.5,win_valthr_wr45_d25,primary
356,QQQ,20260511,202605,10:15,2026-05-11 10:15:00,PUT,0.25,709.0,0.6600000262260437,0.22949999570846558,0.5,win_valthr_wr45_d25,primary
357,QQQ,20260511,202605,10:45,2026-05-11 10:45:00,PUT,0.25,709.0,0.7900000214576721,0.2745000123977661,-0.3,win_valthr_wr45_d25,primary
358,QQQ,20260512,202605,10:00,2026-05-12 10:00:00,CALL,0.25,710.0,0.6899999976158142,0.23800000548362732,0.5,win_valthr_wr45_d25,primary
359,QQQ,20260512,202605,11:45,2026-05-12 11:45:00,PUT,0.25,698.0,0.6700000166893005,0.23600000143051147,0.5,win_valthr_wr45_d25,primary
360,QQQ,20260513,202605,10:00,2026-05-13 10:00:00,PUT,0.25,703.0,1.0700000524520874,0.2619999945163727,-0.3,win_valthr_wr45_d25,primary
361,QQQ,20260513,202605,10:30,2026-05-13 10:30:00,PUT,0.25,705.0,0.7699999809265137,0.24950000643730164,-0.3,win_valthr_wr45_d25,primary
362,QQQ,20260514,202605,10:00,2026-05-14 10:00:00,PUT,0.25,712.0,0.8700000047683716,0.2678999900817871,-0.3,win_valthr_wr45_d25,primary
363,QQQ,20260514,202605,10:30,2026-05-14 10:30:00,PUT,0.25,714.0,0.8600000143051147,0.24320000410079956,-0.3,win_valthr_wr45_d25,primary
364,QQQ,20260515,202605,10:00,2026-05-15 10:00:00,CALL,0.25,712.0,1.0700000524520874,0.2433999925851822,0.5,win_valthr_wr45_d25,primary
365,QQQ,20260515,202605,10:30,2026-05-15 10:30:00,PUT,0.25,706.0,0.9200000166893005,0.25119999051094055,-0.3,win_valthr_wr45_d25,primary
366,QQQ,20260518,202605,10:15,2026-05-18 10:15:00,PUT,0.25,705.0,0.7099999785423279,0.22990000247955322,0.5,win_valthr_wr45_d25,primary
367,QQQ,20260518,202605,11:00,2026-05-18 11:00:00,PUT,0.25,701.0,0.6399999856948853,0.22990000247955322,0.5,win_valthr_wr45_d25,primary
368,QQQ,20260519,202605,10:00,2026-05-19 10:00:00,PUT,0.25,697.0,1.159999966621399,0.24009999632835388,0.5,win_valthr_wr45_d25,primary
369,QQQ,20260519,202605,10:45,2026-05-19 10:45:00,PUT,0.25,693.0,1.0299999713897705,0.24089999496936798,-0.3,win_valthr_wr45_d25,primary
370,QQQ,20260521,202605,10:00,2026-05-21 10:00:00,PUT,0.25,706.0,1.059999942779541,0.2612000107765198,0.5,win_valthr_wr45_d25,primary
371,QQQ,20260521,202605,10:30,2026-05-21 10:30:00,PUT,0.25,704.0,0.8399999737739563,0.257999986410141,-0.3,win_valthr_wr45_d25,primary
372,QQQ,20260522,202605,10:00,2026-05-22 10:00:00,PUT,0.25,715.0,1.2000000476837158,0.23160000145435333,0.5,win_valthr_wr45_d25,primary
373,QQQ,20260522,202605,10:30,2026-05-22 10:30:00,PUT,0.25,714.0,0.8399999737739563,0.2515999972820282,-0.3,win_valthr_wr45_d25,primary
374,QQQ,20260526,202605,10:00,2026-05-26 10:00:00,CALL,0.25,732.0,0.5699999928474426,0.21780000627040863,-0.3,win_valthr_wr45_d25,primary
375,QQQ,20260526,202605,11:30,2026-05-26 11:30:00,CALL,0.25,731.0,0.4699999988079071,0.23929999768733978,-0.3,win_valthr_wr45_d25,primary
376,QQQ,20260527,202605,10:00,2026-05-27 10:00:00,PUT,0.25,726.0,1.1200000047683716,0.26579999923706055,-0.3,win_valthr_wr45_d25,primary
377,QQQ,20260527,202605,10:30,2026-05-27 10:30:00,PUT,0.25,723.0,0.8199999928474426,0.2754000127315521,0.5,win_valthr_wr45_d25,primary
378,QQQ,20260528,202605,10:15,2026-05-28 10:15:00,PUT,0.25,729.0,1.090000033378601,0.2671000063419342,-0.3,win_valthr_wr45_d25,primary
379,QQQ,20260528,202605,10:45,2026-05-28 10:45:00,PUT,0.25,729.0,0.6499999761581421,0.2402999997138977,-0.3,win_valthr_wr45_d25,primary
380,QQQ,20260601,202606,10:00,2026-06-01 10:00:00,CALL,0.25,740.0,0.7400000095367432,0.2433999925851822,0.5,win_valthr_wr45_d25,primary
381,QQQ,20260601,202606,10:45,2026-06-01 10:45:00,PUT,0.25,736.0,0.7900000214576721,0.25609999895095825,-0.3,win_valthr_wr45_d25,primary
382,QQQ,20260602,202606,10:15,2026-06-02 10:15:00,PUT,0.25,741.0,0.8299999833106995,0.2583000063896179,0.5,win_valthr_wr45_d25,primary
383,QQQ,20260602,202606,10:45,2026-06-02 10:45:00,PUT,0.25,741.0,0.6899999976158142,0.24650000035762787,-0.3,win_valthr_wr45_d25,primary
384,QQQ,20260602,202606,14:15,2026-06-02 14:15:00,PUT,0.25,743.0,0.2800000011920929,0.20579999685287476,-0.3,win_valthr_wr45_d25,primary
385,QQQ,20260603,202606,10:00,2026-06-03 10:00:00,PUT,0.25,738.0,0.7300000190734863,0.24040000140666962,-0.3,win_valthr_wr45_d25,primary
386,QQQ,20260603,202606,10:30,2026-06-03 10:30:00,PUT,0.25,743.0,0.9100000262260437,0.257099986076355,0.5,win_valthr_wr45_d25,primary
387,QQQ,20260603,202606,11:00,2026-06-03 11:00:00,PUT,0.25,742.0,0.699999988079071,0.26260000467300415,0.5,win_valthr_wr45_d25,primary
388,QQQ,20260604,202606,10:30,2026-06-04 10:30:00,PUT,0.25,734.0,0.9900000095367432,0.26809999346733093,-0.3,win_valthr_wr45_d25,primary
389,QQQ,20260604,202606,11:00,2026-06-04 11:00:00,PUT,0.25,734.0,0.4699999988079071,0.22220000624656677,-0.3,win_valthr_wr45_d25,primary
390,QQQ,20260605,202606,10:15,2026-06-05 10:15:00,PUT,0.25,722.0,0.8199999928474426,0.25920000672340393,-0.3,win_valthr_wr45_d25,primary
391,QQQ,20260605,202606,10:45,2026-06-05 10:45:00,PUT,0.25,722.0,0.7799999713897705,0.26409998536109924,0.5,win_valthr_wr45_d25,primary
392,QQQ,20260605,202606,14:15,2026-06-05 14:15:00,PUT,0.25,710.0,1.1100000143051147,0.27649998664855957,0.5,win_valthr_wr45_d25,primary
393,QQQ,20260608,202606,10:00,2026-06-08 10:00:00,CALL,0.25,719.0,1.1799999475479126,0.2476000040769577,0.5,win_valthr_wr45_d25,primary
394,QQQ,20260608,202606,10:45,2026-06-08 10:45:00,PUT,0.25,714.0,0.7799999713897705,0.25589999556541443,-0.3,win_valthr_wr45_d25,primary
395,QQQ,20260608,202606,11:30,2026-06-08 11:30:00,PUT,0.25,716.0,1.190000057220459,0.23659999668598175,-0.3,win_valthr_wr45_d25,primary
396,QQQ,20260609,202606,10:00,2026-06-09 10:00:00,PUT,0.25,717.0,1.1399999856948853,0.2508000135421753,-0.3,win_valthr_wr45_d25,primary
397,QQQ,20260609,202606,10:45,2026-06-09 10:45:00,PUT,0.25,706.0,1.3700000047683716,0.23440000414848328,0.5,win_valthr_wr45_d25,primary
398,QQQ,20260609,202606,11:30,2026-06-09 11:30:00,PUT,0.25,695.0,1.2300000190734863,0.2467000037431717,-0.3,win_valthr_wr45_d25,primary
399,QQQ,20260610,202606,10:15,2026-06-10 10:15:00,PUT,0.25,700.0,1.9500000476837158,0.24879999458789825,-0.3,win_valthr_wr45_d25,primary
400,QQQ,20260610,202606,10:45,2026-06-10 10:45:00,PUT,0.25,700.0,1.7400000095367432,0.24529999494552612,0.5,win_valthr_wr45_d25,primary
401,QQQ,20260610,202606,11:15,2026-06-10 11:15:00,PUT,0.25,691.0,1.909999966621399,0.2386000007390976,-0.3,win_valthr_wr45_d25,primary
402,QQQ,20260611,202606,10:15,2026-06-11 10:15:00,PUT,0.25,694.0,1.5199999809265137,0.24779999256134033,0.5,win_valthr_wr45_d25,primary
403,QQQ,20260611,202606,10:45,2026-06-11 10:45:00,PUT,0.25,694.0,1.559999942779541,0.25119999051094055,0.5,win_valthr_wr45_d25,primary
404,QQQ,20260611,202606,11:15,2026-06-11 11:15:00,PUT,0.25,693.0,1.0800000429153442,0.24719999730587006,-0.3,win_valthr_wr45_d25,primary
405,QQQ,20260612,202606,10:15,2026-06-12 10:15:00,PUT,0.25,712.0,1.590000033378601,0.26260000467300415,0.5,win_valthr_wr45_d25,primary
406,QQQ,20260612,202606,10:45,2026-06-12 10:45:00,PUT,0.25,709.0,1.5299999713897705,0.2621000111103058,-0.3,win_valthr_wr45_d25,primary
407,QQQ,20260612,202606,11:45,2026-06-12 11:45:00,PUT,0.25,714.0,1.2400000095367432,0.259799987077713,0.5,win_valthr_wr45_d25,primary
408,QQQ,20260615,202606,10:30,2026-06-15 10:30:00,PUT,0.25,737.0,0.8600000143051147,0.23729999363422394,-0.3,win_valthr_wr45_d25,primary
409,QQQ,20260615,202606,11:00,2026-06-15 11:00:00,PUT,0.25,738.0,0.7300000190734863,0.24940000474452972,-0.3,win_valthr_wr45_d25,primary
410,QQQ,20260616,202606,10:00,2026-06-16 10:00:00,PUT,0.25,738.0,0.8500000238418579,0.24220000207424164,-0.3,win_valthr_wr45_d25,primary
411,QQQ,20260616,202606,13:15,2026-06-16 13:15:00,PUT,0.25,732.0,0.5799999833106995,0.2621000111103058,0.5,win_valthr_wr45_d25,primary
412,QQQ,20260618,202606,10:15,2026-06-18 10:15:00,PUT,0.25,730.0,1.0499999523162842,0.23240000009536743,-0.3,win_valthr_wr45_d25,primary
413,QQQ,20260618,202606,11:15,2026-06-18 11:15:00,PUT,0.25,734.0,0.7900000214576721,0.24560000002384186,0.5,win_valthr_wr45_d25,primary
414,QQQ,20260622,202606,10:00,2026-06-22 10:00:00,PUT,0.25,740.0,0.9599999785423279,0.22920000553131104,-0.3,win_valthr_wr45_d25,primary
415,QQQ,20260622,202606,11:00,2026-06-22 11:00:00,PUT,0.25,733.0,1.0099999904632568,0.2623000144958496,-0.3,win_valthr_wr45_d25,primary
416,QQQ,20260623,202606,10:45,2026-06-23 10:45:00,PUT,0.25,714.0,1.2400000095367432,0.24220000207424164,0.5,win_valthr_wr45_d25,primary
417,QQQ,20260623,202606,11:15,2026-06-23 11:15:00,PUT,0.25,712.0,1.0199999809265137,0.23190000653266907,-0.3,win_valthr_wr45_d25,primary
418,QQQ,20260623,202606,11:45,2026-06-23 11:45:00,PUT,0.25,712.0,1.090000033378601,0.2703999876976013,-0.3,win_valthr_wr45_d25,primary
419,QQQ,20260624,202606,10:15,2026-06-24 10:15:00,PUT,0.25,708.0,1.6100000143051147,0.24400000274181366,-0.3,win_valthr_wr45_d25,primary
420,QQQ,20260624,202606,11:45,2026-06-24 11:45:00,PUT,0.25,712.0,1.25,0.26750001311302185,-0.3,win_valthr_wr45_d25,primary
421,QQQ,20260624,202606,12:30,2026-06-24 12:30:00,PUT,0.25,712.0,1.1200000047683716,0.2500999867916107,0.5,win_valthr_wr45_d25,primary
422,QQQ,20260626,202606,10:45,2026-06-26 10:45:00,PUT,0.25,705.0,1.2999999523162842,0.2581999897956848,-0.3,win_valthr_wr45_d25,primary
423,QQQ,20260626,202606,11:15,2026-06-26 11:15:00,PUT,0.25,704.0,1.2400000095367432,0.2451999932527542,-0.3,win_valthr_wr45_d25,primary
424,QQQ,20260626,202606,12:30,2026-06-26 12:30:00,PUT,0.25,708.0,0.6600000262260437,0.2554999887943268,-0.3,win_valthr_wr45_d25,primary
