path,dir,file,ticker,window,v_trades,v_wr,v_pf,v_r,v_min_month,v_pos_months,v_call_rate,t_trades,t_wr,t_pf,t_r,t_min_month,t_pos_months,t_call_rate
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPY,octdec,54,0.35185185185185186,0.9511325166830545,-0.48809296640383837,0,1,0.6666666666666666,284,0.40492957746478875,0.9622063413913331,-1.6215203255823636,0,3,0.4612676056338028
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,QQQ,h2,132,0.36363636363636365,0.8045668122975564,-4.486605169577508,0,2,0.3106060606060606,306,0.4477124183006536,1.1515945575218074,6.091898141432429,19,6,0.5490196078431373
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,QQQ,octdec,72,0.3888888888888889,0.8868028862952854,-1.4355813352161106,0,1,0.375,306,0.4477124183006536,1.1515945575218074,6.091898141432429,19,6,0.5490196078431373
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPXW,h2,232,0.4051724137931034,0.8100337889481214,-5.090987817393745,0,3,0.29310344827586204,280,0.475,0.9624120017654189,-0.9482278107079947,15,4,0.6607142857142857
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPXW,octdec,104,0.4230769230769231,1.0006478579332718,0.008360036027739715,23,2,0.4326923076923077,280,0.475,0.9624120017654189,-0.9482278107079947,15,4,0.6607142857142857
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPY,h2,312,0.42628205128205127,0.8386632859597665,-5.494524270500893,0,2,0.5224358974358975,216,0.5138888888888888,1.170923599964058,3.430480518323611,20,4,0.6018518518518519
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPY,octdec,213,0.43661971830985913,0.9980212564855004,-0.04603839235177176,23,1,0.6619718309859155,216,0.5138888888888888,1.170923599964058,3.430480518323611,20,4,0.6018518518518519
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,QQQ,h2,130,0.3923076923076923,0.5833141727321591,-5.509034664409078,0,1,0.3230769230769231,313,0.5111821086261981,1.2248007303163337,5.989547578516942,26,5,0.5782747603833865
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,QQQ,octdec,45,0.3333333333333333,0.529881737544845,-2.905698300074096,0,0,0.5111111111111111,313,0.5111821086261981,1.2248007303163337,5.989547578516942,26,5,0.5782747603833865
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPXW,h2,216,0.4351851851851852,0.974576358506656,-0.7904163648348252,0,3,0.41203703703703703,244,0.5163934426229508,1.411819486150298,10.201752928513205,19,5,0.4918032786885246
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPXW,octdec,107,0.4485981308411215,1.0219864822656997,0.35157643549327716,19,2,0.4766355140186916,244,0.5163934426229508,1.411819486150298,10.201752928513205,19,5,0.4918032786885246
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPY,h2,264,0.42803030303030304,1.0141727105669258,0.5296833320111323,19,3,0.24621212121212122,280,0.475,1.2569229365561942,6.974737685086005,19,4,0.5892857142857143
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPY,octdec,63,0.4444444444444444,1.0374659760340157,0.32553598354366153,19,1,0.3968253968253968,280,0.475,1.2569229365561942,6.974737685086005,19,4,0.5892857142857143
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,QQQ,h2,258,0.42248062015503873,0.9571940965878536,-1.548387697892705,21,3,0.2558139534883721,378,0.5317460317460317,1.472286751747267,17.280872127176693,34,4,0.582010582010582
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,QQQ,octdec,82,0.4024390243902439,0.8846770358124743,-1.4520452416305287,21,1,0.25609756097560976,378,0.5317460317460317,1.472286751747267,17.280872127176693,34,4,0.582010582010582
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPXW,h2,248,0.43548387096774194,0.8509250118958808,-3.4162766911275186,0,2,0.3870967741935484,359,0.4763231197771588,0.8974506792338175,-2.8909937294934354,19,3,0.5877437325905293
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPXW,octdec,106,0.5,1.3480306601636995,2.96861591699692,23,2,0.5188679245283019,359,0.4763231197771588,0.8974506792338175,-2.8909937294934354,19,3,0.5877437325905293
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPY,h2,158,0.43670886075949367,0.9432428628639319,-0.7226986256552826,0,3,0.5759493670886076,242,0.4834710743801653,1.0987862498319563,1.824763668176901,16,4,0.5950413223140496
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPY,octdec,63,0.5079365079365079,1.5348248858706501,2.3731941984015554,0,2,0.7301587301587301,242,0.4834710743801653,1.0987862498319563,1.824763668176901,16,4,0.5950413223140496
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,QQQ,h2,216,0.46296296296296297,1.0195468345442658,0.3109798243285461,20,4,0.46296296296296297,279,0.4838709677419355,0.9905948642353817,-0.1859615130053908,15,4,0.6379928315412187
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,QQQ,octdec,108,0.49074074074074076,1.10645725147568,0.9115767291935276,23,2,0.49074074074074076,279,0.4838709677419355,0.9905948642353817,-0.1859615130053908,15,4,0.6379928315412187
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPXW,h2,210,0.37142857142857144,0.9172119591026027,-3.2008043367397563,0,2,0.47619047619047616,157,0.47770700636942676,1.466059101822108,11.0281014789861,0,5,0.7133757961783439
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPXW,octdec,63,0.49206349206349204,1.4971663272922315,4.524883515610135,0,2,0.7777777777777778,157,0.47770700636942676,1.466059101822108,11.0281014789861,0,5,0.7133757961783439
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPY,h2,90,0.4222222222222222,1.1252167322606221,1.7797482103097384,0,1,0.6444444444444445,278,0.4712230215827338,1.3419101192609355,14.341812371543297,16,5,0.7122302158273381
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPY,octdec,61,0.4426229508196721,1.1993122703625232,1.9009215796488819,0,1,0.6885245901639344,278,0.4712230215827338,1.3419101192609355,14.341812371543297,16,5,0.7122302158273381
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,QQQ,h2,217,0.39631336405529954,1.0123733993702144,0.4496379791085712,0,1,0.3548387096774194,267,0.45692883895131087,1.2222801115103357,9.085366750352723,0,4,0.7078651685393258
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,QQQ,octdec,87,0.39080459770114945,0.8396113752843226,-2.4141663389739008,0,0,0.6666666666666666,267,0.45692883895131087,1.2222801115103357,9.085366750352723,0,4,0.7078651685393258
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPXW,h2,118,0.3813559322033898,0.9091107116206226,-1.5152219269068228,0,1,0.4152542372881356,261,0.42528735632183906,1.0189179791994576,0.6912224531976561,21,4,0.41762452107279696
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPXW,octdec,41,0.4146341463414634,0.7910856770492245,-0.9697856904604487,0,0,0.7804878048780488,261,0.42528735632183906,1.0189179791994576,0.6912224531976561,21,4,0.41762452107279696
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPY,h2,330,0.37272727272727274,0.8824591226488163,-5.331139083531695,0,2,0.4121212121212121,187,0.44385026737967914,1.1223851723758762,3.1275956301022325,0,3,0.43315508021390375
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPY,octdec,129,0.4263565891472868,0.9408822862428503,-0.8252285162837645,0,0,0.7209302325581395,187,0.44385026737967914,1.1223851723758762,3.1275956301022325,0,3,0.43315508021390375
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,QQQ,h2,175,0.4342857142857143,1.1525232808545818,3.4329732782056217,0,4,0.38285714285714284,183,0.36065573770491804,0.6489019194632218,-10.1119270660647,17,3,0.4644808743169399
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,QQQ,octdec,99,0.42424242424242425,1.0567516898276785,0.7027433922537201,0,1,0.47474747474747475,183,0.36065573770491804,0.6489019194632218,-10.1119270660647,17,3,0.4644808743169399
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPXW,h2,118,0.3983050847457627,0.9410987030947239,-1.1387465383334168,0,3,0.4406779661016949,332,0.42168674698795183,1.06144250550591,2.755536566085576,0,3,0.5301204819277109
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPXW,octdec,57,0.3684210526315789,0.9109255209825353,-0.9188093364790746,0,1,0.6666666666666666,332,0.42168674698795183,1.06144250550591,2.755536566085576,0,3,0.5301204819277109
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPY,h2,118,0.4067796610169492,1.0437469803921036,0.7929609750192932,0,4,0.4406779661016949,284,0.40492957746478875,0.9622063413913331,-1.6215203255823636,0,3,0.4612676056338028
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPY,octdec,54,0.35185185185185186,0.9511325166830545,-0.48809296640383837,0,1,0.6666666666666666,284,0.40492957746478875,0.9622063413913331,-1.6215203255823636,0,3,0.4612676056338028
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,QQQ,h2,132,0.36363636363636365,0.8045668122975564,-4.486605169577508,0,2,0.3106060606060606,306,0.4477124183006536,1.1515945575218074,6.091898141432429,19,6,0.5490196078431373
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,QQQ,octdec,72,0.3888888888888889,0.8868028862952854,-1.4355813352161106,0,1,0.375,306,0.4477124183006536,1.1515945575218074,6.091898141432429,19,6,0.5490196078431373
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPXW,h2,232,0.4051724137931034,0.8100337889481214,-5.090987817393745,0,3,0.29310344827586204,280,0.475,0.9624120017654189,-0.9482278107079947,15,4,0.6607142857142857
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPXW,octdec,104,0.4230769230769231,1.0006478579332718,0.008360036027739715,23,2,0.4326923076923077,280,0.475,0.9624120017654189,-0.9482278107079947,15,4,0.6607142857142857
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPY,h2,312,0.42628205128205127,0.8386632859597665,-5.494524270500893,0,2,0.5224358974358975,216,0.5138888888888888,1.170923599964058,3.430480518323611,20,4,0.6018518518518519
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPY,octdec,213,0.43661971830985913,0.9980212564855004,-0.04603839235177176,23,1,0.6619718309859155,216,0.5138888888888888,1.170923599964058,3.430480518323611,20,4,0.6018518518518519
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,QQQ,h2,130,0.3923076923076923,0.5833141727321591,-5.509034664409078,0,1,0.3230769230769231,313,0.5111821086261981,1.2248007303163337,5.989547578516942,26,5,0.5782747603833865
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,QQQ,octdec,45,0.3333333333333333,0.529881737544845,-2.905698300074096,0,0,0.5111111111111111,313,0.5111821086261981,1.2248007303163337,5.989547578516942,26,5,0.5782747603833865
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPXW,h2,216,0.4351851851851852,0.974576358506656,-0.7904163648348252,0,3,0.41203703703703703,244,0.5163934426229508,1.411819486150298,10.201752928513205,19,5,0.4918032786885246
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPXW,octdec,107,0.4485981308411215,1.0219864822656997,0.35157643549327716,19,2,0.4766355140186916,244,0.5163934426229508,1.411819486150298,10.201752928513205,19,5,0.4918032786885246
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPY,h2,264,0.42803030303030304,1.0141727105669258,0.5296833320111323,19,3,0.24621212121212122,280,0.475,1.2569229365561942,6.974737685086005,19,4,0.5892857142857143
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPY,octdec,63,0.4444444444444444,1.0374659760340157,0.32553598354366153,19,1,0.3968253968253968,280,0.475,1.2569229365561942,6.974737685086005,19,4,0.5892857142857143
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,QQQ,h2,258,0.42248062015503873,0.9571940965878536,-1.548387697892705,21,3,0.2558139534883721,378,0.5317460317460317,1.472286751747267,17.280872127176693,34,4,0.582010582010582
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,QQQ,octdec,82,0.4024390243902439,0.8846770358124743,-1.4520452416305287,21,1,0.25609756097560976,378,0.5317460317460317,1.472286751747267,17.280872127176693,34,4,0.582010582010582
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPXW,h2,248,0.43548387096774194,0.8509250118958808,-3.4162766911275186,0,2,0.3870967741935484,359,0.4763231197771588,0.8974506792338175,-2.8909937294934354,19,3,0.5877437325905293
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPXW,octdec,106,0.5,1.3480306601636995,2.96861591699692,23,2,0.5188679245283019,359,0.4763231197771588,0.8974506792338175,-2.8909937294934354,19,3,0.5877437325905293
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPY,h2,158,0.43670886075949367,0.9432428628639319,-0.7226986256552826,0,3,0.5759493670886076,242,0.4834710743801653,1.0987862498319563,1.824763668176901,16,4,0.5950413223140496
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPY,octdec,63,0.5079365079365079,1.5348248858706501,2.3731941984015554,0,2,0.7301587301587301,242,0.4834710743801653,1.0987862498319563,1.824763668176901,16,4,0.5950413223140496
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,QQQ,h2,216,0.46296296296296297,1.0195468345442658,0.3109798243285461,20,4,0.46296296296296297,279,0.4838709677419355,0.9905948642353817,-0.1859615130053908,15,4,0.6379928315412187
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,QQQ,octdec,108,0.49074074074074076,1.10645725147568,0.9115767291935276,23,2,0.49074074074074076,279,0.4838709677419355,0.9905948642353817,-0.1859615130053908,15,4,0.6379928315412187
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPXW,h2,210,0.37142857142857144,0.9172119591026027,-3.2008043367397563,0,2,0.47619047619047616,157,0.47770700636942676,1.466059101822108,11.0281014789861,0,5,0.7133757961783439
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPXW,octdec,63,0.49206349206349204,1.4971663272922315,4.524883515610135,0,2,0.7777777777777778,157,0.47770700636942676,1.466059101822108,11.0281014789861,0,5,0.7133757961783439
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPY,h2,90,0.4222222222222222,1.1252167322606221,1.7797482103097384,0,1,0.6444444444444445,278,0.4712230215827338,1.3419101192609355,14.341812371543297,16,5,0.7122302158273381
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPY,octdec,61,0.4426229508196721,1.1993122703625232,1.9009215796488819,0,1,0.6885245901639344,278,0.4712230215827338,1.3419101192609355,14.341812371543297,16,5,0.7122302158273381
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,QQQ,h2,217,0.39631336405529954,1.0123733993702144,0.4496379791085712,0,1,0.3548387096774194,267,0.45692883895131087,1.2222801115103357,9.085366750352723,0,4,0.7078651685393258
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,QQQ,octdec,87,0.39080459770114945,0.8396113752843226,-2.4141663389739008,0,0,0.6666666666666666,267,0.45692883895131087,1.2222801115103357,9.085366750352723,0,4,0.7078651685393258
