sources,min_score,select_pass,select_user_pass,test2025_pass,test2025_user_pass,test2026_pass,test2026_user_pass,sel_trades,sel_wr,sel_pf,sel_pnl,sel_minM,sel_call,sel_top5,sel_posM,t2025_trades,t2025_wr,t2025_pf,t2025_pnl,t2025_minM,t2025_call,t2025_top5,t2025_posM,t2026_trades,t2026_wr,t2026_pf,t2026_pnl,t2026_minM,t2026_call,t2026_top5,t2026_posM
"cons_m3s2c30,cons_m2s1c45,d65win",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0861780064637838,2.3872925438777433,19,0.357429718875502,1.0472114137880995,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"cons_m3s2c30,cons_m2s1c45,d65win",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.0912554305231017,2.51618461932334,19,0.3588709677419355,0.9935677933967768,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"d65win,cons_m2s2c30,cons_m3allc30",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0762541511618189,2.1318608508641645,19,0.357429718875502,1.1726844174593327,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"d65win,cons_m2s2c30,cons_m3allc30",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.081239006486237,2.2607529263097614,19,0.3588709677419355,1.1058262806633907,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"d65win,cons_m3allc30,cons_m2s2c30",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0762541511618189,2.1318608508641645,19,0.357429718875502,1.1726844174593327,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"d65win,cons_m3allc30,cons_m2s2c30",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.081239006486237,2.2607529263097614,19,0.3588709677419355,1.1058262806633907,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"cons_m2s2c30,d65win,cons_m3allc30",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0762541511618189,2.1318608508641645,19,0.357429718875502,1.1726844174593327,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"cons_m2s2c30,d65win,cons_m3allc30",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.081239006486237,2.2607529263097614,19,0.3588709677419355,1.1058262806633907,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"cons_m2s2c30,cons_m3allc30,d65win",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0762541511618189,2.1318608508641645,19,0.357429718875502,1.1726844174593327,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"cons_m2s2c30,cons_m3allc30,d65win",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.081239006486237,2.2607529263097614,19,0.3588709677419355,1.1058262806633907,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"cons_m3allc30,d65win,cons_m2s2c30",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0762541511618189,2.1318608508641645,19,0.357429718875502,1.1726844174593327,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"cons_m3allc30,d65win,cons_m2s2c30",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.081239006486237,2.2607529263097614,19,0.3588709677419355,1.1058262806633907,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"cons_m3allc30,cons_m2s2c30,d65win",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0762541511618189,2.1318608508641645,19,0.357429718875502,1.1726844174593327,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"cons_m3allc30,cons_m2s2c30,d65win",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.081239006486237,2.2607529263097614,19,0.3588709677419355,1.1058262806633907,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"d65win,cons_m2s2c30,cons_m3s2c30",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0861780064637838,2.3872925438777433,19,0.357429718875502,1.0472114137880995,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"d65win,cons_m2s2c30,cons_m3s2c30",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.0912554305231017,2.51618461932334,19,0.3588709677419355,0.9935677933967768,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"d65win,cons_m3s2c30,cons_m2s2c30",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0861780064637838,2.3872925438777433,19,0.357429718875502,1.0472114137880995,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"d65win,cons_m3s2c30,cons_m2s2c30",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.0912554305231017,2.51618461932334,19,0.3588709677419355,0.9935677933967768,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"cons_m2s2c30,d65win,cons_m3s2c30",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0861780064637838,2.3872925438777433,19,0.357429718875502,1.0472114137880995,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"cons_m2s2c30,d65win,cons_m3s2c30",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.0912554305231017,2.51618461932334,19,0.3588709677419355,0.9935677933967768,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"cons_m2s2c30,cons_m3s2c30,d65win",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0861780064637838,2.3872925438777433,19,0.357429718875502,1.0472114137880995,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"cons_m2s2c30,cons_m3s2c30,d65win",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.0912554305231017,2.51618461932334,19,0.3588709677419355,0.9935677933967768,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"cons_m3s2c30,d65win,cons_m2s2c30",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0861780064637838,2.3872925438777433,19,0.357429718875502,1.0472114137880995,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"cons_m3s2c30,d65win,cons_m2s2c30",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.0912554305231017,2.51618461932334,19,0.3588709677419355,0.9935677933967768,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"cons_m3s2c30,cons_m2s2c30,d65win",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0861780064637838,2.3872925438777433,19,0.357429718875502,1.0472114137880995,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"cons_m3s2c30,cons_m2s2c30,d65win",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.0912554305231017,2.51618461932334,19,0.3588709677419355,0.9935677933967768,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"d65win,cons_m3allc30,cons_m3s2c30",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0762541511618189,2.1318608508641645,19,0.357429718875502,1.1726844174593327,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"d65win,cons_m3allc30,cons_m3s2c30",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.081239006486237,2.2607529263097614,19,0.3588709677419355,1.1058262806633907,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"d65win,cons_m3s2c30,cons_m3allc30",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0762541511618189,2.1318608508641645,19,0.357429718875502,1.1726844174593327,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"d65win,cons_m3s2c30,cons_m3allc30",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.081239006486237,2.2607529263097614,19,0.3588709677419355,1.1058262806633907,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"cons_m3allc30,d65win,cons_m3s2c30",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0762541511618189,2.1318608508641645,19,0.357429718875502,1.1726844174593327,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"cons_m3allc30,d65win,cons_m3s2c30",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.081239006486237,2.2607529263097614,19,0.3588709677419355,1.1058262806633907,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"cons_m3allc30,cons_m3s2c30,d65win",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0762541511618189,2.1318608508641645,19,0.357429718875502,1.1726844174593327,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"cons_m3allc30,cons_m3s2c30,d65win",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.081239006486237,2.2607529263097614,19,0.3588709677419355,1.1058262806633907,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"cons_m3s2c30,d65win,cons_m3allc30",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0762541511618189,2.1318608508641645,19,0.357429718875502,1.1726844174593327,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"cons_m3s2c30,d65win,cons_m3allc30",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.081239006486237,2.2607529263097614,19,0.3588709677419355,1.1058262806633907,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"cons_m3s2c30,cons_m3allc30,d65win",-999999.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,249,0.46184738955823296,1.0762541511618189,2.1318608508641645,19,0.357429718875502,1.1726844174593327,0.6666666666666666,102,0.4803921568627451,1.1786233147611047,1.5829958307751106,19,0.6862745098039216,1.5792840078270327,0.8
"cons_m3s2c30,cons_m3allc30,d65win",0.0,False,False,False,False,False,False,128,0.4921875,1.2141671439454333,2.898836342265804,20,0.203125,0.862415019278369,0.5,248,0.4637096774193548,1.081239006486237,2.2607529263097614,19,0.3588709677419355,1.1058262806633907,0.6666666666666666,101,0.4752475247524752,1.1704069029613642,1.5101803327517076,19,0.6831683168316832,1.6554314380751713,0.8
"d80,d80_front,d80_zero",-999999.0,False,False,False,False,True,True,123,0.44715447154471544,1.2382209755893918,4.302840722107948,16,0.0975609756097561,0.5810115134299597,0.6666666666666666,246,0.45528455284552843,1.2558795478733769,8.230328536461021,18,0.34146341463414637,0.3037545814756723,0.75,99,0.494949494949495,1.339292227467453,3.5913540814562666,19,0.5151515151515151,0.696116267930415,0.4
"d80,d80_front,d80_zero",0.0,False,False,False,False,True,True,123,0.44715447154471544,1.2382209755893918,4.302840722107948,16,0.0975609756097561,0.5810115134299597,0.6666666666666666,227,0.45374449339207046,1.270234648911366,8.257969740625377,12,0.32158590308370044,0.30273784943787824,0.75,99,0.494949494949495,1.339292227467453,3.5913540814562666,19,0.5151515151515151,0.696116267930415,0.4
"d80,d80_zero,d80_front",-999999.0,False,False,False,False,True,True,123,0.44715447154471544,1.2382209755893918,4.302840722107948,16,0.0975609756097561,0.5810115134299597,0.6666666666666666,246,0.45528455284552843,1.2558795478733769,8.230328536461021,18,0.34146341463414637,0.3037545814756723,0.75,99,0.494949494949495,1.339292227467453,3.5913540814562666,19,0.5151515151515151,0.696116267930415,0.4
"d80,d80_zero,d80_front",0.0,False,False,False,False,True,True,123,0.44715447154471544,1.2382209755893918,4.302840722107948,16,0.0975609756097561,0.5810115134299597,0.6666666666666666,227,0.45374449339207046,1.270234648911366,8.257969740625377,12,0.32158590308370044,0.30273784943787824,0.75,99,0.494949494949495,1.339292227467453,3.5913540814562666,19,0.5151515151515151,0.696116267930415,0.4
"d80_front,d80,d80_zero",-999999.0,False,False,False,False,True,True,123,0.44715447154471544,1.2382209755893918,4.302840722107948,16,0.0975609756097561,0.5810115134299597,0.6666666666666666,246,0.45528455284552843,1.2558795478733769,8.230328536461021,18,0.34146341463414637,0.3037545814756723,0.75,99,0.494949494949495,1.339292227467453,3.5913540814562666,19,0.5151515151515151,0.696116267930415,0.4
"d80_front,d80,d80_zero",0.0,False,False,False,False,True,True,123,0.44715447154471544,1.2382209755893918,4.302840722107948,16,0.0975609756097561,0.5810115134299597,0.6666666666666666,227,0.45374449339207046,1.270234648911366,8.257969740625377,12,0.32158590308370044,0.30273784943787824,0.75,99,0.494949494949495,1.339292227467453,3.5913540814562666,19,0.5151515151515151,0.696116267930415,0.4
"d80_front,d80_zero,d80",-999999.0,False,False,False,False,True,True,123,0.44715447154471544,1.2382209755893918,4.302840722107948,16,0.0975609756097561,0.5810115134299597,0.6666666666666666,246,0.45528455284552843,1.2558795478733769,8.230328536461021,18,0.34146341463414637,0.3037545814756723,0.75,99,0.494949494949495,1.339292227467453,3.5913540814562666,19,0.5151515151515151,0.696116267930415,0.4
"d80_front,d80_zero,d80",0.0,False,False,False,False,True,True,123,0.44715447154471544,1.2382209755893918,4.302840722107948,16,0.0975609756097561,0.5810115134299597,0.6666666666666666,227,0.45374449339207046,1.270234648911366,8.257969740625377,12,0.32158590308370044,0.30273784943787824,0.75,99,0.494949494949495,1.339292227467453,3.5913540814562666,19,0.5151515151515151,0.696116267930415,0.4
"d80_zero,d80,d80_front",-999999.0,False,False,False,False,True,True,123,0.44715447154471544,1.2382209755893918,4.302840722107948,16,0.0975609756097561,0.5810115134299597,0.6666666666666666,246,0.45528455284552843,1.2558795478733769,8.230328536461021,18,0.34146341463414637,0.3037545814756723,0.75,99,0.494949494949495,1.339292227467453,3.5913540814562666,19,0.5151515151515151,0.696116267930415,0.4
"d80_zero,d80,d80_front",0.0,False,False,False,False,True,True,123,0.44715447154471544,1.2382209755893918,4.302840722107948,16,0.0975609756097561,0.5810115134299597,0.6666666666666666,227,0.45374449339207046,1.270234648911366,8.257969740625377,12,0.32158590308370044,0.30273784943787824,0.75,99,0.494949494949495,1.339292227467453,3.5913540814562666,19,0.5151515151515151,0.696116267930415,0.4
"d80_zero,d80_front,d80",-999999.0,False,False,False,False,True,True,123,0.44715447154471544,1.2382209755893918,4.302840722107948,16,0.0975609756097561,0.5810115134299597,0.6666666666666666,246,0.45528455284552843,1.2558795478733769,8.230328536461021,18,0.34146341463414637,0.3037545814756723,0.75,99,0.494949494949495,1.339292227467453,3.5913540814562666,19,0.5151515151515151,0.696116267930415,0.4
"d80_zero,d80_front,d80",0.0,False,False,False,False,True,True,123,0.44715447154471544,1.2382209755893918,4.302840722107948,16,0.0975609756097561,0.5810115134299597,0.6666666666666666,227,0.45374449339207046,1.270234648911366,8.257969740625377,12,0.32158590308370044,0.30273784943787824,0.75,99,0.494949494949495,1.339292227467453,3.5913540814562666,19,0.5151515151515151,0.696116267930415,0.4
"d80,d80_front,cons_m2s1c45",-999999.0,False,False,False,False,True,True,128,0.453125,1.1695684975934637,3.0685539927622387,20,0.1875,0.8147159886698164,0.5,249,0.44176706827309237,1.203173486082253,6.4215340394240865,19,0.3373493975903614,0.3893150740386345,0.5,102,0.5784313725490197,2.117068155948236,9.560132164223745,19,0.5588235294117647,0.26150266095228114,1.0
"d80,d80_front,cons_m2s1c45",0.0,False,False,False,False,True,True,128,0.453125,1.1695684975934637,3.0685539927622387,20,0.1875,0.8147159886698164,0.5,246,0.44308943089430897,1.2096916274813545,6.58139377867061,19,0.3333333333333333,0.379858747869206,0.5,102,0.5784313725490197,2.117068155948236,9.560132164223745,19,0.5588235294117647,0.26150266095228114,1.0
"d80,cons_m2s1c45,d80_front",-999999.0,False,False,False,False,True,True,128,0.453125,1.1695684975934637,3.0685539927622387,20,0.1875,0.8147159886698164,0.5,249,0.44176706827309237,1.203173486082253,6.4215340394240865,19,0.3373493975903614,0.3893150740386345,0.5,102,0.5784313725490197,2.117068155948236,9.560132164223745,19,0.5588235294117647,0.26150266095228114,1.0
"d80,cons_m2s1c45,d80_front",0.0,False,False,False,False,True,True,128,0.453125,1.1695684975934637,3.0685539927622387,20,0.1875,0.8147159886698164,0.5,246,0.44308943089430897,1.2096916274813545,6.58139377867061,19,0.3333333333333333,0.379858747869206,0.5,102,0.5784313725490197,2.117068155948236,9.560132164223745,19,0.5588235294117647,0.26150266095228114,1.0
"d80_front,d80,cons_m2s1c45",-999999.0,False,False,False,False,True,True,128,0.453125,1.1695684975934637,3.0685539927622387,20,0.1875,0.8147159886698164,0.5,249,0.44176706827309237,1.203173486082253,6.4215340394240865,19,0.3373493975903614,0.3893150740386345,0.5,102,0.5784313725490197,2.117068155948236,9.560132164223745,19,0.5588235294117647,0.26150266095228114,1.0
"d80_front,d80,cons_m2s1c45",0.0,False,False,False,False,True,True,128,0.453125,1.1695684975934637,3.0685539927622387,20,0.1875,0.8147159886698164,0.5,246,0.44308943089430897,1.2096916274813545,6.58139377867061,19,0.3333333333333333,0.379858747869206,0.5,102,0.5784313725490197,2.117068155948236,9.560132164223745,19,0.5588235294117647,0.26150266095228114,1.0
"d80_front,cons_m2s1c45,d80",-999999.0,False,False,False,False,True,True,128,0.453125,1.1695684975934637,3.0685539927622387,20,0.1875,0.8147159886698164,0.5,249,0.44176706827309237,1.203173486082253,6.4215340394240865,19,0.3373493975903614,0.3893150740386345,0.5,102,0.5784313725490197,2.117068155948236,9.560132164223745,19,0.5588235294117647,0.26150266095228114,1.0
"d80_front,cons_m2s1c45,d80",0.0,False,False,False,False,True,True,128,0.453125,1.1695684975934637,3.0685539927622387,20,0.1875,0.8147159886698164,0.5,246,0.44308943089430897,1.2096916274813545,6.58139377867061,19,0.3333333333333333,0.379858747869206,0.5,102,0.5784313725490197,2.117068155948236,9.560132164223745,19,0.5588235294117647,0.26150266095228114,1.0
"cons_m2s1c45,d80,d80_front",-999999.0,False,False,False,False,True,True,128,0.453125,1.1695684975934637,3.0685539927622387,20,0.1875,0.8147159886698164,0.5,249,0.44176706827309237,1.203173486082253,6.4215340394240865,19,0.3373493975903614,0.3893150740386345,0.5,102,0.5784313725490197,2.117068155948236,9.560132164223745,19,0.5588235294117647,0.26150266095228114,1.0
"cons_m2s1c45,d80,d80_front",0.0,False,False,False,False,True,True,128,0.453125,1.1695684975934637,3.0685539927622387,20,0.1875,0.8147159886698164,0.5,246,0.44308943089430897,1.2096916274813545,6.58139377867061,19,0.3333333333333333,0.379858747869206,0.5,102,0.5784313725490197,2.117068155948236,9.560132164223745,19,0.5588235294117647,0.26150266095228114,1.0
"cons_m2s1c45,d80_front,d80",-999999.0,False,False,False,False,True,True,128,0.453125,1.1695684975934637,3.0685539927622387,20,0.1875,0.8147159886698164,0.5,249,0.44176706827309237,1.203173486082253,6.4215340394240865,19,0.3373493975903614,0.3893150740386345,0.5,102,0.5784313725490197,2.117068155948236,9.560132164223745,19,0.5588235294117647,0.26150266095228114,1.0
"cons_m2s1c45,d80_front,d80",0.0,False,False,False,False,True,True,128,0.453125,1.1695684975934637,3.0685539927622387,20,0.1875,0.8147159886698164,0.5,246,0.44308943089430897,1.2096916274813545,6.58139377867061,19,0.3333333333333333,0.379858747869206,0.5,102,0.5784313725490197,2.117068155948236,9.560132164223745,19,0.5588235294117647,0.26150266095228114,1.0
"d80,d80_front,cons_m2s2c30",-999999.0,False,True,False,False,True,True,128,0.515625,1.497677388347427,7.0204390139221875,20,0.1796875,0.356103086294499,0.8333333333333334,249,0.4899598393574297,1.2840260908563759,8.284170375643011,19,0.3373493975903614,0.30178036986666296,0.75,102,0.5392156862745098,1.6871171682729635,6.391758010383582,19,0.5196078431372549,0.39112869979412285,0.8
"d80,d80_front,cons_m2s2c30",0.0,False,True,False,False,True,True,128,0.515625,1.497677388347427,7.0204390139221875,20,0.1796875,0.356103086294499,0.8333333333333334,246,0.491869918699187,1.2917082664994295,8.444030114889534,19,0.3333333333333333,0.2960671582153287,0.75,102,0.5392156862745098,1.6871171682729635,6.391758010383582,19,0.5196078431372549,0.39112869979412285,0.8
"d80,cons_m2s2c30,d80_front",-999999.0,False,True,False,False,True,True,128,0.515625,1.497677388347427,7.0204390139221875,20,0.1796875,0.356103086294499,0.8333333333333334,249,0.4899598393574297,1.2840260908563759,8.284170375643011,19,0.3373493975903614,0.30178036986666296,0.75,102,0.5392156862745098,1.6871171682729635,6.391758010383582,19,0.5196078431372549,0.39112869979412285,0.8
"d80,cons_m2s2c30,d80_front",0.0,False,True,False,False,True,True,128,0.515625,1.497677388347427,7.0204390139221875,20,0.1796875,0.356103086294499,0.8333333333333334,246,0.491869918699187,1.2917082664994295,8.444030114889534,19,0.3333333333333333,0.2960671582153287,0.75,102,0.5392156862745098,1.6871171682729635,6.391758010383582,19,0.5196078431372549,0.39112869979412285,0.8
"d80_front,d80,cons_m2s2c30",-999999.0,False,True,False,False,True,True,128,0.515625,1.497677388347427,7.0204390139221875,20,0.1796875,0.356103086294499,0.8333333333333334,249,0.4899598393574297,1.2840260908563759,8.284170375643011,19,0.3373493975903614,0.30178036986666296,0.75,102,0.5392156862745098,1.6871171682729635,6.391758010383582,19,0.5196078431372549,0.39112869979412285,0.8
"d80_front,d80,cons_m2s2c30",0.0,False,True,False,False,True,True,128,0.515625,1.497677388347427,7.0204390139221875,20,0.1796875,0.356103086294499,0.8333333333333334,246,0.491869918699187,1.2917082664994295,8.444030114889534,19,0.3333333333333333,0.2960671582153287,0.75,102,0.5392156862745098,1.6871171682729635,6.391758010383582,19,0.5196078431372549,0.39112869979412285,0.8
"d80_front,cons_m2s2c30,d80",-999999.0,False,True,False,False,True,True,128,0.515625,1.497677388347427,7.0204390139221875,20,0.1796875,0.356103086294499,0.8333333333333334,249,0.4899598393574297,1.2840260908563759,8.284170375643011,19,0.3373493975903614,0.30178036986666296,0.75,102,0.5392156862745098,1.6871171682729635,6.391758010383582,19,0.5196078431372549,0.39112869979412285,0.8
"d80_front,cons_m2s2c30,d80",0.0,False,True,False,False,True,True,128,0.515625,1.497677388347427,7.0204390139221875,20,0.1796875,0.356103086294499,0.8333333333333334,246,0.491869918699187,1.2917082664994295,8.444030114889534,19,0.3333333333333333,0.2960671582153287,0.75,102,0.5392156862745098,1.6871171682729635,6.391758010383582,19,0.5196078431372549,0.39112869979412285,0.8
"cons_m2s2c30,d80,d80_front",-999999.0,False,True,False,False,True,True,128,0.515625,1.497677388347427,7.0204390139221875,20,0.1796875,0.356103086294499,0.8333333333333334,249,0.4899598393574297,1.2840260908563759,8.284170375643011,19,0.3373493975903614,0.30178036986666296,0.75,102,0.5392156862745098,1.6871171682729635,6.391758010383582,19,0.5196078431372549,0.39112869979412285,0.8
