ticker,sources,cap,minscore,daily_order,select_pass,test_pass,both,near,sel_tr,sel_wr,sel_pf,sel_minM,sel_pnl,sel_call,test_tr,test_wr,test_pf,test_minM,test_pnl,test_call
SPY,"cons_m2s2c30,d65ret",2,0.25,score_desc,False,False,False,1.9081045803107883,232,0.46120689655172414,1.3085591139964485,7,9.266258112194693,0.23275862068965517,103,0.4563106796116505,1.19046076085351,12,2.8670558723680726,0.30097087378640774
SPY,"d65ret,cons_m2s2c30",2,0.25,score_desc,False,False,False,1.9081045803107883,232,0.46120689655172414,1.3085591139964485,7,9.266258112194693,0.23275862068965517,103,0.4563106796116505,1.19046076085351,12,2.8670558723680726,0.30097087378640774
SPY,"cons_m2s2c30,d65ret,d80_front",2,0.25,score_desc,False,False,False,1.9081045803107883,232,0.46120689655172414,1.3085591139964485,7,9.266258112194693,0.23275862068965517,103,0.4563106796116505,1.19046076085351,12,2.8670558723680726,0.30097087378640774
SPY,"cons_m2s2c30,d80_front,d65ret",2,0.25,score_desc,False,False,False,1.9081045803107883,232,0.46120689655172414,1.3085591139964485,7,9.266258112194693,0.23275862068965517,103,0.4563106796116505,1.19046076085351,12,2.8670558723680726,0.30097087378640774
SPY,"d65ret,cons_m2s2c30,d80_front",2,0.25,score_desc,False,False,False,1.9081045803107883,232,0.46120689655172414,1.3085591139964485,7,9.266258112194693,0.23275862068965517,103,0.4563106796116505,1.19046076085351,12,2.8670558723680726,0.30097087378640774
SPY,"d65ret,d80_front,cons_m2s2c30",2,0.25,score_desc,False,False,False,1.9081045803107883,232,0.46120689655172414,1.3085591139964485,7,9.266258112194693,0.23275862068965517,103,0.4563106796116505,1.19046076085351,12,2.8670558723680726,0.30097087378640774
SPY,"d80_front,cons_m2s2c30,d65ret",2,0.25,score_desc,False,False,False,1.9081045803107883,232,0.46120689655172414,1.3085591139964485,7,9.266258112194693,0.23275862068965517,103,0.4563106796116505,1.19046076085351,12,2.8670558723680726,0.30097087378640774
SPY,"d80_front,d65ret,cons_m2s2c30",2,0.25,score_desc,False,False,False,1.9081045803107883,232,0.46120689655172414,1.3085591139964485,7,9.266258112194693,0.23275862068965517,103,0.4563106796116505,1.19046076085351,12,2.8670558723680726,0.30097087378640774
SPY,"cons_m2s1c45,d80_front",10,-999999.0,time_asc,False,False,False,1.908066953010086,582,0.4329896907216495,0.9820982158370059,22,-1.1000392567858626,0.40034364261168387,270,0.5074074074074074,1.2597157165756792,34,6.397943901928912,0.6
SPY,"cons_m2s1c45,d80_front",12,-999999.0,time_asc,False,False,False,1.908066953010086,582,0.4329896907216495,0.9820982158370059,22,-1.1000392567858626,0.40034364261168387,270,0.5074074074074074,1.2597157165756792,34,6.397943901928912,0.6
SPY,"cons_m2s1c45,d80_front",999,-999999.0,time_asc,False,False,False,1.908066953010086,582,0.4329896907216495,0.9820982158370059,22,-1.1000392567858626,0.40034364261168387,270,0.5074074074074074,1.2597157165756792,34,6.397943901928912,0.6
SPY,"d50ret,d65win,d80_front",6,-999999.0,time_asc,False,False,False,1.9080256960163748,933,0.42336548767416937,0.9890459196154731,23,-1.239425401657063,0.4137191854233655,353,0.48441926345609065,1.12837804711347,40,4.800854274330295,0.5495750708215298
SPY,"d65win,cons_m2s1c45,d80_zero",1,0.0,time_asc,False,False,False,1.9080247157800068,246,0.43089430894308944,1.086972352069795,18,2.501411289383416,0.37398373983739835,96,0.5208333333333334,1.2663093233850031,17,2.5143941873288265,0.59375
SPY,"d80_zero,d65ret,d80",6,0.0,time_asc,False,False,False,1.9080162074643678,687,0.43377001455604075,1.0809550740078624,22,8.222144128282778,0.3508005822416303,347,0.41210374639769454,0.9824936996971136,49,-0.8802679913268174,0.5100864553314121
