sources,maxday,minscore,select_pass,test_pass,sel_tr,sel_wr,sel_pf,sel_minM,sel_pnl,sel_call,test_tr,test_wr,test_pf,test_minM,test_pnl,test_call,both,near
"wconly,cons22,ptdj35",5,0.0,True,True,250,0.484,1.3623612230671,80,12.07905550080514,0.552,378,0.5,1.564180764458407,58,28.468866083641228,0.5264550264550265,True,2.5345419875255066
"ptdj35,topk,cons32",5,0.0,True,True,254,0.48031496062992124,1.3288409288010938,80,11.188879346295067,0.5393700787401575,405,0.49135802469135803,1.4221519365916193,68,22.75066698627077,0.5160493827160494,True,2.534338836035271
"struct,ptdj35,cons32",5,0.0,True,True,255,0.47843137254901963,1.317226947114685,81,10.888879346295067,0.5372549019607843,406,0.49014778325123154,1.4130133517815355,68,22.467799727161378,0.5147783251231527,True,2.5273986104967228
"struct,cons32,ptdj35",5,0.0,True,True,255,0.47843137254901963,1.317226947114685,81,10.888879346295068,0.5372549019607843,406,0.49014778325123154,1.4063642448046971,68,22.106090345913337,0.5147783251231527,True,2.5207495035198844
"ptdj35,struct,cons32",5,0.0,True,True,255,0.47843137254901963,1.317226947114685,81,10.888879346295067,0.5372549019607843,406,0.4876847290640394,1.3961228731100253,68,21.667799727161377,0.5172413793103449,True,2.5055820234508284
"ptdj35,cons22,wconly",5,0.0,True,True,250,0.48,1.331858842532275,80,11.13170101659848,0.548,378,0.5,1.5674363428981277,58,28.633144330018826,0.5264550264550265,True,2.4992951854304026
"cons22,wconly,ptdj35",5,0.0,True,True,250,0.476,1.3070566968837827,80,10.336715789340879,0.548,378,0.5,1.5674935358273612,58,28.504032633554296,0.5264550264550265,True,2.4665502327111435
"cons22,ptdj35,wconly",5,0.0,True,True,250,0.476,1.3070566968837827,80,10.336715789340879,0.548,378,0.5,1.5674935358273612,58,28.504032633554296,0.5264550264550265,True,2.4665502327111435
"wconly,ptdj35,cons32",5,0.0,True,True,254,0.48031496062992124,1.3288409288010938,80,11.188879346295067,0.5393700787401575,395,0.4936708860759494,1.4272741877797999,61,22.26641618200049,0.5063291139240507,True,2.4040868099926347
"ptdj35,wconly,cons32",5,0.0,True,True,254,0.48031496062992124,1.3288409288010938,80,11.188879346295067,0.5393700787401575,395,0.4936708860759494,1.4272741877797999,61,22.26641618200049,0.5063291139240507,True,2.4040868099926347
"wconly,cons32,ptdj35",5,0.0,True,True,254,0.48031496062992124,1.3288409288010938,80,11.188879346295067,0.5393700787401575,395,0.4936708860759494,1.4247302157987474,61,22.133842905857136,0.5063291139240507,True,2.4015428380115824
"wconly,ptdj35,cons22",5,0.2,True,True,245,0.4816326530612245,1.3681343171179394,80,12.05665364460419,0.5510204081632653,325,0.49230769230769234,1.6580563759501084,47,30.032665420873585,0.5138461538461538,True,2.3940713838058816
"ptdj35,wconly,cons22",5,0.2,True,True,245,0.4816326530612245,1.3681343171179394,80,12.05665364460419,0.5510204081632653,325,0.49230769230769234,1.6580563759501084,47,30.032665420873585,0.5138461538461538,True,2.3940713838058816
