ticker,trade_date,path,size_bytes,sha256,rows_read,entry_time,exit_time
SPY,20260708,D:\ThetaData\data_underlying_derived\SPY\2026\07\SPY_20260708.parquet,13464,23bb79263754ec012d103102a16f1bb8cfe29597120322b811498c77a43b132c,2,10:36:00,13:36:00
SPY,20260709,D:\ThetaData\data_underlying_derived\SPY\2026\07\SPY_20260709.parquet,13179,7eb13a417c9e69fa505769e1e29cf91ec89f37eff0561ae8b9147745564a718a,2,10:36:00,13:36:00
SPY,20260713,D:\ThetaData\data_underlying_derived\SPY\2026\07\SPY_20260713.parquet,13548,53f12bc5dc39b4a3a0227a50570b4383347519245bdcc5ef64871a3b7d31a731,2,10:36:00,13:36:00
SPY,20260714,D:\ThetaData\data_underlying_derived\SPY\2026\07\SPY_20260714.parquet,12457,bfcb0fa2f2e5af39c3a89d9fe934f5fd8c0eeeaacb2a9b58453db9a2975af4f9,2,10:36:00,13:36:00
SPY,20260715,D:\ThetaData\data_underlying_derived\SPY\2026\07\SPY_20260715.parquet,13177,2e480cfe16d05ab7f806963b69680828e22efe2b1bd99c862cb212471da140c3,2,10:36:00,13:36:00
SPY,20260717,D:\ThetaData\data_underlying_derived\SPY\2026\07\SPY_20260717.parquet,13661,2990464e3826a0fd13494cef4f59c1baf49822c8a5659a84f4657d936f9bb10c,2,10:36:00,13:36:00
SPY,20260720,D:\ThetaData\data_underlying_derived\SPY\2026\07\SPY_20260720.parquet,13695,783d561c9f8ae249cdf2da6be6f0147dcb2bb6e3e511490e27d015589488bcd2,2,10:36:00,13:36:00
SPY,20260721,D:\ThetaData\data_underlying_derived\SPY\2026\07\SPY_20260721.parquet,12438,842c7ba61efc2732cf4df03657f5efd477e246b2154223dc54239c4e291c18e6,2,10:36:00,13:36:00
SPY,20260722,D:\ThetaData\data_underlying_derived\SPY\2026\07\SPY_20260722.parquet,12603,88b16e182278f2d3b737e1abfb8e27abef1395c41807dc0440eeda4a138a520e,2,10:36:00,13:36:00
SPY,20260723,D:\ThetaData\data_underlying_derived\SPY\2026\07\SPY_20260723.parquet,13636,30213f41d7542061797b1632ac3c94bc85862ebd04d4fb23b4bf65a4ba6d74b9,2,10:36:00,13:36:00
SPY,20260724,D:\ThetaData\data_underlying_derived\SPY\2026\07\SPY_20260724.parquet,13811,2af5f2e83f7a6a19d19043090116dc8959086b8543fccdd7974c859e0cb2179e,2,10:36:00,13:36:00
