scan_rank,name,dir,eligible_pre2026_selection,test_pass,fold_2026_ok,test_pass_with_lineage,observed_ticker_gates_passed,all_ticker_wilson_lower_passed,strict_pre2026_lineage_candidate,strict_pre2026_lineage_robust_passed,test_wr_min,test_pf_min,test_min_month_min,test_pnl_sum,wilson_min,wilson_min_ticker,select_score,fold_2026_checked,fold_2026_issues,spxw_trades,spxw_wins,spxw_win_rate,spxw_profit_factor,spxw_min_month_trades,spxw_wilson_lower,spxw_wilson_upper,spxw_wilson_lower_passed,spy_trades,spy_wins,spy_win_rate,spy_profit_factor,spy_min_month_trades,spy_wilson_lower,spy_wilson_upper,spy_wilson_lower_passed,qqq_trades,qqq_wins,qqq_win_rate,qqq_profit_factor,qqq_min_month_trades,qqq_wilson_lower,qqq_wilson_upper,qqq_wilson_lower_passed
571,event_option_spy_srchist_monthly_stream_selector_s2_ddcap05_2026janmay_risk5000,research_papers\JEPA\results\event_option_spy_srchist_monthly_stream_selector_s2_ddcap05_2026janmay_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.425447134457448,0.40733479651649573,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,108,54,0.5,1.668600348261916,20,0.40733479651649573,0.5926652034835043,False,0,0,nan,nan,0,nan,nan,False
572,event_option_spy_srchist_monthly_stream_selector_s2_top5cap100_2026janmay_risk5000,research_papers\JEPA\results\event_option_spy_srchist_monthly_stream_selector_s2_top5cap100_2026janmay_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.425447134457448,0.40733479651649573,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,108,54,0.5,1.668600348261916,20,0.40733479651649573,0.5926652034835043,False,0,0,nan,nan,0,nan,nan,False
573,event_option_spy_srchist_monthly_stream_selector_s3_2026janmay_risk5000,research_papers\JEPA\results\event_option_spy_srchist_monthly_stream_selector_s3_2026janmay_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.425447134457448,0.40733479651649573,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,108,54,0.5,1.668600348261916,20,0.40733479651649573,0.5926652034835043,False,0,0,nan,nan,0,nan,nan,False
574,event_option_spy_srchist_monthly_stream_selector_topk_daily_s1_2026janmay_risk5000,research_papers\JEPA\results\event_option_spy_srchist_monthly_stream_selector_topk_daily_s1_2026janmay_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.425447134457448,0.40733479651649573,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,108,54,0.5,1.668600348261916,20,0.40733479651649573,0.5926652034835043,False,0,0,nan,nan,0,nan,nan,False
575,event_option_spy_srchist_relative_momentum_topk2_dailyrouter_2026janjun_partial_risk5000,research_papers\JEPA\results\event_option_spy_srchist_relative_momentum_topk2_dailyrouter_2026janjun_partial_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,11.945972428570169,0.42869820922520113,SPY,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,103,54,0.5242718446601942,1.7273176419970004,23,0.42869820922520113,0.6181001034821461,False,0,0,nan,nan,0,nan,nan,False
576,event_option_spy_static_ptdj_delta35_2026janjun_rebuild,research_papers\JEPA\results\event_option_spy_static_ptdj_delta35_2026janjun_rebuild,False,False,False,False,False,False,False,False,-1.0,-1.0,0,3.435870401183864,0.3633138095245094,SPY,-1000000000.0,4,row7:val_months:after_202512|row8:val_months:after_202512|row9:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,135,60,0.4444444444444444,1.1804674476494752,26,0.3633138095245094,0.5286492962552155,False,0,0,nan,nan,0,nan,nan,False
577,event_option_spy_static_ptdj_delta35_2026janmay_risk5000,research_papers\JEPA\results\event_option_spy_static_ptdj_delta35_2026janmay_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,7.8994889538995094,0.3763184910009353,SPY,-1000000000.0,4,row7:val_months:after_202512|row8:val_months:after_202512|row9:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,145,66,0.45517241379310347,1.405285807125485,22,0.3763184910009353,0.5363402527187108,False,0,0,nan,nan,0,nan,nan,False
578,event_option_spy_stream_selector_nested_vs_topk_s2_2026janjun_partial_risk5000,research_papers\JEPA\results\event_option_spy_stream_selector_nested_vs_topk_s2_2026janjun_partial_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,10.446411819396033,0.39232189167701137,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,105,51,0.4857142857142857,1.5717233840708478,20,0.39232189167701137,0.5801150819495345,False,0,0,nan,nan,0,nan,nan,False
579,event_option_spy_stream_selector_nested_vs_topk_s2_2026janmay_risk5000,research_papers\JEPA\results\event_option_spy_stream_selector_nested_vs_topk_s2_2026janmay_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,10.446411819396033,0.39232189167701137,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,105,51,0.4857142857142857,1.5717233840708478,20,0.39232189167701137,0.5801150819495345,False,0,0,nan,nan,0,nan,nan,False
580,event_option_spy_stream_selector_nested_vs_topk_s2_healthtop5_080_2026janjun_partial_risk5000,research_papers\JEPA\results\event_option_spy_stream_selector_nested_vs_topk_s2_healthtop5_080_2026janjun_partial_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,10.446411819396033,0.39232189167701137,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,105,51,0.4857142857142857,1.5717233840708478,20,0.39232189167701137,0.5801150819495345,False,0,0,nan,nan,0,nan,nan,False
581,event_option_spy_stream_selector_nested_vs_topk_s2_healthtop5_090_2026janjun_partial_risk5000,research_papers\JEPA\results\event_option_spy_stream_selector_nested_vs_topk_s2_healthtop5_090_2026janjun_partial_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,10.446411819396033,0.39232189167701137,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,105,51,0.4857142857142857,1.5717233840708478,20,0.39232189167701137,0.5801150819495345,False,0,0,nan,nan,0,nan,nan,False
582,event_option_spy_stream_selector_nested_vs_topk_s2_healthtop5_100_2026janjun_partial_risk5000,research_papers\JEPA\results\event_option_spy_stream_selector_nested_vs_topk_s2_healthtop5_100_2026janjun_partial_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,10.446411819396033,0.39232189167701137,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,105,51,0.4857142857142857,1.5717233840708478,20,0.39232189167701137,0.5801150819495345,False,0,0,nan,nan,0,nan,nan,False
583,event_option_spy_stream_selector_nested_vs_topk_s3_2026janjun_partial_risk5000,research_papers\JEPA\results\event_option_spy_stream_selector_nested_vs_topk_s3_2026janjun_partial_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,10.446411819396033,0.39232189167701137,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,105,51,0.4857142857142857,1.5717233840708478,20,0.39232189167701137,0.5801150819495345,False,0,0,nan,nan,0,nan,nan,False
584,event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_2026janjun_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,11.328894046893032,0.39664111777602556,SPY,-1000000000.0,4,row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,138,66,0.4782608695652174,1.4132623111890759,20,0.39664111777602556,0.5610581328529124,False,0,0,nan,nan,0,nan,nan,False
585,event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2026janjun_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,14.741549904049515,0.4152923244410056,SPY,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,130,65,0.5,1.6272821345818882,20,0.4152923244410056,0.5847076755589944,False,0,0,nan,nan,0,nan,nan,False
586,event_option_spy_topk_intraday_side_circuit_m19_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_topk_intraday_side_circuit_m19_2026janjun_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,11.328894046893032,0.39664111777602556,SPY,-1000000000.0,4,row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,138,66,0.4782608695652174,1.4132623111890759,20,0.39664111777602556,0.5610581328529124,False,0,0,nan,nan,0,nan,nan,False
587,event_option_spy_topk_intraday_side_circuit_m19_pf11_wr42_dd25_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_topk_intraday_side_circuit_m19_pf11_wr42_dd25_2026janjun_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,12.632778222398501,0.4021518167756969,SPY,-1000000000.0,4,row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,143,69,0.4825174825174825,1.4575528458792077,20,0.4021518167756969,0.563797854113194,False,0,0,nan,nan,0,nan,nan,False
588,event_option_spy_union_event_structural_intraday_circuit_d35_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_union_event_structural_intraday_circuit_d35_2026janjun_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,11.873309214517665,0.36526160039798977,SPY,-1000000000.0,4,row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,199,86,0.4321608040201005,1.253986113460275,25,0.36526160039798977,0.5016295166498952,False,0,0,nan,nan,0,nan,nan,False
589,event_option_spy_union_event_structural_intraday_circuit_d35_s1_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_union_event_structural_intraday_circuit_d35_s1_2026janjun_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,11.873309214517665,0.36526160039798977,SPY,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,199,86,0.4321608040201005,1.253986113460275,25,0.36526160039798977,0.5016295166498952,False,0,0,nan,nan,0,nan,nan,False
590,event_option_spy_union_event_structural_intraday_circuit_rowdelta_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_union_event_structural_intraday_circuit_rowdelta_2026janjun_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,11.873309214517665,0.36526160039798977,SPY,-1000000000.0,4,row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,199,86,0.4321608040201005,1.253986113460275,25,0.36526160039798977,0.5016295166498952,False,0,0,nan,nan,0,nan,nan,False
591,event_option_spy_union_event_structural_meta_eventfirst_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_union_event_structural_meta_eventfirst_2026janjun_risk5000,False,False,True,False,False,False,False,False,-1.0,-1.0,0,10.559146790751981,0.3420188984251683,SPY,-1000000000.0,4,,0,0,nan,nan,0,nan,nan,False,236,95,0.4025423728813559,1.167214548452464,25,0.3420188984251683,0.4661877384666224,False,0,0,nan,nan,0,nan,nan,False
592,event_option_spy_union_event_structural_meta_s2_pf10_wr40_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_union_event_structural_meta_s2_pf10_wr40_2026janjun_risk5000,False,False,True,False,False,False,False,False,-1.0,-1.0,0,14.26961122647268,0.36029306922906207,SPY,-1000000000.0,4,,0,0,nan,nan,0,nan,nan,False,245,103,0.4204081632653061,1.2219293022331115,43,0.36029306922906207,0.48298063530221563,False,0,0,nan,nan,0,nan,nan,False
593,event_option_spy_union_event_structural_meta_s2_pf12_wr45_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_union_event_structural_meta_s2_pf12_wr45_2026janjun_risk5000,False,False,True,False,False,False,False,False,-1.0,-1.0,0,14.26961122647268,0.36029306922906207,SPY,-1000000000.0,4,,0,0,nan,nan,0,nan,nan,False,245,103,0.4204081632653061,1.2219293022331115,43,0.36029306922906207,0.48298063530221563,False,0,0,nan,nan,0,nan,nan,False
594,event_option_spy_union_event_structural_meta_s3_pf10_wr40_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_union_event_structural_meta_s3_pf10_wr40_2026janjun_risk5000,False,False,True,False,False,False,False,False,-1.0,-1.0,0,9.238025544710647,0.3423179013635369,SPY,-1000000000.0,4,,0,0,nan,nan,0,nan,nan,False,287,114,0.397212543554007,1.1195930814538135,43,0.3423179013635369,0.4548224367463267,False,0,0,nan,nan,0,nan,nan,False
595,event_option_spy_union_event_structural_meta_s3_pf12_wr45_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_union_event_structural_meta_s3_pf12_wr45_2026janjun_risk5000,False,False,True,False,False,False,False,False,-1.0,-1.0,0,9.238025544710647,0.3423179013635369,SPY,-1000000000.0,4,,0,0,nan,nan,0,nan,nan,False,287,114,0.397212543554007,1.1195930814538135,43,0.3423179013635369,0.4548224367463267,False,0,0,nan,nan,0,nan,nan,False
596,event_option_spy_union_event_structural_topk_reg_s3_m19_wr20_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_union_event_structural_topk_reg_s3_m19_wr20_2026janjun_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,11.092006198671402,0.39052152210813906,SPY,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,147,69,0.46938775510204084,1.3805120139743197,24,0.39052152210813906,0.5498131838118142,False,0,0,nan,nan,0,nan,nan,False
597,event_option_spy_union_event_structural_wincls_topk_reg_s3_m19_wr20_2025h2_2026jun_risk5000,research_papers\JEPA\results\event_option_spy_union_event_structural_wincls_topk_reg_s3_m19_wr20_2025h2_2026jun_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,9.298050536125622,0.3749863030702235,SPY,-1000000000.0,4,row1:select_months:after_202512|row2:select_months:after_202512|row3:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,160,72,0.45,1.2939500275552365,35,0.3749863030702235,0.5273583164469271,False,0,0,nan,nan,0,nan,nan,False
598,event_option_spy_union_structural_event_meta_structfirst_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_union_structural_event_meta_structfirst_2026janjun_risk5000,False,False,True,False,False,False,False,False,-1.0,-1.0,0,8.943363648548381,0.33795667778929556,SPY,-1000000000.0,4,,0,0,nan,nan,0,nan,nan,False,236,94,0.3983050847457627,1.1390192091019902,25,0.33795667778929556,0.46191111722822525,False,0,0,nan,nan,0,nan,nan,False
599,event_option_spy_variant_selector_2025h2_history_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_variant_selector_2025h2_history_2026janjun_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,4.058562285763493,0.34246750390049413,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,148,62,0.4189189189189189,1.1944304247554791,16,0.34246750390049413,0.4994728977104978,False,0,0,nan,nan,0,nan,nan,False
600,event_option_spy_wincls_current_volume_backfill_m18_2026janjun_risk5000,research_papers\JEPA\results\event_option_spy_wincls_current_volume_backfill_m18_2026janjun_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,6.96331759733835,0.4182240979045792,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,114,58,0.5087719298245614,1.4841200777086019,19,0.4182240979045792,0.5987478576364939,False,0,0,nan,nan,0,nan,nan,False
601,event_option_spy_wincls_current_volume_backfill_m18_2026janmay_risk5000,research_papers\JEPA\results\event_option_spy_wincls_current_volume_backfill_m18_2026janmay_risk5000,False,False,False,False,False,False,False,False,-1.0,-1.0,0,6.96331759733835,0.4182240979045792,SPY,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,114,58,0.5087719298245614,1.4841200777086019,19,0.4182240979045792,0.5987478576364939,False,0,0,nan,nan,0,nan,nan,False
602,event_option_static_union_live_equiv_balanced_2026janmay_risk5000,research_papers\JEPA\results\event_option_static_union_live_equiv_balanced_2026janmay_risk5000,False,True,False,False,True,False,False,False,0.45517241379310347,1.3117738591358434,21,30.303217396787012,0.3763184910009353,SPY,-1000000000.0,32,row1:select_months:after_202512|row2:train_months:after_202512|row2:select_months:after_202512|row3:train_months:after_202512|row3:select_months:after_202512|row6:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row11:val_months:after_202512|row12:val_months:after_202512|row13:val_months:after_202512|row16:val_months:after_202512|row17:val_months:after_202512|row18:val_months:after_202512|row27:val_months:after_202512|row28:val_months:after_202512|row29:val_months:after_202512|row38:select_months:after_202512|row39:select_months:after_202512|row40:select_months:after_202512|row44:select_months:after_202512|row45:select_months:after_202512|row46:train_months:after_202512|row46:select_months:after_202512,197,106,0.5380710659898477,1.721945745926225,21,0.4683899093322727,0.6062958656470439,True,145,66,0.45517241379310347,1.405285807125485,22,0.3763184910009353,0.5363402527187108,False,172,83,0.48255813953488375,1.3117738591358434,29,0.40908095748264456,0.5567973965742439,False
603,event_option_static_union_live_equiv_candidate_2026janmay_risk5000,research_papers\JEPA\results\event_option_static_union_live_equiv_candidate_2026janmay_risk5000,False,True,False,False,True,False,False,False,0.45517241379310347,1.3145590771091804,21,33.22750648248494,0.3763184910009353,SPY,-1000000000.0,28,row1:select_months:after_202512|row2:train_months:after_202512|row2:select_months:after_202512|row3:train_months:after_202512|row3:select_months:after_202512|row6:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row11:val_months:after_202512|row12:val_months:after_202512|row13:val_months:after_202512|row16:val_months:after_202512|row17:val_months:after_202512|row18:val_months:after_202512|row27:val_months:after_202512|row28:val_months:after_202512|row29:val_months:after_202512|row32:select_months:after_202512|row33:select_months:after_202512|row34:select_months:after_202512|row38:select_months:after_202512|row39:select_months:after_202512|row40:train_months:after_202512|row40:select_months:after_202512,197,106,0.5380710659898477,1.721945745926225,21,0.4683899093322727,0.6062958656470439,True,145,66,0.45517241379310347,1.405285807125485,22,0.3763184910009353,0.5363402527187108,False,247,119,0.4817813765182186,1.3145590771091804,36,0.4202253817744963,0.5438953818252986,False
604,event_option_teacher_distill_ptdj_clean_spyhist_ckpt_2026janmay_risk5000,research_papers\JEPA\results\event_option_teacher_distill_ptdj_clean_spyhist_ckpt_2026janmay_risk5000,False,False,False,False,False,False,False,False,0.4230769230769231,1.057225650665176,0,10.388272546481817,0.3325321436006159,SPY,-1000000000.0,12,row3:val_months:after_202512|row4:val_months:after_202512|row5:val_months:after_202512|row6:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row9:train_months:after_202512|row9:val_months:after_202512|row10:train_months:after_202512|row10:val_months:after_202512|row11:train_months:after_202512|row11:val_months:after_202512,83,39,0.46987951807228917,1.3365199769173892,11,0.36623347829270353,0.5761903355411504,False,104,44,0.4230769230769231,1.057225650665176,14,0.3325321436006159,0.5191019109182229,False,197,92,0.467005076142132,1.2133149733236062,0,0.3986341275747363,0.5366382007765229,False
605,event_option_teacher_distill_ptdj_clean_spyhist_vol18_allowinvalid_ckpt_2026janmay_risk5000,research_papers\JEPA\results\event_option_teacher_distill_ptdj_clean_spyhist_vol18_allowinvalid_ckpt_2026janmay_risk5000,False,False,False,False,False,False,False,False,0.4148936170212766,0.9295059065159161,16,4.494697989153038,0.36908190378048705,SPY,-1000000000.0,12,row3:val_months:after_202512|row4:val_months:after_202512|row5:val_months:after_202512|row6:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row9:train_months:after_202512|row9:val_months:after_202512|row10:train_months:after_202512|row10:val_months:after_202512|row11:train_months:after_202512|row11:val_months:after_202512,121,56,0.4628099173553719,1.3068960163132348,23,0.3764818577220656,0.5514267065880774,False,116,53,0.45689655172413796,1.2384165833993146,16,0.36908190378048705,0.5474745191936198,False,470,195,0.4148936170212766,0.9295059065159161,97,0.3712155766825246,0.45995158163429806,False
606,event_option_teacher_distill_ptdj_clean_spyhist_vol18_ckpt_2026janmay_risk5000,research_papers\JEPA\results\event_option_teacher_distill_ptdj_clean_spyhist_vol18_ckpt_2026janmay_risk5000,False,False,False,False,False,False,False,False,0.45689655172413796,1.2133149733236062,0,15.079536029934014,0.36908190378048705,SPY,-1000000000.0,12,row3:val_months:after_202512|row4:val_months:after_202512|row5:val_months:after_202512|row6:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row9:train_months:after_202512|row9:val_months:after_202512|row10:train_months:after_202512|row10:val_months:after_202512|row11:train_months:after_202512|row11:val_months:after_202512,121,56,0.4628099173553719,1.3068960163132348,23,0.3764818577220656,0.5514267065880774,False,116,53,0.45689655172413796,1.2384165833993146,16,0.36908190378048705,0.5474745191936198,False,197,92,0.467005076142132,1.2133149733236062,0,0.3986341275747363,0.5366382007765229,False
607,event_option_teacher_distill_ptdj_lgbm_multiclass_ckpt_2026janmay_risk5000,research_papers\JEPA\results\event_option_teacher_distill_ptdj_lgbm_multiclass_ckpt_2026janmay_risk5000,False,False,False,False,False,False,False,False,0.35135135135135137,0.8499521793756849,0,6.673453186033234,0.26887011950742146,SPY,-1000000000.0,12,row3:val_months:after_202512|row4:val_months:after_202512|row5:val_months:after_202512|row6:val_months:after_202512|row7:val_months:after_202512|row8:val_months:after_202512|row9:train_months:after_202512|row9:val_months:after_202512|row10:train_months:after_202512|row10:val_months:after_202512|row11:train_months:after_202512|row11:val_months:after_202512,83,39,0.46987951807228917,1.3365199769173892,11,0.36623347829270353,0.5761903355411504,False,111,39,0.35135135135135137,0.8499521793756849,12,0.26887011950742146,0.44377720891493855,False,197,92,0.467005076142132,1.2133149733236062,0,0.3986341275747363,0.5366382007765229,False
608,event_option_variant_selector_2025h2_history_2026janmay_risk5000,research_papers\JEPA\results\event_option_variant_selector_2025h2_history_2026janmay_risk5000,False,False,False,False,False,False,False,False,0.3872053872053872,0.9843519511327928,16,18.415844145807178,0.3335831530522418,QQQ,-1000000000.0,0,fold file missing,205,111,0.5414634146341464,1.670065674454766,31,0.4731175009550031,0.6082839606896207,True,139,61,0.43884892086330934,1.3259763215541738,16,0.3590967234423357,0.5218902103207831,False,297,115,0.3872053872053872,0.9843519511327928,43,0.3335831530522418,0.4437081808528602,False
609,event_option_variant_selector_existing_2026janmay_risk5000,research_papers\JEPA\results\event_option_variant_selector_existing_2026janmay_risk5000,False,False,False,False,False,False,False,False,0.41509433962264153,1.115575511298456,16,19.833201311878646,0.35739492332205847,QQQ,-1000000000.0,0,fold file missing,187,96,0.5133689839572193,1.3827277053263571,31,0.4421862744799072,0.5840134833237562,False,141,64,0.45390070921985815,1.4128624922179567,22,0.3740333550932513,0.5362133373534652,False,265,110,0.41509433962264153,1.115575511298456,16,0.35739492332205847,0.4752201792837749,False
610,event_option_variant_selector_full20_2025hist_2026janjun_historyheavy_v1,research_papers\JEPA\results\event_option_variant_selector_full20_2025hist_2026janjun_historyheavy_v1,False,False,False,False,False,False,False,False,0.45121951219512196,1.0758078393321735,19,5.619509065583069,0.34811270021487606,SPXW,-1000000000.0,0,fold file missing,82,37,0.45121951219512196,1.1930827689420207,19,0.34811270021487606,0.5586922386817192,False,121,55,0.45454545454545453,1.1195406188782753,19,0.3685882130623515,0.543300032205601,False,230,113,0.49130434782608695,1.0758078393321735,34,0.42737158940911063,0.5555228039966922,False
611,event_option_variant_selector_full20_2025hist_2026janjun_loose_v1,research_papers\JEPA\results\event_option_variant_selector_full20_2025hist_2026janjun_loose_v1,False,False,False,False,False,False,False,False,0.4251968503937008,1.0210925182313861,6,6.129238802941145,0.3426554944070406,SPXW,-1000000000.0,0,fold file missing,127,54,0.4251968503937008,1.0739826467613878,6,0.3426554944070406,0.5121305942589557,False,140,68,0.4857142857142857,1.3252363052832568,16,0.4044181106648916,0.5677734950599487,False,112,51,0.45535714285714285,1.0210925182313861,20,0.3661378448952173,0.547537275378617,False
612,event_option_variant_selector_full20_2025hist_2026janjun_strict_v1,research_papers\JEPA\results\event_option_variant_selector_full20_2025hist_2026janjun_strict_v1,False,False,False,False,False,False,False,False,0.45625,0.841967039304235,15,2.269783009916093,0.38100176815340075,QQQ,-1000000000.0,0,fold file missing,82,42,0.5121951219512195,1.380636398396362,19,0.4059077238820504,0.6173910413938009,False,155,73,0.47096774193548385,1.0739188593645022,19,0.39404147460936,0.5492982550379262,False,160,73,0.45625,0.841967039304235,15,0.38100176815340075,0.533549773924106,False
613,event_option_variant_selector_full20_2025hist_2026janjun_valonly_v1,research_papers\JEPA\results\event_option_variant_selector_full20_2025hist_2026janjun_valonly_v1,False,False,False,False,False,False,False,False,0.45161290322580644,0.8961025010733583,16,-1.0629978964379914,0.3753828188323388,SPY,-1000000000.0,0,fold file missing,206,95,0.46116504854368934,0.8961025010733583,19,0.3944258734315078,0.5293260863102907,False,155,70,0.45161290322580644,0.9794137391240626,16,0.3753828188323388,0.5301833972464715,False,193,98,0.5077720207253886,1.0993066532580094,28,0.43777968196940914,0.5774610097932583,False
614,event_static_union_config_scan_octdec_ordergrid_combined_2026janmay_32w_v1,research_papers\JEPA\results\event_static_union_config_scan_octdec_ordergrid_combined_2026janmay_32w_v1,False,True,True,True,True,False,False,False,0.4668192219679634,1.35054706341436,19,50.40929635366896,0.4205361461503249,QQQ,-1000000000.0,12,,134,68,0.5074626865671642,1.6266800548619096,19,0.42379418205055697,0.5907152407102804,False,325,166,0.5107692307692308,1.5770911467305875,70,0.45661463817734327,0.5646722154484243,True,437,204,0.4668192219679634,1.35054706341436,72,0.4205361461503249,0.5136805673194594,False
615,event_static_union_config_scan_octdec_scoredesc_spxw_combined_2026janmay_32w_v1,research_papers\JEPA\results\event_static_union_config_scan_octdec_scoredesc_spxw_combined_2026janmay_32w_v1,False,True,True,True,True,False,False,False,0.4668192219679634,1.35054706341436,19,55.26261571582455,0.4205361461503249,QQQ,-1000000000.0,12,,134,81,0.6044776119402985,2.2836328899111376,19,0.5198870516142258,0.6832448670374967,True,325,166,0.5107692307692308,1.5770911467305875,70,0.45661463817734327,0.5646722154484243,True,437,204,0.4668192219679634,1.35054706341436,72,0.4205361461503249,0.5136805673194594,False
616,event_static_union_longsrc_2025select_2026janmay_risk5000_v1,research_papers\JEPA\results\event_static_union_longsrc_2025select_2026janmay_risk5000_v1,False,True,True,True,True,False,False,False,0.5064102564102564,1.3740511416172307,34,26.761074256067737,0.42874962494275415,QQQ,-1000000000.0,32,,157,81,0.5159235668789809,1.5982160982197728,36,0.4383100600097093,0.5927764523650262,False,208,113,0.5432692307692307,1.5676464289458187,44,0.47540198257029914,0.6095672208151225,True,156,79,0.5064102564102564,1.3740511416172307,34,0.42874962494275415,0.5837627733721508,False
617,event_static_union_longsrc_qqq_2025select_2026janmay_v1,research_papers\JEPA\results\event_static_union_longsrc_qqq_2025select_2026janmay_v1,False,False,True,False,False,False,False,False,-1.0,-1.0,0,5.720565972391419,0.42874962494275415,QQQ,-1000000000.0,12,,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,156,79,0.5064102564102564,1.3740511416172307,34,0.42874962494275415,0.5837627733721508,False
618,event_static_union_longsrc_spxw_2025select_2026janmay_v1,research_papers\JEPA\results\event_static_union_longsrc_spxw_2025select_2026janmay_v1,False,False,True,False,False,False,False,False,-1.0,-1.0,0,9.434135097439485,0.4383100600097093,SPXW,-1000000000.0,10,,157,81,0.5159235668789809,1.5982160982197726,36,0.4383100600097093,0.5927764523650262,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
