ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,source_backfill_dir,pnl
QQQ,20260226,202602,10:00,600,zero_dte,PUT,0.7603611461626947,0.1930556161668138,0.7603611461626947,-0.3,0.5,0.5,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,36,0,18,17,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260227,202602,10:00,600,zero_dte,PUT,0.4158599471038645,0.3047206621441539,0.4158599471038645,0.5,-0.3,-0.3,thr-999.000_maxday1,202602,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,37,0,18,18,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260302,202603,10:00,600,zero_dte,CALL,-0.2546644583923271,-0.2546644583923271,-0.2720000115036964,0.5,-0.3,0.5,thr-999.000_maxday3,202603,600,forcedmax3_d50,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,117,1,1,0,18,False,fallback_volume_pace,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260303,202603,10:00,600,zero_dte,PUT,0.7362966414395128,0.2554303069839489,0.7362966414395128,-0.3,0.5,0.5,thr0.480_maxday3,202603,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,38,0,2,1,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260303,202603,11:30,690,zero_dte,CALL,0.4836894289316284,0.4836894289316284,0.2958664033491516,-0.3,-0.3,-0.3,thr0.480_maxday3,202603,690,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,39,0,2,2,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260303,202603,12:45,765,zero_dte,CALL,0.4809898657193528,0.4809898657193528,0.3012476507792806,-0.3,0.5,-0.3,thr0.480_maxday3,202603,765,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,40,0,2,3,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260304,202603,10:00,600,zero_dte,CALL,0.5466549451527957,0.5466549451527957,0.2987152818262953,-0.3,0.5,-0.3,thr0.480_maxday3,202603,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,41,0,3,4,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260304,202603,14:15,855,zero_dte,CALL,0.4818600204154774,0.4818600204154774,0.201400247908237,-0.3,0.5,-0.3,thr0.480_maxday3,202603,855,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,42,0,3,5,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260305,202603,10:00,600,zero_dte,PUT,0.6061880649896277,0.1484650104413609,0.6061880649896277,-0.3,0.5,0.5,thr0.480_maxday3,202603,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,43,0,4,6,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260306,202603,12:30,750,zero_dte,CALL,0.502286555688765,0.502286555688765,0.3404303003003973,-0.3,0.5,-0.3,thr0.480_maxday3,202603,750,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,44,0,5,7,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260309,202603,10:15,615,zero_dte,CALL,0.4886908539481256,0.4886908539481256,0.2691768162267938,0.5,-0.3,0.5,thr0.480_maxday3,202603,615,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,45,0,5,8,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260309,202603,13:00,780,zero_dte,CALL,0.5298306287216994,0.5298306287216994,0.2687177689327172,-0.3,0.5,-0.3,thr0.480_maxday3,202603,780,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,46,0,5,9,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260310,202603,10:00,600,zero_dte,CALL,0.6114569408379323,0.6114569408379323,0.1816758320682401,0.5,-0.3,0.5,thr0.480_maxday3,202603,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,47,0,6,10,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260310,202603,10:30,630,zero_dte,PUT,0.5134208841097649,0.2644029014957321,0.5134208841097649,0.5,-0.3,-0.3,thr0.480_maxday3,202603,630,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,48,0,6,11,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260310,202603,13:00,780,zero_dte,CALL,0.4822524359145029,0.4822524359145029,0.313580473001858,0.5,-0.3,0.5,thr0.480_maxday3,202603,780,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,49,0,6,12,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260311,202603,10:00,600,zero_dte,PUT,0.6687163124984891,0.1473173327787778,0.6687163124984891,-0.3,0.5,0.5,thr0.480_maxday3,202603,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,50,0,7,13,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260311,202603,10:45,645,zero_dte,CALL,0.5056943956432332,0.5056943956432332,0.3428594575435705,-0.3,-0.3,-0.3,thr0.480_maxday3,202603,645,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,51,0,7,14,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260311,202603,11:45,705,zero_dte,CALL,0.5005143879353178,0.5005143879353178,0.3382170494172799,0.5,-0.3,0.5,thr0.480_maxday3,202603,705,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,52,0,7,15,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260312,202603,10:15,615,zero_dte,CALL,0.5848897164828694,0.5848897164828694,0.3480954716923957,-0.3,0.5,-0.3,thr0.480_maxday3,202603,615,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,53,0,8,16,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260313,202603,10:00,600,zero_dte,PUT,0.5887203883682484,0.2569000518151536,0.5887203883682484,-0.3,0.5,0.5,thr0.480_maxday3,202603,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,54,0,9,17,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260313,202603,13:30,810,zero_dte,CALL,0.4939494824046444,0.4939494824046444,0.3315702897801719,-0.3,0.5,-0.3,thr0.480_maxday3,202603,810,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,55,0,9,18,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260317,202603,10:45,645,zero_dte,CALL,0.5252083792809334,0.5252083792809334,0.2640728657430933,-0.3,0.5,-0.3,thr0.480_maxday3,202603,645,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,56,0,10,19,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260317,202603,14:15,855,zero_dte,CALL,0.5123570109728406,0.5123570109728406,0.3323329392124059,-0.3,0.5,-0.3,thr0.480_maxday3,202603,855,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,57,0,10,20,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260318,202603,10:00,600,zero_dte,PUT,0.5560197890320596,0.3833461117827688,0.5560197890320596,-0.3,0.5,0.5,thr0.480_maxday3,202603,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,58,0,11,21,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260318,202603,11:00,660,zero_dte,PUT,0.4927307126857406,0.3477513946898633,0.4927307126857406,-0.3,0.5,0.5,thr0.480_maxday3,202603,660,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,59,0,11,22,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260318,202603,11:30,690,zero_dte,CALL,0.5010070151064845,0.5010070151064845,0.3403585234422106,-0.3,0.5,-0.3,thr0.480_maxday3,202603,690,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,60,0,11,23,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260319,202603,10:00,600,zero_dte,PUT,0.5491466182098462,0.2233513223787634,0.5491466182098462,-0.3,0.5,0.5,thr0.480_maxday3,202603,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,61,0,12,24,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260319,202603,13:30,810,zero_dte,CALL,0.5067211690534251,0.5067211690534251,0.2819214115875902,-0.3,0.5,-0.3,thr0.480_maxday3,202603,810,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,62,0,12,25,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260320,202603,10:30,630,zero_dte,PUT,0.5188372560791201,0.2521576215012872,0.5188372560791201,-0.3,-0.3,-0.3,thr0.480_maxday3,202603,630,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,63,0,13,26,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260323,202603,10:00,600,zero_dte,CALL,0.5551322225492635,0.5551322225492635,0.2207493383120034,-0.3,-0.3,-0.3,thr0.480_maxday3,202603,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,64,0,14,27,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260323,202603,10:45,645,zero_dte,CALL,0.502187855017217,0.502187855017217,0.3077434234682372,0.5,-0.3,0.5,thr0.480_maxday3,202603,645,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,65,0,14,28,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260323,202603,11:15,675,zero_dte,CALL,0.4998102763906593,0.4998102763906593,0.2806588429919501,-0.3,0.5,-0.3,thr0.480_maxday3,202603,675,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,66,0,14,29,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260324,202603,10:00,600,zero_dte,CALL,0.494207905784685,0.494207905784685,0.3194681300957409,-0.3,0.5,-0.3,thr0.480_maxday3,202603,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,67,0,14,30,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260324,202603,10:45,645,zero_dte,CALL,0.5129045891828337,0.5129045891828337,0.3340543743492271,0.5,-0.3,0.5,thr0.480_maxday3,202603,645,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,68,0,14,31,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260324,202603,11:45,705,zero_dte,CALL,0.5354124692396495,0.5354124692396495,0.3061039272896687,-0.3,0.5,-0.3,thr0.480_maxday3,202603,705,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,69,0,14,32,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260325,202603,10:00,600,zero_dte,CALL,0.6848298014112187,0.6848298014112187,0.1920683763922669,0.5,-0.3,0.5,thr0.480_maxday3,202603,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,70,0,15,33,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260325,202603,11:45,705,zero_dte,CALL,0.504907866592873,0.504907866592873,0.2883619445835876,0.5,-0.3,0.5,thr0.480_maxday3,202603,705,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,71,0,15,34,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260326,202603,10:00,600,zero_dte,PUT,0.5580001151645819,0.2571929651681209,0.5580001151645819,-0.3,-0.3,-0.3,thr0.480_maxday3,202603,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,72,0,16,35,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260331,202603,10:00,600,zero_dte,PUT,0.5164554789227207,0.1466610362571954,0.5164554789227207,-0.3,0.5,0.5,thr0.480_maxday3,202603,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,73,0,18,36,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260402,202604,10:00,600,zero_dte,CALL,0.5206196885823735,0.5206196885823735,0.200426572625165,-0.3,-0.3,-0.3,thr0.423_maxday1,202604,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,74,0,2,0,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260402,202604,10:30,630,zero_dte,CALL,-0.1771062705097436,-0.1771062705097436,-0.3000000119209289,0.5,-0.3,0.5,thr-999.000_maxday3,202604,630,forcedmax3_d50,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,184,1,2,1,18,False,fallback_volume_pace,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260406,202604,10:00,600,zero_dte,PUT,-0.1461019082094762,-0.3000000119209289,-0.1461019082094762,-0.3,0.5,0.5,thr-999.000_maxday3,202604,600,forcedmax3_d50,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,186,1,4,2,18,False,fallback_volume_pace,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260406,202604,10:30,630,zero_dte,PUT,-0.2241448720992297,-0.2277786751649053,-0.2241448720992297,-0.3,0.5,0.5,thr-999.000_maxday3,202604,630,forcedmax3_d50,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,187,1,4,3,18,False,fallback_volume_pace,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260406,202604,11:30,690,zero_dte,PUT,0.4414972078072287,0.3896455144693772,0.4414972078072287,0.5,-0.3,-0.3,thr0.423_maxday1,202604,690,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,75,0,4,4,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260407,202604,10:00,600,zero_dte,PUT,0.6853511240478144,0.281914916686758,0.6853511240478144,-0.3,0.5,0.5,thr0.423_maxday1,202604,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,76,0,5,5,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260408,202604,10:00,600,zero_dte,CALL,0.4690676069668804,0.4690676069668804,0.3412578370607068,-0.3,-0.3,-0.3,thr0.423_maxday1,202604,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,77,0,5,6,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260410,202604,11:00,660,zero_dte,PUT,0.4443892110743224,0.2885985450312934,0.4443892110743224,0.5,-0.3,-0.3,thr0.423_maxday1,202604,660,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,78,0,7,7,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260413,202604,10:00,600,zero_dte,PUT,0.6513289766192855,0.1123641293964457,0.6513289766192855,-0.3,0.5,0.5,thr0.423_maxday1,202604,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,79,0,8,8,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260414,202604,10:00,600,zero_dte,CALL,0.5218643962508684,0.5218643962508684,0.2980004134857931,0.5,-0.3,0.5,thr0.423_maxday1,202604,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,80,0,9,9,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260416,202604,10:30,630,zero_dte,PUT,0.4733816946396817,0.3534973692680143,0.4733816946396817,0.5,-0.3,-0.3,thr0.423_maxday1,202604,630,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,81,0,10,10,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260417,202604,10:15,615,zero_dte,PUT,0.4816390418016197,0.1746481048262227,0.4816390418016197,-0.3,-0.3,-0.3,thr0.423_maxday1,202604,615,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,82,0,11,11,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,-1500.0
QQQ,20260420,202604,10:00,600,zero_dte,PUT,0.4338296353268999,0.2368424393550351,0.4338296353268999,-0.3,0.5,0.5,thr0.423_maxday1,202604,600,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,83,0,12,12,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
QQQ,20260421,202604,10:15,615,zero_dte,PUT,0.5188276628765222,0.202405477441861,0.5188276628765222,-0.3,0.5,0.5,thr0.423_maxday1,202604,615,win_valthr_wr45_d25,research_papers\JEPA\results\_diagnostics\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_wf2026_fulljun_excl202605_qqq_v1\event_option_gate_trades.csv,84,0,13,13,18,False,primary,research_papers\JEPA\results\_diagnostics\event_option_dense15_backfill18_wf2026_fulljun_excl202605_qqq_v1,2500.0
