ticker,trade_date,expiration,role,kind,path,size_bytes,sha256
SPY,20230210,20230217,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230217_20230210_greeks.parquet,4531830,c54b1baf960291e08153f7a5e3719b1c1bee1c877defd55f1666d0b6f4edf4e7
SPY,20230210,20230217,back,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230217_20230210_iv.parquet,1984322,24a6ceabdcad674f9393c5abd15de3a68cab86fa4d1fcf39c8b1a069c579139f
SPY,20230210,20230210,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230210_20230210_greeks.parquet,1785138,a9faf53e88d0380c2b2af48fe962125490c89d4e1f6fcafc48ab9a2f17d57f56
SPY,20230210,20230210,front,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230210_20230210_iv.parquet,1013353,ba648bb1bb1f473d185685997f3cb5c1fa8b307298d156572c9a8e03b0e44640
SPY,20230210,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\02\SPY_20230210.parquet,12417,ce19b749e44115db72dee32a5fd9698345a3dfdb285627f98506d61fe926defa
SPY,20230213,20230217,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230217_20230213_greeks.parquet,4838385,54e89b4d0da057566fe5352e5cfd0e37a51a7ed616c2af07074626b92b05d819
SPY,20230213,20230217,back,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230217_20230213_iv.parquet,1927879,e89c783a1f543097608c1b49a37e1ed400cb838febe12dfd622644032e271fa8
SPY,20230213,20230213,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230213_20230213_greeks.parquet,1550754,eadbcfa4d664fe1e78d200e6c765dae9c0b62cac16e513d165a61a94dfc2bb3a
SPY,20230213,20230213,front,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230213_20230213_iv.parquet,870034,c502a79c10feb046573adb22b0dcd26c61d30ae707b5535996d40f277c2fef5e
SPY,20230213,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\02\SPY_20230213.parquet,12512,0622e16bf07adeee84caa972797f42a5bb8ed07a0cc3878ec3c226ea16832174
SPY,20230214,20230217,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230217_20230214_greeks.parquet,4705463,538a4bf49cdbaae3c3fd101de72aa9a19525f2bbda1f3d00fb8627b1c2569ab1
SPY,20230214,20230217,back,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230217_20230214_iv.parquet,2066400,2b7703846aec52e01467fdf76dc92c5d18090353e0cc504113fa12c9a596d667
SPY,20230214,20230214,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230214_20230214_greeks.parquet,1699422,cde4e6e73a9e6459c942c7853abd209214a7129360755ff96f4b3984daabd83e
SPY,20230214,20230214,front,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230214_20230214_iv.parquet,970287,735eddc52747c21b0eb9f6e04c1e63d72407943d897b24e3f67b183c44c962bf
SPY,20230214,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\02\SPY_20230214.parquet,13580,a91ade36c68aa709176c38351643aabaa5e7dbf8405acdcf24c1626103b26345
SPY,20230215,20230217,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230217_20230215_greeks.parquet,4243403,838afedad6f740bf2677c0fdbc5bc7cabb03cafbb68f9637ed719b998e5e9f98
SPY,20230215,20230217,back,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230217_20230215_iv.parquet,1842403,a10ff0df64876654995016f84d9adfd2ed061344770629a35861748f3af587a8
SPY,20230215,20230215,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230215_20230215_greeks.parquet,1514872,5246425a87b5ded7ef531c3fb34e7ff303a937c094cbc5f845925c432e42ac27
SPY,20230215,20230215,front,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230215_20230215_iv.parquet,853698,3e60c58014051a934ec0eca5203fa2c1d7e792014ef6150f8559d0b1ca1db862
SPY,20230215,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\02\SPY_20230215.parquet,12975,3ec1e7988639f897eeaa9f02b7d194b4cc27d5f4d6984d59546a39913dfaa3e4
SPY,20230216,20230217,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230217_20230216_greeks.parquet,3108460,e677c4de6cb34e76efb210ae0b0ddb4b51f45a080cba18d80346b1520ad9b553
SPY,20230216,20230217,back,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230217_20230216_iv.parquet,1708570,f61f1d5618f882b632ff5160660523a29553998eaca4607b169ae0cbca4600df
SPY,20230216,20230216,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230216_20230216_greeks.parquet,1338825,cd7a73b007f8ce69ba8d9448533359b9ff70bd1f57abde81c6911d0c54caf387
SPY,20230216,20230216,front,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230216_20230216_iv.parquet,851121,486f9b3340e7976a88266d1e669e6c49f3a7b2e9b976c4767c12d4e7485eba20
SPY,20230216,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\02\SPY_20230216.parquet,13052,17d028567af0d8c9daff8dfb462b5f4c87c8ef672dfa50c2ad5d781bdde28af4
SPY,20230217,20230224,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230224_20230217_greeks.parquet,3217001,6176d70cc8d3e2e0e0ee0be3e4f5cab3788978cbe428daba9a0269ede36bec36
SPY,20230217,20230224,back,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230224_20230217_iv.parquet,1272995,32b197b42bed1c814c3aeb07f3f701e0c4779006e06620c27ec012f6297452d6
SPY,20230217,20230217,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230217_20230217_greeks.parquet,2223420,869d99e89130fc47383ffa6b739d5137a3290ba471cfba18d04ddf690d9a2c49
SPY,20230217,20230217,front,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230217_20230217_iv.parquet,1645142,e25495d3136694d48503b7adc7d86e4acf64e62bab576c67b49763c983cc0d0c
SPY,20230217,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\02\SPY_20230217.parquet,12794,bcf9aabf80dc9aa594f5f74fa351a68e6eca86a1bd01c835cc9128e5efc56797
SPY,20230221,20230224,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230224_20230221_greeks.parquet,3358826,17d7dd100c3dc25c3f7b26d32577e57a6498669182f5f3f774bb6aaeb8e83afb
SPY,20230221,20230224,back,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230224_20230221_iv.parquet,1218986,99b8aaa624a97be881af3f7451686f768cdf4723af34757695a2645b957c13e7
SPY,20230221,20230221,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230221_20230221_greeks.parquet,1626195,7acb6f38bef78d77819f5b02cf5160e6cb044e15dac28c9417abbdcc959de7ce
SPY,20230221,20230221,front,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230221_20230221_iv.parquet,870184,bc1e45e927e9397e68deffa4c4a8ab9955f73a1a5e9d3276719b9d87799ff2a3
SPY,20230221,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\02\SPY_20230221.parquet,13292,8773f0f45f3f72ba2aca1ba8894c9a897daf21af50bea195ec2e363eda2c97c1
SPY,20230222,20230224,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230224_20230222_greeks.parquet,3176055,9826d3af932793fb73bba92d86334fc4f75752879d678b0e9140af16580db896
SPY,20230222,20230224,back,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230224_20230222_iv.parquet,1210737,8330779ec9740dcf3b50da191a675c4bdcf3ba29053f997a1e626b89515eabf5
SPY,20230222,20230222,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230222_20230222_greeks.parquet,1757800,bfcb64483d38699f74bfa6fe5632a4701e195b3f84015d430b5945bb9da1b2e7
SPY,20230222,20230222,front,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230222_20230222_iv.parquet,932325,ce7bf294168c5bb9af3d6bec080b8a8308a3c786abece3ec8dc8c97795037963
SPY,20230222,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\02\SPY_20230222.parquet,13122,1e318ad3587c93d97b04f151df3d277ca65e28b6063a68f276310879ba81cfb7
SPY,20230223,20230224,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230224_20230223_greeks.parquet,2566322,0dba444d716e77733a8f211b4e394335092ce27cc50f2de07f80c550b7092b78
SPY,20230223,20230224,back,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230224_20230223_iv.parquet,1162224,a7021435f782743f37b345e12b464fa78911401a72f057fc9dee50977dee332f
SPY,20230223,20230223,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230223_20230223_greeks.parquet,1316602,03527473a191ef92599f927dd560e2e64102c675e4797addb7252c76cf056973
SPY,20230223,20230223,front,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230223_20230223_iv.parquet,803691,c4e3fe5cc0f7b2fbd99bff9c3418cd53d3a69c4b52632efe897e9efe7cc5ae9d
SPY,20230223,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\02\SPY_20230223.parquet,13907,adbf83498aa0c5dbf605df7645a154cc0a9dbba258ba700e5564aa10f3d10149
SPY,20230224,20230303,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230303_20230224_greeks.parquet,3245228,e0cbd88f036406c24fe7e4746a3c9d8c6d5a5c89ad6b9740edc547e974988062
SPY,20230224,20230303,back,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230303_20230224_iv.parquet,1219258,1169d77a649d2e247d2b3db9f062b1393eba9e332e60cd21c858950e338cf13d
SPY,20230224,20230224,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230224_20230224_greeks.parquet,1801233,b71bb6452755701ccb3baa1d03c1b4f73db5a91b9363bb94b6aec2068fce8096
SPY,20230224,20230224,front,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230224_20230224_iv.parquet,1051566,ab673eda8e1955f3c111f89db48f67556ee2d89a86f8160f83f7ed0fb21388ff
SPY,20230224,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\02\SPY_20230224.parquet,12751,11d942a9787de0b8a7f5b834f787a429def988fc9ea0ade32e188a0cfba172b1
SPY,20230227,20230303,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230303_20230227_greeks.parquet,3318671,9e42ac8a6f42c9b35f267dc7df7a86b897c79e3fdfc0e9c8df2bbb5a3b2f6063
SPY,20230227,20230303,back,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230303_20230227_iv.parquet,1171874,f35f95eba406d8f8e70cefd6d21cbdfeebce144ec50771e77e4d9028d415025c
SPY,20230227,20230227,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230227_20230227_greeks.parquet,1477580,83786506ac6c8ee444862e20410f9f63adbdcb037e9c933a16983e60ebd9edbd
SPY,20230227,20230227,front,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230227_20230227_iv.parquet,885538,37afdb000c2fd5988af81c273194ce8d31bf85a0ba5e431425e4585b33d3d7f7
SPY,20230227,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\02\SPY_20230227.parquet,12898,6daf51660e8cd934a9c4f00dfa2f0e0568fcb7189695e9cb004f2cf78ce64381
SPY,20230228,20230303,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230303_20230228_greeks.parquet,3118577,ec35fa9bc52e65860e0a64ae6528c9d0ed33779ec2c136abd8f4ce5b340e67e4
SPY,20230228,20230303,back,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230303_20230228_iv.parquet,1126944,67656bf5c11125476fa5efd325331305437374110633623a483e493ba92edd7b
SPY,20230228,20230228,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\02\SPY_20230228_20230228_greeks.parquet,1526299,8918a56319c2edf23d11442cc0e86b6c50fa6d64d767a2053dcaf55d011ce817
SPY,20230228,20230228,front,iv,D:\ThetaData\data_options\SPY\iv\2023\02\SPY_20230228_20230228_iv.parquet,889118,c2045ba658f890ad01a0f31a1186dbfb64d3e3010b5f3508106e90eff797baa7
SPY,20230228,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\02\SPY_20230228.parquet,12245,a3ab2016321403ec9a832b40198394ea3dd349565df035fc3845b38b38919280
SPY,20230301,20230303,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230303_20230301_greeks.parquet,3005952,c171c82443a39e9a46df6be5b30965867900a9cbfd9b36f2b438e85a88bb2466
SPY,20230301,20230303,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230303_20230301_iv.parquet,1115530,91a8c71d11268c1807c99cb864e5ba9f32d504e46afd028e4d7fd29800fdadfa
SPY,20230301,20230301,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230301_20230301_greeks.parquet,1613402,767dccad78a4594b2bc1d38561512fef83632672406e7138b758c67ff21e5c3a
SPY,20230301,20230301,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230301_20230301_iv.parquet,893610,d0d4808d8c8a1a4f9e6b6e6a3cef2bf227250dda722cc917961091cb7c10d2e9
SPY,20230301,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230301.parquet,12436,04495c376de009fca46221d6235ac47cbe837f20c628ae8ed2a8f1db1ea442a1
SPY,20230302,20230303,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230303_20230302_greeks.parquet,2407239,b84f78497c1e79c09731e35ba7f0e3c0be44a6e17bdd09b256f258b514f1c611
SPY,20230302,20230303,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230303_20230302_iv.parquet,1038998,8d0eddafa72a5750183cf69dc36d7d7728d290b045749c44f0fd85ce1754a545
SPY,20230302,20230302,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230302_20230302_greeks.parquet,1279051,efd53ae02fa0e230681e94f2bb5175e3421f063a77ffd5639fb92730d17fb112
SPY,20230302,20230302,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230302_20230302_iv.parquet,802533,ed3b7c33f9ee121c5b70cbc50346ec3ba08b2aab61a457373a6868cee6e40596
SPY,20230302,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230302.parquet,12978,35bcd9bd778c2b39999c4281e725d11be3e34ca74abfaef6e4622654fbec3f8b
SPY,20230303,20230310,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230310_20230303_greeks.parquet,3015013,73b4a983d8de41c04c9085edf13f710844026119fdc738d08317437a8a1da8e3
SPY,20230303,20230310,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230310_20230303_iv.parquet,1185874,82319ab9abb77d1766be5f743e0e877b036ba733534d63c8d4a0d54dd8303d11
SPY,20230303,20230303,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230303_20230303_greeks.parquet,1669025,aa54fd0b460c8c160e115402607df2840d015eb91607207ea9c5d47cc48299a6
SPY,20230303,20230303,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230303_20230303_iv.parquet,1000197,f181adede0ab49e70a641d8da33d5a7121b84094758faca140df50c7af33455c
SPY,20230303,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230303.parquet,13184,a99e12d8d8ec4070e51ee5116fbef8b0960d536a63b07316f2009053a478a495
SPY,20230306,20230310,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230310_20230306_greeks.parquet,3398438,883db41d18af23007a10a0dea8ea3629f62129a04527b0b9d5f9cc7159f61384
SPY,20230306,20230310,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230310_20230306_iv.parquet,1161613,23d80c49f2d1924e52ba30befca9ee6a8b1c62c0e0af6def11835a713bc050bc
SPY,20230306,20230306,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230306_20230306_greeks.parquet,1372599,75afbdcb9c67f3b713886a5af5a3b16e6e36d7eeecb52b383101616d8ec25301
SPY,20230306,20230306,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230306_20230306_iv.parquet,809074,dea60737d459abeb83b0e4b85ab5802442aed2aea329b2127f4beb068b2b265d
SPY,20230306,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230306.parquet,12634,a36b2ea896e423d620723f311074eaf06ea0a5000955bd3a13cc36b0150b09d4
SPY,20230307,20230310,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230310_20230307_greeks.parquet,3323867,cf209e238182f5388e34b5714982e686006b097430d57b246be08ce84a0cb044
SPY,20230307,20230310,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230310_20230307_iv.parquet,1240354,59e27b47f1d19b97a05f20f976d8bb4a616c91eeab114bcec6baa46fb7021a9f
SPY,20230307,20230307,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230307_20230307_greeks.parquet,1514095,488171437359739dbad1db3905fe18d9d7b959ce548ca3b86f270b8160722b54
SPY,20230307,20230307,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230307_20230307_iv.parquet,869328,4809547557f2df90a4424564ee9f20fd15427d82fdaf2d100de822f92dd989d7
SPY,20230307,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230307.parquet,13664,6d5690089abf1d96af0e4993ed4adeae1ae92603e48204b6b44d823da24e6bed
SPY,20230308,20230310,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230310_20230308_greeks.parquet,3138006,d8fe35a9a1a51d2ffc140db8c8ffeec5d48af19a53f697400fd7c3288afa280d
SPY,20230308,20230310,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230310_20230308_iv.parquet,1147347,dc4b0666aac3fb5d531a4cb4346ea3d62890b2412b95ca0fe553d2638fb0ee62
SPY,20230308,20230308,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230308_20230308_greeks.parquet,1394370,6080f8b53b639febeb28739df26598fbd4095d7832af0c4bd86abfee5dab8879
SPY,20230308,20230308,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230308_20230308_iv.parquet,787298,de42f570e3e45d2491cf8ccb4e9f2457440dbf65ad29b6668cf84761b8eda48a
SPY,20230308,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230308.parquet,12618,067e468607edcf925b34adb6e9c151e804d601e45cb2dbc5591123aa1c128332
SPY,20230309,20230310,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230310_20230309_greeks.parquet,2714528,dbee1fcdd5ba7d6f2e2c1dab535f23f9876da990a9ad6246ca0c8c4ccb893541
SPY,20230309,20230310,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230310_20230309_iv.parquet,1172794,dab96740c967ba58ffbcee69acbc9659be8770cad9007478eac85e68d4695015
SPY,20230309,20230309,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230309_20230309_greeks.parquet,1383027,d30e1c4129c6f5d8faca6b613c13e2a85945280a75fee7e26ac01fe5ec7fb9f2
SPY,20230309,20230309,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230309_20230309_iv.parquet,852002,70c1edf38461174201730baa3a9851fb8df11a52f30fcdf18c82081d09c599f7
SPY,20230309,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230309.parquet,14371,321989ad7abd74e34e338d5eb37b7e673fa769e7fa5406126fd9770d5074c65c
SPY,20230310,20230317,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230317_20230310_greeks.parquet,5370661,5e8d3c66aa0bae46a1556e0cbeea2a18f19a1576aff2b2a37652303e89ee5478
SPY,20230310,20230317,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230317_20230310_iv.parquet,2404220,fa315438d38f16ba4efe9ec85f4c8d72d5365fd1a4e814e0734de2b41d4c1d90
SPY,20230310,20230310,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230310_20230310_greeks.parquet,2108636,bb210a374273211af7b732271bc3a0e016282eac73c2012ae891cbb109993609
SPY,20230310,20230310,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230310_20230310_iv.parquet,1140117,45181c3b705902bc75c439e1dad9866da8f2c571fa9830747ffbed4b3963480e
SPY,20230310,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230310.parquet,14396,25bb50cf0fd3c2ecbb37fb319d61ffde948e3203aa18c0362d5caddd853e3010
SPY,20230313,20230317,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230317_20230313_greeks.parquet,5212861,3bdb3ebd89a722d9cc6c02b19232a56fea40fdc102e187792d71e92486995fac
SPY,20230313,20230317,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230317_20230313_iv.parquet,2382700,08d6d1b78917c1ae29e5ac07c0a06a413d402613a62f236aa21a5f6953e28eeb
SPY,20230313,20230313,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230313_20230313_greeks.parquet,1918250,dfbe7300581f243efa7c7c8c93401d0286178cf9098bc0db1128a3ca051fb725
SPY,20230313,20230313,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230313_20230313_iv.parquet,972624,ed82243d7e5a0f50a08007f8124b0c0d237f9cfa3b0ea099aa7c0fc3d6197685
SPY,20230313,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230313.parquet,13888,2363e0635e46886dca6483e3877e20b3884457c2b078c50532de3f215231e442
SPY,20230314,20230317,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230317_20230314_greeks.parquet,4635352,d8f17d9b01ea7de440f172c775a11cd8963f596a7129be60a5aa46daa4a9bca4
SPY,20230314,20230317,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230317_20230314_iv.parquet,2210097,1968ed2f80bb36bb1239d05aa81243c6b0d251aad9deedd7c103b156406ca2d1
SPY,20230314,20230314,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230314_20230314_greeks.parquet,1734469,dec773817360df87b4788b7604ae2db9f3f18ef2f1dbd0251e78549a67d5a23a
SPY,20230314,20230314,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230314_20230314_iv.parquet,933736,cd608a6b06eb8282f42248856f0b5e8ed23ae5472c556443adbe0fa81565af2c
SPY,20230314,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230314.parquet,13808,45c5517172ccd5673b301a72f269a081e8aacea2903d0204d81fbc88966b4449
SPY,20230315,20230317,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230317_20230315_greeks.parquet,4808997,d94ed074b3c790f5acb50bb539539c49ec1da42f3783848c599709cde1054eed
SPY,20230315,20230317,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230317_20230315_iv.parquet,2283502,bf56b702fe2c5193e8ce93e43b76fb1601fc218d4e5df0d649cb01e1e810e404
SPY,20230315,20230315,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230315_20230315_greeks.parquet,1879521,8ec7e2ec066f435efd4d9fe23b72e02c32b706fc5ceb2a5fb6cb6d0191138b9e
SPY,20230315,20230315,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230315_20230315_iv.parquet,968490,a2eb7cc0f9200b6047db49ab5f5f1bf183841cff44acbdd087cbc484e22d2f96
SPY,20230315,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230315.parquet,13583,2ad9b169b2e7e1056b7878cca48ce50ea4ae65b291246836bd048d8e0d7fb140
SPY,20230316,20230317,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230317_20230316_greeks.parquet,3675512,f16248c7ae84cf98da0c85603837a94538ecbaa33a845ddfa1e633e8b1d8e4d9
SPY,20230316,20230317,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230317_20230316_iv.parquet,2093711,66b5d065a2d890d2b175792c8589376263477f3f1e55f14b0bc6a09a08c5da3e
SPY,20230316,20230316,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230316_20230316_greeks.parquet,1525582,2b5f9a7da93203f73d24ee061c6b67ca45f6195e3d03e6aef7caa9207f620fa8
SPY,20230316,20230316,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230316_20230316_iv.parquet,916758,a79fe1869f65541130ec6bf24c097e0a5d67928e126fc1851a6b172c38af55f2
SPY,20230316,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230316.parquet,14109,1a100cc4a2a4426326b5a96f980b27be77a7b4e30dadd3737b630b1ad5bcb12a
SPY,20230317,20230324,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230324_20230317_greeks.parquet,3992591,bdd05ee8041756b147442f2dbc11781c107ac59662594962d52232f21b755fb0
SPY,20230317,20230324,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230324_20230317_iv.parquet,1505837,27766466360c04e71461ea2ee7f74df7987ec887ea3a8166a185c12e21bf410b
SPY,20230317,20230317,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230317_20230317_greeks.parquet,2347903,96fa6cb281831dee435eb8234ebba58871cfdc96f4d85ccd86f438a2dc6a0e94
SPY,20230317,20230317,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230317_20230317_iv.parquet,1655766,272c7411ae2644b2ba85f984baa255434a9f8df31ade862a521f2ff18208cbe7
SPY,20230317,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230317.parquet,12971,fccfd024a1ef6878dc1495d78871c682196d60eb87deecce679b0e3e92018243
SPY,20230320,20230324,back,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230324_20230320_greeks.parquet,3903918,c20ea86ea133f2bc704c665d331cf3052afd6646837d8e3cc853432282871d0d
SPY,20230320,20230324,back,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230324_20230320_iv.parquet,1396415,b13bc60f5a2ac6047d9f97c51696a1246bb6e606613ebf2c91c742bc1aa31e7f
SPY,20230320,20230320,front,greeks,D:\ThetaData\data_options\SPY\greeks\2023\03\SPY_20230320_20230320_greeks.parquet,1592154,4695945619bead5556193732f581698139cf21720309f365fb077db520dba05a
SPY,20230320,20230320,front,iv,D:\ThetaData\data_options\SPY\iv\2023\03\SPY_20230320_20230320_iv.parquet,881864,8f26fce80db639b8998045f9dbf06297be7391bb414d02a0c7146a7c4c8368a7
SPY,20230320,,spot,underlying,D:\ThetaData\data_underlying_derived\SPY\2023\03\SPY_20230320.parquet,12547,6a40bd80ae661e7477e2f19db684d0d1af802c1b741c419181db310db2743cc3
